      time        distance     velocity
     54.2129     3.082E+01     1.579E-04
      0.4822     1.555E+01     8.957E-03
      4.9528     2.814E+01     1.578E-03
     13.5236     3.383E+01     6.949E-04
      3.9790     2.596E+01     1.813E-03
      3.2855     2.323E+01     1.964E-03
      1.7567     1.914E+01     3.027E-03
     62.6177     2.741E+01     1.216E-04
      9.3692     3.450E+01     1.023E-03
      3.2871     2.301E+01     1.945E-03
     12.4046     3.333E+01     7.464E-04
      6.9411     2.989E+01     1.196E-03
      0.9075     1.910E+01     5.847E-03
      7.3782     3.020E+01     1.137E-03
      2.3403     2.243E+01     2.662E-03
      6.5633     2.957E+01     1.251E-03
      6.5859     2.959E+01     1.248E-03
      1.0077     1.881E+01     5.184E-03
      5.6894     2.882E+01     1.407E-03
      0.4922     1.622E+01     9.155E-03
      0.5930     1.622E+01     7.597E-03
      4.7697     2.623E+01     1.528E-03
     23.3789     2.037E+01     2.421E-04
      1.2218     2.426E+01     5.516E-03
      6.3904     3.623E+01     1.575E-03
     11.8825     2.964E+01     6.929E-04
    216.8058     5.260E+01     6.739E-05
      5.0684     2.777E+01     1.522E-03
      5.7898     2.842E+01     1.364E-03
      7.0328     2.676E+01     1.057E-03
     33.8231     2.516E+01     2.066E-04
      6.5125     2.858E+01     1.219E-03
      5.8792     2.379E+01     1.124E-03
      8.3014     2.961E+01     9.907E-04
      1.5451     2.014E+01     3.621E-03
      4.4723     2.611E+01     1.622E-03
     10.2081     3.168E+01     8.620E-04
      8.5631     3.106E+01     1.008E-03
      3.7876     2.727E+01     2.000E-03
      3.4754     2.685E+01     2.146E-03
    132.2039     3.055E+01     6.418E-05
      1.2509     1.901E+01     4.221E-03
      3.1578     2.298E+01     2.021E-03
      2.6484     1.931E+01     2.025E-03
      0.7708     1.816E+01     6.546E-03
      4.1036     2.735E+01     1.851E-03
      5.7898     2.842E+01     1.364E-03
      1.4757     1.771E+01     3.334E-03
      1.1232     1.901E+01     4.701E-03
      0.9728     1.758E+01     5.019E-03
      0.9728     1.758E+01     5.019E-03
      3.7342     2.498E+01     1.858E-03
      4.5904     2.832E+01     1.713E-03
      3.9786     2.587E+01     1.806E-03
      3.8663     2.358E+01     1.694E-03
     17.2316     2.442E+01     3.936E-04
      8.4295     3.079E+01     1.015E-03
      1.6424     1.905E+01     3.222E-03
      9.8046     4.075E+01     1.154E-03
      0.7617     1.778E+01     6.485E-03
     21.9145     2.460E+01     3.119E-04
      3.9929     2.326E+01     1.618E-03
      7.9919     2.626E+01     9.128E-04
      2.2032     1.965E+01     2.478E-03
     35.9635     2.680E+01     2.070E-04
    222.2298     5.309E+01     6.636E-05
      2.2389     2.059E+01     2.555E-03
     21.7115     2.509E+01     3.211E-04
     38.8036     2.608E+01     1.867E-04
      2.3825     2.364E+01     2.756E-03
      6.4868     2.473E+01     1.059E-03
      5.3382     2.746E+01     1.429E-03
      0.7260     1.594E+01     6.097E-03
     12.8728     4.397E+01     9.489E-04
      4.2395     2.731E+01     1.789E-03
      7.9919     2.626E+01     9.128E-04
      1.8789     2.798E+01     4.136E-03
      3.5366     2.534E+01     1.991E-03
      2.2744     2.248E+01     2.746E-03
      1.3737     1.954E+01     3.952E-03
     18.1340     2.449E+01     3.751E-04
      9.6108     3.115E+01     9.002E-04
      5.9322     2.895E+01     1.356E-03
      0.6781     1.597E+01     6.543E-03
      8.6949     3.094E+01     9.884E-04
      3.0662     2.591E+01     2.348E-03
      3.0401     2.391E+01     2.185E-03
      1.2212     1.875E+01     4.264E-03
     20.4919     4.788E+01     6.491E-04
      8.4612     3.122E+01     1.025E-03
     14.1369     2.447E+01     4.808E-04
      2.3782     2.361E+01     2.758E-03
      2.4872     1.953E+01     2.181E-03
     16.0197     2.418E+01     4.192E-04
      3.1480     2.558E+01     2.257E-03
      3.4080     2.667E+01     2.174E-03
      2.5054     2.403E+01     2.665E-03
      8.1687     2.876E+01     9.779E-04
      3.8472     2.455E+01     1.773E-03
      3.4907     2.392E+01     1.903E-03
      3.1960     1.995E+01     1.734E-03
      2.4872     1.953E+01     2.181E-03
      6.1424     2.500E+01     1.131E-03
      5.9780     2.826E+01     1.313E-03
      1.9372     1.818E+01     2.607E-03
     63.6123     2.904E+01     1.268E-04
      1.1374     2.319E+01     5.663E-03
      1.4665     2.139E+01     4.052E-03
     21.8782     4.937E+01     6.269E-04
      0.6533     1.544E+01     6.566E-03
      2.6777     2.456E+01     2.548E-03
     39.7178     2.717E+01     1.900E-04
      2.3698     1.866E+01     2.187E-03
      0.9942     1.913E+01     5.344E-03
     25.2505     2.606E+01     2.867E-04
     11.8583     4.199E+01     9.836E-04
      7.2673     2.869E+01     1.097E-03
      5.5449     2.102E+01     1.053E-03
      4.7929     2.797E+01     1.621E-03
      1.8022     1.857E+01     2.862E-03
     43.8939     2.852E+01     1.805E-04
      0.7807     1.754E+01     6.240E-03
      1.1371     1.820E+01     4.447E-03
     48.9083     2.614E+01     1.485E-04
      1.4200     2.072E+01     4.052E-03
    534.2609     3.183E+01     1.655E-05
     16.1106     4.618E+01     7.963E-04
     72.9817     2.772E+01     1.055E-04
      3.8564     2.633E+01     1.896E-03
      4.8140     2.066E+01     1.192E-03
      0.7708     1.816E+01     6.546E-03
      4.2721     2.431E+01     1.581E-03
     13.1735     4.406E+01     9.290E-04
     35.1285     4.504E+01     3.562E-04
     12.2427     2.949E+01     6.691E-04
      2.8307     2.552E+01     2.504E-03
    222.2298     5.309E+01     6.636E-05
      2.7915     2.196E+01     2.185E-03
     14.3661     4.466E+01     8.635E-04
      4.4275     2.228E+01     1.398E-03
     24.0320     3.333E+01     3.852E-04
      0.9939     1.981E+01     5.537E-03
      2.4711     2.023E+01     2.274E-03
      2.2744     2.248E+01     2.746E-03
     27.5439     2.463E+01     2.484E-04
      8.3648     2.649E+01     8.796E-04
     27.3873     4.965E+01     5.036E-04
      2.3347     2.261E+01     2.690E-03
      3.0436     2.118E+01     1.933E-03
      2.0359     1.929E+01     2.631E-03
      3.8395     2.441E+01     1.766E-03
      4.3364     3.219E+01     2.062E-03
    534.2609     3.183E+01     1.655E-05
      7.4379     3.434E+01     1.283E-03
