      time        distance     velocity
    359.8959     6.396E+01     4.937E-05
     38.2685     5.373E+01     3.900E-04
     34.8481     5.545E+01     4.420E-04
    325.6346     6.276E+01     5.353E-05
     15.3806     4.843E+01     8.746E-04
     88.8420     7.632E+01     2.386E-04
     28.9389     5.301E+01     5.088E-04
     72.9129     7.886E+01     3.004E-04
     14.7096     6.031E+01     1.139E-03
     29.8723     6.566E+01     6.105E-04
     14.2110     4.774E+01     9.332E-04
     60.1758     6.613E+01     3.052E-04
     34.4607     5.478E+01     4.416E-04
     27.2004     5.701E+01     5.822E-04
     77.5812     8.088E+01     2.896E-04
     18.8499     5.206E+01     7.671E-04
    324.1993     6.359E+01     5.449E-05
     38.9037     5.630E+01     4.020E-04
     29.9681     5.331E+01     4.942E-04
     31.4032     5.370E+01     4.750E-04
     47.0770     6.339E+01     3.740E-04
     12.9854     4.681E+01     1.001E-03
    292.4496     6.203E+01     5.892E-05
     13.2319     4.725E+01     9.920E-04
    108.3256     8.266E+01     2.120E-04
     29.7971     5.626E+01     5.244E-04
     55.7861     6.102E+01     3.038E-04
     29.6616     5.338E+01     4.999E-04
     81.6528     8.744E+01     2.975E-04
     70.4993     7.014E+01     2.764E-04
     39.8916     5.959E+01     4.149E-04
     11.8925     4.545E+01     1.062E-03
    119.8866     5.936E+01     1.375E-04
    219.9219     6.225E+01     7.863E-05
     14.5154     4.576E+01     8.757E-04
     83.9781     7.868E+01     2.602E-04
     31.1783     6.672E+01     5.944E-04
     91.9854     7.317E+01     2.210E-04
    148.6394     6.315E+01     1.180E-04
     60.3660     7.355E+01     3.385E-04
     11.2562     4.468E+01     1.103E-03
     30.4973     5.631E+01     5.129E-04
     18.1550     4.919E+01     7.526E-04
     52.6784     7.986E+01     4.211E-04
     15.3603     5.054E+01     9.140E-04
    125.6206     6.566E+01     1.452E-04
     27.8537     5.565E+01     5.549E-04
     43.5259     5.945E+01     3.794E-04
     12.1920     4.563E+01     1.040E-03
     13.6253     4.978E+01     1.015E-03
     40.2688     6.908E+01     4.765E-04
     48.6338     6.261E+01     3.576E-04
    117.2403     7.942E+01     1.882E-04
    632.8398     8.974E+01     3.939E-05
    151.4319     7.642E+01     1.402E-04
     24.6836     5.523E+01     6.216E-04
    632.8398     8.974E+01     3.939E-05
     11.8097     4.539E+01     1.068E-03
     11.7019     4.500E+01     1.068E-03
     43.0443     6.998E+01     4.516E-04
     84.9385     7.041E+01     2.303E-04
     28.6962     5.368E+01     5.196E-04
     25.9509     5.228E+01     5.596E-04
     12.6052     4.633E+01     1.021E-03
     10.6524     4.653E+01     1.213E-03
     48.8770     6.665E+01     3.788E-04
     13.1439     4.730E+01     9.996E-04
     19.0492     5.315E+01     7.751E-04
     27.1211     5.253E+01     5.380E-04
      9.1506     4.858E+01     1.475E-03
     25.6199     4.809E+01     5.214E-04
      9.6099     5.023E+01     1.452E-03
     11.5386     5.246E+01     1.263E-03
     34.3108     5.452E+01     4.414E-04
     59.5250     6.781E+01     3.165E-04
     51.7943     5.384E+01     2.887E-04
     13.0404     4.798E+01     1.022E-03
     11.2004     4.846E+01     1.202E-03
      9.9789     4.842E+01     1.348E-03
      8.5971     4.811E+01     1.555E-03
    451.6082     7.852E+01     4.829E-05
     12.5687     4.983E+01     1.101E-03
     19.0026     5.305E+01     7.755E-04
     69.6587     7.318E+01     2.918E-04
     21.7271     5.951E+01     7.608E-04
     26.5745     5.204E+01     5.440E-04
     28.5896     5.549E+01     5.392E-04
     20.8305     5.235E+01     6.981E-04
     38.3844     5.604E+01     4.056E-04
     33.8746     5.488E+01     4.500E-04
     20.3086     5.377E+01     7.354E-04
     11.1933     4.555E+01     1.130E-03
     99.7593     7.393E+01     2.059E-04
     45.8638     5.467E+01     3.311E-04
     35.8447     5.520E+01     4.278E-04
     12.4940     4.572E+01     1.016E-03
     48.6332     6.262E+01     3.577E-04
     16.4772     4.943E+01     8.333E-04
     16.4580     4.545E+01     7.672E-04
     58.5592     6.744E+01     3.199E-04
     44.0046     6.408E+01     4.045E-04
     22.3725     5.403E+01     6.708E-04
     29.9855     5.616E+01     5.203E-04
     11.3274     4.470E+01     1.096E-03
     83.7401     4.936E+01     1.637E-04
    241.1538     7.631E+01     8.790E-05
     90.1866     5.418E+01     1.669E-04
     29.8555     4.983E+01     4.637E-04
     16.0110     4.680E+01     8.120E-04
     14.2034     4.657E+01     9.108E-04
     47.5869     6.342E+01     3.702E-04
     20.6381     5.098E+01     6.862E-04
     26.2161     4.675E+01     4.953E-04
     29.7971     5.626E+01     5.244E-04
     15.4473     5.105E+01     9.180E-04
     13.4640     4.992E+01     1.030E-03
     17.4225     5.037E+01     8.031E-04
     15.8278     4.918E+01     8.631E-04
     34.0290     5.836E+01     4.764E-04
     28.6298     5.819E+01     5.646E-04
    678.0820     9.022E+01     3.696E-05
     34.5797     5.871E+01     4.716E-04
     18.9968     5.521E+01     8.072E-04
