 cum_prob         time          distance       velocity
 8.942E-05       959.2883       256.1823       4.851E+01
 1.002E-02       339.1753        60.9691       3.515E+01
 1.994E-02       177.3881        52.8996       3.218E+01
 2.987E-02        89.3788        49.2235       3.048E+01
 3.979E-02        66.8537        46.9087       2.917E+01
 4.972E-02        46.5609        45.3346       2.833E+01
 5.964E-02        37.3752        43.4358       2.744E+01
 6.957E-02        28.6280        41.4722       2.684E+01
 7.950E-02        24.8061        40.0043       2.617E+01
 8.942E-02        21.9052        38.4249       2.553E+01
 9.935E-02        18.3900        36.9188       2.490E+01
 1.093E-01        16.0710        35.5458       2.441E+01
 1.192E-01        13.9409        34.4985       2.399E+01
 1.291E-01        12.3953        33.6323       2.350E+01
 1.391E-01        11.1511        32.9261       2.295E+01
 1.490E-01        10.3292        32.3131       2.246E+01
 1.589E-01         9.5959        31.8019       2.189E+01
 1.688E-01         9.0238        31.2285       2.136E+01
 1.788E-01         8.4555        30.8161       2.093E+01
 1.887E-01         8.0712        30.4435       2.053E+01
 1.986E-01         7.6214        30.0372       2.013E+01
 2.085E-01         7.2164        29.5227       1.974E+01
 2.185E-01         6.7693        29.0903       1.924E+01
 2.284E-01         6.4502        28.6834       1.877E+01
 2.383E-01         6.1424        28.2924       1.834E+01
 2.482E-01         5.8381        27.8476       1.796E+01
 2.582E-01         5.5703        27.4275       1.756E+01
 2.681E-01         5.3150        27.1269       1.719E+01
 2.780E-01         5.0489        26.7990       1.687E+01
 2.879E-01         4.7745        26.4720       1.656E+01
 2.979E-01         4.4939        26.1622       1.630E+01
 3.078E-01         4.2464        25.9263       1.603E+01
 3.177E-01         4.0302        25.6640       1.572E+01
 3.276E-01         3.8505        25.3966       1.540E+01
 3.376E-01         3.6788        25.0950       1.507E+01
 3.475E-01         3.5197        24.8757       1.475E+01
 3.574E-01         3.3558        24.5511       1.453E+01
 3.673E-01         3.2206        24.3092       1.427E+01
 3.773E-01         3.0636        24.1092       1.408E+01
 3.872E-01         2.9162        23.8889       1.381E+01
 3.971E-01         2.8019        23.7063       1.354E+01
 4.070E-01         2.6978        23.4999       1.326E+01
 4.170E-01         2.5907        23.3120       1.306E+01
 4.269E-01         2.4881        23.1592       1.283E+01
 4.368E-01         2.4155        22.9315       1.261E+01
 4.467E-01         2.3210        22.7729       1.240E+01
 4.567E-01         2.2248        22.5762       1.215E+01
 4.666E-01         2.1486        22.4270       1.191E+01
 4.765E-01         2.0824        22.2255       1.168E+01
 4.865E-01         2.0158        22.0760       1.147E+01
 4.964E-01         1.9465        21.9286       1.125E+01
 5.063E-01         1.8927        21.8029       1.101E+01
 5.162E-01         1.8355        21.6599       1.078E+01
 5.262E-01         1.7909        21.5087       1.053E+01
 5.361E-01         1.7415        21.3623       1.028E+01
 5.460E-01         1.6999        21.2203       1.000E+01
 5.559E-01         1.6578        21.0689       9.765E+00
 5.659E-01         1.6106        20.9422       9.510E+00
 5.758E-01         1.5734        20.8127       9.302E+00
 5.857E-01         1.5453        20.6610       9.081E+00
 5.956E-01         1.5055        20.5405       8.832E+00
 6.056E-01         1.4666        20.3930       8.567E+00
 6.155E-01         1.4367        20.2579       8.319E+00
 6.254E-01         1.4019        20.1332       8.075E+00
 6.353E-01         1.3661        20.0214       7.829E+00
 6.453E-01         1.3326        19.8981       7.553E+00
 6.552E-01         1.3004        19.7580       7.307E+00
 6.651E-01         1.2734        19.6463       7.077E+00
 6.750E-01         1.2388        19.5209       6.881E+00
 6.850E-01         1.2104        19.4001       6.597E+00
 6.949E-01         1.1867        19.2778       6.316E+00
 7.048E-01         1.1641        19.1571       6.066E+00
 7.147E-01         1.1400        19.0522       5.826E+00
 7.247E-01         1.1136        18.9510       5.572E+00
 7.346E-01         1.0943        18.8331       5.339E+00
 7.445E-01         1.0700        18.7148       5.098E+00
 7.544E-01         1.0506        18.6053       4.882E+00
 7.644E-01         1.0325        18.4637       4.679E+00
 7.743E-01         1.0136        18.3433       4.483E+00
 7.842E-01         0.9939        18.1771       4.282E+00
 7.942E-01         0.9729        18.0615       4.036E+00
 8.041E-01         0.9529        17.9471       3.880E+00
 8.140E-01         0.9315        17.8244       3.731E+00
 8.239E-01         0.9111        17.6896       3.541E+00
 8.339E-01         0.8891        17.5534       3.330E+00
 8.438E-01         0.8626        17.4012       3.151E+00
 8.537E-01         0.8339        17.2403       2.955E+00
 8.636E-01         0.8078        17.0733       2.750E+00
 8.736E-01         0.7833        16.9316       2.571E+00
 8.835E-01         0.7617        16.8078       2.322E+00
 8.934E-01         0.7374        16.6756       1.992E+00
 9.033E-01         0.7127        16.5445       1.779E+00
 9.133E-01         0.6921        16.3961       1.490E+00
 9.232E-01         0.6681        16.2337       1.325E+00
 9.331E-01         0.6495        16.0722       1.165E+00
 9.430E-01         0.6321        15.9124       9.693E-01
 9.530E-01         0.6106        15.7512       7.346E-01
 9.629E-01         0.5920        15.5229       5.345E-01
 9.728E-01         0.5623        15.3099       3.918E-01
 9.827E-01         0.5325        15.0417       2.087E-01
 9.927E-01         0.4846        14.7020       1.187E-01
