 cum_prob         time          distance       velocity
 5.327E-05       684.5087        62.6462       2.148E+02
 1.001E-02         7.5206        10.6293       7.881E+01
 1.998E-02         6.3347         9.0747       5.949E+01
 2.994E-02         5.0282         8.2510       5.024E+01
 3.990E-02         5.0282         8.0540       4.123E+01
 4.986E-02         5.0278         7.6250       3.455E+01
 5.982E-02         5.0207         7.6250       3.359E+01
 6.978E-02         3.3870         7.4652       3.215E+01
 7.975E-02         2.5700         7.3609       2.959E+01
 8.971E-02         2.4845         7.3608       2.708E+01
 9.967E-02         2.1702         7.3054       2.271E+01
 1.096E-01         2.0282         7.3018       2.171E+01
 1.196E-01         1.5582         7.1600       2.072E+01
 1.296E-01         1.4410         7.1600       1.979E+01
 1.395E-01         1.3918         7.1600       1.979E+01
 1.495E-01         1.3909         6.9366       1.979E+01
 1.594E-01         1.3714         6.9366       1.979E+01
 1.694E-01         1.1172         6.9366       1.979E+01
 1.794E-01         1.1113         6.9366       1.979E+01
 1.893E-01         1.1113         6.9041       1.950E+01
 1.993E-01         1.0977         6.5950       1.845E+01
 2.092E-01         1.0843         6.5929       1.845E+01
 2.192E-01         0.8530         6.4893       1.845E+01
 2.292E-01         0.7950         6.4130       1.845E+01
 2.391E-01         0.7950         6.3756       1.845E+01
 2.491E-01         0.7950         6.3751       1.835E+01
 2.591E-01         0.6947         6.3751       1.725E+01
 2.690E-01         0.6929         6.3359       1.715E+01
 2.790E-01         0.6929         6.3162       1.715E+01
 2.889E-01         0.6929         6.3162       1.715E+01
 2.989E-01         0.6724         6.3162       1.715E+01
 3.089E-01         0.6675         6.3162       1.715E+01
 3.188E-01         0.6675         6.1313       1.680E+01
 3.288E-01         0.6675         6.1313       1.603E+01
 3.387E-01         0.6010         6.1313       1.603E+01
 3.487E-01         0.6010         6.1224       1.603E+01
 3.587E-01         0.6010         6.0423       1.603E+01
 3.686E-01         0.6010         6.0411       1.550E+01
 3.786E-01         0.5816         5.9614       1.534E+01
 3.886E-01         0.5816         5.8776       1.472E+01
 3.985E-01         0.5816         5.8298       1.472E+01
 4.085E-01         0.5816         5.8279       1.472E+01
 4.184E-01         0.5491         5.8158       1.472E+01
 4.284E-01         0.5432         5.8092       1.448E+01
 4.384E-01         0.5432         5.7899       1.448E+01
 4.483E-01         0.5331         5.6762       1.431E+01
 4.583E-01         0.5331         5.5306       1.408E+01
 4.683E-01         0.5181         5.5154       1.388E+01
 4.782E-01         0.5019         5.5154       1.346E+01
 4.882E-01         0.4993         5.4838       1.318E+01
 4.981E-01         0.4401         5.4148       1.314E+01
 5.081E-01         0.4292         5.4148       1.287E+01
 5.181E-01         0.4291         5.4148       1.243E+01
 5.280E-01         0.4291         5.4148       1.230E+01
 5.380E-01         0.4291         5.4148       1.193E+01
 5.479E-01         0.4291         5.4122       1.193E+01
 5.579E-01         0.4214         5.3968       1.193E+01
 5.679E-01         0.3997         5.3628       1.193E+01
 5.778E-01         0.3968         5.3318       1.134E+01
 5.878E-01         0.3899         5.2890       1.134E+01
 5.978E-01         0.3895         5.2434       1.073E+01
 6.077E-01         0.3825         5.2397       1.073E+01
 6.177E-01         0.3825         5.2397       9.854E+00
 6.276E-01         0.3825         5.2397       8.187E+00
 6.376E-01         0.3825         5.2397       8.187E+00
 6.476E-01         0.3725         5.2397       8.141E+00
 6.575E-01         0.3550         5.2129       8.141E+00
 6.675E-01         0.3443         5.0860       8.141E+00
 6.774E-01         0.3383         5.0476       7.655E+00
 6.874E-01         0.3193         5.0476       7.655E+00
 6.974E-01         0.3158         5.0476       7.655E+00
 7.073E-01         0.3158         4.9625       7.655E+00
 7.173E-01         0.3158         4.9281       7.026E+00
 7.273E-01         0.3158         4.9060       7.026E+00
 7.372E-01         0.3158         4.8980       7.026E+00
 7.472E-01         0.3158         4.8794       6.888E+00
 7.571E-01         0.2913         4.8683       6.349E+00
 7.671E-01         0.2839         4.8683       6.349E+00
 7.771E-01         0.2839         4.8544       6.349E+00
 7.870E-01         0.2839         4.7848       4.977E+00
 7.970E-01         0.2839         4.7111       4.970E+00
 8.069E-01         0.2839         4.7111       4.963E+00
 8.169E-01         0.2664         4.7111       4.963E+00
 8.269E-01         0.2516         4.7111       4.931E+00
 8.368E-01         0.2380         4.7111       4.447E+00
 8.468E-01         0.2380         4.7111       4.192E+00
 8.568E-01         0.2380         4.7006       4.179E+00
 8.667E-01         0.2380         4.7001       4.120E+00
 8.767E-01         0.2380         4.6001       3.971E+00
 8.866E-01         0.2380         4.6001       3.016E+00
 8.966E-01         0.2316         4.6001       2.938E+00
 9.066E-01         0.2059         4.6001       2.581E+00
 9.165E-01         0.2059         4.5425       2.565E+00
 9.265E-01         0.1887         4.4717       2.413E+00
 9.364E-01         0.1664         4.4542       1.633E+00
 9.464E-01         0.1516         4.4472       1.464E+00
 9.564E-01         0.1381         4.4472       1.464E+00
 9.663E-01         0.1291         4.3713       1.455E+00
 9.763E-01         0.1129         4.3405       1.449E+00
 9.863E-01         0.0880         4.3405       1.088E+00
 9.962E-01         0.0615         4.1630       3.434E-01
