 cum_prob         time          distance       velocity
 6.268E-05       977.9669       272.8158       3.611E+01
 1.003E-02       408.0061        68.6263       2.434E+01
 1.999E-02       207.7478        60.9028       2.212E+01
 2.996E-02       124.4944        56.7004       2.082E+01
 3.992E-02        91.9044        53.5738       1.984E+01
 4.989E-02        69.8346        51.7476       1.911E+01
 5.986E-02        53.5144        50.2166       1.855E+01
 6.982E-02        41.3326        48.4216       1.799E+01
 7.979E-02        34.1386        46.9686       1.758E+01
 8.975E-02        28.3346        45.6247       1.714E+01
 9.972E-02        24.8107        44.2921       1.670E+01
 1.097E-01        22.4682        43.3298       1.629E+01
 1.196E-01        20.6561        42.6238       1.589E+01
 1.296E-01        18.7221        41.8267       1.548E+01
 1.396E-01        17.2163        41.0372       1.507E+01
 1.495E-01        16.2192        40.4617       1.470E+01
 1.595E-01        15.2623        39.7951       1.435E+01
 1.695E-01        14.5627        39.1631       1.402E+01
 1.794E-01        13.8655        38.5598       1.372E+01
 1.894E-01        13.2163        38.0178       1.341E+01
 1.994E-01        12.7188        37.5735       1.311E+01
 2.093E-01        12.1607        37.1494       1.284E+01
 2.193E-01        11.6003        36.6775       1.255E+01
 2.293E-01        11.1135        36.2183       1.225E+01
 2.392E-01        10.5855        35.8223       1.200E+01
 2.492E-01         9.9958        35.4678       1.172E+01
 2.592E-01         9.4905        35.0586       1.149E+01
 2.691E-01         9.0771        34.6550       1.126E+01
 2.791E-01         8.6902        34.2967       1.100E+01
 2.891E-01         8.3199        34.0043       1.081E+01
 2.990E-01         7.9675        33.6442       1.058E+01
 3.090E-01         7.5395        33.3558       1.038E+01
 3.190E-01         7.2817        33.0308       1.016E+01
 3.289E-01         6.9687        32.7409       9.967E+00
 3.389E-01         6.7199        32.4754       9.782E+00
 3.489E-01         6.4609        32.2334       9.595E+00
 3.588E-01         6.2563        32.0335       9.408E+00
 3.688E-01         6.0420        31.8001       9.255E+00
 3.788E-01         5.8273        31.5745       9.092E+00
 3.887E-01         5.6069        31.3604       8.934E+00
 3.987E-01         5.4446        31.1427       8.796E+00
 4.086E-01         5.3042        30.9150       8.649E+00
 4.186E-01         5.1345        30.6922       8.491E+00
 4.286E-01         4.9708        30.4952       8.328E+00
 4.385E-01         4.7937        30.2783       8.151E+00
 4.485E-01         4.6553        30.0837       7.996E+00
 4.585E-01         4.5054        29.8963       7.826E+00
 4.684E-01         4.3823        29.7252       7.687E+00
 4.784E-01         4.2639        29.5155       7.543E+00
 4.884E-01         4.1577        29.3489       7.405E+00
 4.983E-01         4.0446        29.1684       7.281E+00
 5.083E-01         3.9435        28.9728       7.119E+00
 5.183E-01         3.8549        28.7657       6.967E+00
 5.282E-01         3.7553        28.5774       6.828E+00
 5.382E-01         3.6667        28.3976       6.669E+00
 5.482E-01         3.5771        28.2148       6.517E+00
 5.581E-01         3.4965        28.0062       6.392E+00
 5.681E-01         3.4074        27.8324       6.250E+00
 5.781E-01         3.3288        27.6650       6.125E+00
 5.880E-01         3.2554        27.4772       5.975E+00
 5.980E-01         3.1820        27.3157       5.831E+00
 6.080E-01         3.1070        27.1594       5.691E+00
 6.179E-01         3.0464        27.0111       5.506E+00
 6.279E-01         2.9882        26.8279       5.344E+00
 6.379E-01         2.9145        26.6646       5.194E+00
 6.478E-01         2.8443        26.5152       5.062E+00
 6.578E-01         2.7765        26.3651       4.921E+00
 6.678E-01         2.7155        26.2006       4.785E+00
 6.777E-01         2.6550        26.0245       4.647E+00
 6.877E-01         2.5866        25.8630       4.498E+00
 6.976E-01         2.5247        25.7114       4.370E+00
 7.076E-01         2.4535        25.5498       4.233E+00
 7.176E-01         2.3901        25.3923       4.074E+00
 7.275E-01         2.3292        25.2426       3.928E+00
 7.375E-01         2.2622        25.0850       3.798E+00
 7.475E-01         2.1939        24.9186       3.669E+00
 7.574E-01         2.1293        24.7608       3.517E+00
 7.674E-01         2.0659        24.5845       3.357E+00
 7.774E-01         2.0099        24.4250       3.214E+00
 7.873E-01         1.9609        24.2702       3.087E+00
 7.973E-01         1.9008        24.1173       2.959E+00
 8.073E-01         1.8574        23.9434       2.847E+00
 8.172E-01         1.8104        23.7968       2.736E+00
 8.272E-01         1.7687        23.6550       2.633E+00
 8.372E-01         1.7198        23.4847       2.515E+00
 8.471E-01         1.6737        23.3204       2.408E+00
 8.571E-01         1.6286        23.1668       2.271E+00
 8.671E-01         1.5824        23.0009       2.126E+00
 8.770E-01         1.5466        22.8353       1.962E+00
 8.870E-01         1.5032        22.6641       1.826E+00
 8.970E-01         1.4579        22.4548       1.671E+00
 9.069E-01         1.4116        22.2844       1.493E+00
 9.169E-01         1.3671        22.0784       1.318E+00
 9.269E-01         1.3199        21.8639       1.141E+00
 9.368E-01         1.2723        21.6278       9.211E-01
 9.468E-01         1.2289        21.4029       7.209E-01
 9.568E-01         1.1864        21.1587       5.702E-01
 9.667E-01         1.1370        20.9195       4.202E-01
 9.767E-01         1.0731        20.6466       2.767E-01
 9.866E-01         0.9858        20.2844       1.466E-01
 9.966E-01         0.8102        19.6725       8.140E-02
