      time        distance     velocity
      7.6145     6.108E+01     2.228E-03
      5.7196     4.548E+01     2.209E-03
     18.4948     8.415E+01     1.264E-03
      5.2142     4.696E+01     2.502E-03
     12.3624     7.002E+01     1.573E-03
      5.7416     4.874E+01     2.358E-03
     33.9762     6.786E+01     5.548E-04
     14.7329     7.651E+01     1.442E-03
      5.9521     4.627E+01     2.159E-03
      5.2086     4.681E+01     2.497E-03
      7.9376     5.530E+01     1.935E-03
     38.2793     9.685E+01     7.028E-04
     11.1194     5.675E+01     1.418E-03
     11.2246     5.615E+01     1.390E-03
     96.0659     8.992E+01     2.600E-04
     15.7726     5.956E+01     1.049E-03
     10.2599     6.363E+01     1.723E-03
      5.8545     4.898E+01     2.324E-03
     44.2799     6.555E+01     4.112E-04
     10.5315     5.788E+01     1.527E-03
     11.3669     6.824E+01     1.668E-03
     11.6828     6.589E+01     1.567E-03
     17.8296     7.480E+01     1.165E-03
      9.7992     6.167E+01     1.748E-03
     24.5935     6.900E+01     7.794E-04
    141.2089     8.094E+01     1.592E-04
     11.7645     6.521E+01     1.540E-03
   1120.6544     5.767E+01     1.429E-05
     50.9881     5.864E+01     3.194E-04
    519.6183     5.836E+01     3.120E-05
     11.6087     6.787E+01     1.624E-03
     10.0727     4.791E+01     1.321E-03
   1366.9821     5.980E+01     1.215E-05
      8.0038     4.755E+01     1.650E-03
      7.1923     4.935E+01     1.906E-03
      9.9788     4.860E+01     1.353E-03
    119.3573     1.112E+02     2.588E-04
     24.1826     7.214E+01     8.287E-04
     13.6750     5.845E+01     1.187E-03
     42.5087     9.538E+01     6.233E-04
     25.2698     7.415E+01     8.151E-04
      8.0558     4.930E+01     1.700E-03
     37.7525     7.470E+01     5.496E-04
     55.2874     7.141E+01     3.588E-04
     19.3262     6.712E+01     9.648E-04
     14.6343     5.799E+01     1.101E-03
     12.9994     6.042E+01     1.291E-03
     10.4186     5.676E+01     1.513E-03
      9.6262     6.209E+01     1.792E-03
      9.3942     5.123E+01     1.515E-03
      6.1020     5.042E+01     2.295E-03
     15.7814     5.950E+01     1.047E-03
      8.0984     5.663E+01     1.942E-03
      5.5247     4.813E+01     2.420E-03
      6.3837     4.923E+01     2.142E-03
      9.0369     4.692E+01     1.442E-03
      6.1383     5.043E+01     2.282E-03
     33.6750     5.961E+01     4.917E-04
      6.3956     4.646E+01     2.018E-03
     10.0841     5.227E+01     1.440E-03
     10.1804     5.049E+01     1.378E-03
     10.7973     5.311E+01     1.366E-03
      8.1300     5.745E+01     1.963E-03
      6.0536     4.916E+01     2.256E-03
      6.8468     5.133E+01     2.082E-03
     12.2249     6.618E+01     1.504E-03
      9.1034     4.649E+01     1.418E-03
      9.8392     4.741E+01     1.339E-03
      9.5669     4.722E+01     1.371E-03
     17.8315     7.275E+01     1.133E-03
      6.3931     4.662E+01     2.026E-03
     24.2073     8.258E+01     9.476E-04
     15.5607     5.701E+01     1.018E-03
      9.8950     4.743E+01     1.331E-03
