      time        distance     velocity
     24.8626     9.504E+01     1.062E-03
     19.0977     6.706E+01     9.755E-04
     12.7663     6.979E+01     1.518E-03
      7.2509     5.184E+01     1.986E-03
     13.2831     6.909E+01     1.445E-03
      8.1628     5.922E+01     2.015E-03
     48.7866     7.164E+01     4.079E-04
     19.8947     6.626E+01     9.251E-04
     13.3001     7.335E+01     1.532E-03
     19.7701     6.599E+01     9.272E-04
     17.0972     7.689E+01     1.249E-03
     19.9357     6.641E+01     9.253E-04
     13.5823     7.536E+01     1.541E-03
     18.4898     5.348E+01     8.034E-04
     28.5679     6.608E+01     6.425E-04
      7.5835     5.225E+01     1.914E-03
     15.7903     6.544E+01     1.151E-03
     13.9697     6.653E+01     1.323E-03
    124.2729     7.915E+01     1.769E-04
     37.0104     8.072E+01     6.058E-04
     17.5066     6.569E+01     1.042E-03
    313.7261     7.202E+01     6.377E-05
     17.1193     6.405E+01     1.039E-03
     15.9197     6.353E+01     1.109E-03
     33.0875     6.578E+01     5.523E-04
     16.4798     6.861E+01     1.156E-03
     14.0392     6.708E+01     1.327E-03
     15.3119     5.840E+01     1.059E-03
     25.7298     5.627E+01     6.074E-04
      8.4493     5.178E+01     1.702E-03
      8.5741     5.153E+01     1.669E-03
      7.9883     5.305E+01     1.845E-03
     54.0642     9.182E+01     4.717E-04
     14.9042     6.590E+01     1.228E-03
     22.2826     6.571E+01     8.191E-04
     35.0444     7.372E+01     5.843E-04
      8.2663     5.903E+01     1.984E-03
    375.6714     9.555E+01     7.065E-05
     18.2922     5.288E+01     8.030E-04
    294.2069     9.931E+01     9.377E-05
      8.4413     5.561E+01     1.830E-03
     31.4094     8.246E+01     7.293E-04
     11.0167     6.016E+01     1.517E-03
     23.2753     6.424E+01     7.666E-04
     29.2878     6.285E+01     5.961E-04
    241.6148     1.101E+02     1.266E-04
     24.5541     6.579E+01     7.442E-04
     17.3477     7.198E+01     1.153E-03
     44.0507     7.092E+01     4.472E-04
     65.1359     8.069E+01     3.441E-04
     13.1476     5.924E+01     1.252E-03
     12.7259     6.226E+01     1.359E-03
     86.3887     8.512E+01     2.737E-04
     77.0690     7.219E+01     2.602E-04
     46.6909     7.179E+01     4.271E-04
     10.3317     5.756E+01     1.548E-03
      9.6657     5.453E+01     1.567E-03
     25.2519     7.473E+01     8.220E-04
     15.0589     5.774E+01     1.065E-03
    197.3029     7.802E+01     1.098E-04
    675.8184     1.321E+02     5.432E-05
    692.5936     7.226E+01     2.898E-05
     20.2557     7.003E+01     9.604E-04
     83.3832     7.352E+01     2.449E-04
   1404.9451     1.358E+02     2.686E-05
     70.5542     9.007E+01     3.546E-04
     10.0839     5.285E+01     1.456E-03
     14.5519     6.350E+01     1.212E-03
    133.3695     7.271E+01     1.514E-04
   4744.1714     1.761E+02     1.031E-05
     14.1804     6.063E+01     1.188E-03
      9.4630     5.588E+01     1.640E-03
     83.1773     8.758E+01     2.925E-04
     18.6129     6.726E+01     1.004E-03
      8.7492     5.051E+01     1.604E-03
     18.6813     6.383E+01     9.491E-04
     38.5755     8.131E+01     5.855E-04
     12.8269     6.346E+01     1.374E-03
    424.6749     1.094E+02     7.158E-05
    161.8125     1.007E+02     1.729E-04
    112.0897     9.258E+01     2.294E-04
    148.8976     9.103E+01     1.698E-04
