      time        distance     velocity
      5.9768     4.793E+01     2.227E-03
      7.2827     4.906E+01     1.871E-03
     26.3795     6.341E+01     6.677E-04
      4.3835     3.849E+01     2.439E-03
      2.8030     3.561E+01     3.529E-03
     18.3829     4.818E+01     7.281E-04
      4.6499     3.968E+01     2.371E-03
      2.9031     3.377E+01     3.231E-03
      6.3819     4.366E+01     1.900E-03
      4.7330     3.874E+01     2.273E-03
      6.1783     5.151E+01     2.316E-03
      3.0993     3.460E+01     3.101E-03
      3.0198     3.875E+01     3.565E-03
      7.2827     4.906E+01     1.871E-03
      3.0438     3.429E+01     3.129E-03
      7.4703     4.575E+01     1.701E-03
      5.8464     4.767E+01     2.265E-03
     16.6698     4.785E+01     7.974E-04
      2.7553     3.450E+01     3.478E-03
      7.6624     4.770E+01     1.729E-03
      3.5928     3.369E+01     2.605E-03
      6.7074     4.549E+01     1.884E-03
      5.0036     4.001E+01     2.221E-03
     26.8136     4.920E+01     5.097E-04
      3.3145     3.517E+01     2.948E-03
      3.5240     3.628E+01     2.860E-03
      3.0224     3.611E+01     3.319E-03
      3.4496     3.575E+01     2.878E-03
     12.0717     5.117E+01     1.178E-03
     15.5023     6.358E+01     1.139E-03
      6.1302     5.175E+01     2.345E-03
    120.5856     5.706E+01     1.314E-04
      8.1199     4.570E+01     1.564E-03
     16.2034     5.833E+01     9.999E-04
     69.8703     6.885E+01     2.737E-04
      6.7003     4.571E+01     1.895E-03
      4.3617     3.815E+01     2.430E-03
      3.5272     3.659E+01     2.881E-03
      8.4009     4.793E+01     1.585E-03
      2.9657     3.664E+01     3.432E-03
   3119.5134     9.024E+01     8.035E-06
      8.8335     4.734E+01     1.489E-03
      5.8620     4.770E+01     2.260E-03
      4.2449     3.658E+01     2.394E-03
      2.9107     3.353E+01     3.200E-03
     36.9708     5.152E+01     3.871E-04
    169.2838     4.335E+01     7.113E-05
      9.5656     5.118E+01     1.486E-03
      7.2840     5.326E+01     2.031E-03
      3.4457     3.869E+01     3.119E-03
    211.6134     6.129E+01     8.046E-05
     14.4986     5.213E+01     9.988E-04
      3.0455     3.423E+01     3.122E-03
      3.0335     3.631E+01     3.325E-03
      9.3939     5.181E+01     1.532E-03
      3.0145     3.758E+01     3.463E-03
     13.2013     5.768E+01     1.214E-03
      3.1492     3.445E+01     3.039E-03
      3.1271     3.739E+01     3.321E-03
      3.5502     4.078E+01     3.191E-03
      8.9928     4.768E+01     1.473E-03
      2.9594     3.592E+01     3.371E-03
      3.9006     3.683E+01     2.623E-03
     13.5663     5.715E+01     1.170E-03
      3.2750     3.562E+01     3.021E-03
     11.9904     5.721E+01     1.325E-03
     14.2132     4.283E+01     8.371E-04
      3.5972     3.663E+01     2.829E-03
      7.9032     5.067E+01     1.781E-03
      2.7341     3.451E+01     3.506E-03
     14.5774     5.454E+01     1.039E-03
      3.2568     3.861E+01     3.293E-03
      8.9589     5.341E+01     1.656E-03
      3.0224     3.611E+01     3.319E-03
     11.3650     6.154E+01     1.504E-03
     19.3206     5.934E+01     8.531E-04
      6.3432     4.882E+01     2.138E-03
      3.0761     3.483E+01     3.145E-03
      4.6550     3.972E+01     2.370E-03
     58.6999     6.250E+01     2.957E-04
      7.6276     5.264E+01     1.917E-03
      7.8133     4.879E+01     1.735E-03
      6.1178     4.237E+01     1.924E-03
     10.1956     5.022E+01     1.368E-03
     15.1693     6.352E+01     1.163E-03
      8.0607     4.953E+01     1.707E-03
    219.6195     4.958E+01     6.271E-05
      3.7913     3.507E+01     2.570E-03
    121.2652     5.693E+01     1.304E-04
      5.9628     4.770E+01     2.222E-03
      7.1359     4.860E+01     1.892E-03
      3.5622     3.528E+01     2.751E-03
     11.5094     5.252E+01     1.268E-03
     26.3219     5.275E+01     5.567E-04
      9.0518     4.996E+01     1.533E-03
      5.3316     4.205E+01     2.191E-03
      3.3731     3.552E+01     2.925E-03
      3.2958     3.905E+01     3.291E-03
      3.3763     4.145E+01     3.410E-03
      8.4666     3.694E+01     1.212E-03
      7.8826     4.128E+01     1.455E-03
     12.0976     4.676E+01     1.074E-03
     16.9916     4.851E+01     7.931E-04
   2121.6426     8.567E+01     1.122E-05
      3.4152     3.566E+01     2.901E-03
      3.2013     3.208E+01     2.783E-03
     26.8136     4.920E+01     5.097E-04
      8.1486     4.967E+01     1.693E-03
     26.9432     4.958E+01     5.112E-04
      7.6170     4.301E+01     1.568E-03
     26.3663     6.304E+01     6.641E-04
    188.9175     5.748E+01     8.452E-05
      4.2150     3.810E+01     2.511E-03
      7.9467     5.393E+01     1.885E-03
      6.5577     3.691E+01     1.563E-03
      6.5547     4.151E+01     1.759E-03
      3.4681     3.655E+01     2.928E-03
      9.1919     5.145E+01     1.555E-03
     17.8996     6.488E+01     1.007E-03
      3.4174     3.601E+01     2.927E-03
      8.3751     4.051E+01     1.344E-03
      2.7341     3.451E+01     3.506E-03
      6.7688     5.003E+01     2.053E-03
      4.6711     3.949E+01     2.348E-03
     26.5927     4.468E+01     4.668E-04
      6.2483     4.404E+01     1.958E-03
      4.7681     3.788E+01     2.207E-03
      5.6252     4.020E+01     1.985E-03
      5.0265     3.850E+01     2.128E-03
      7.4331     4.583E+01     1.713E-03
