 cum_prob         time          distance       velocity
 1.142E-04      4996.7515       135.3566       1.395E+02
 1.005E-02       791.4058        95.5149       9.197E+01
 1.999E-02       373.9333        81.0599       7.616E+01
 2.993E-02       206.2154        68.2794       6.520E+01
 3.986E-02       133.1914        62.0642       5.784E+01
 4.980E-02        88.3037        58.0445       5.076E+01
 5.974E-02        63.2291        54.9418       4.656E+01
 6.967E-02        48.9928        52.1946       4.349E+01
 7.961E-02        42.2788        49.1204       4.082E+01
 8.955E-02        35.4261        45.9041       3.863E+01
 9.949E-02        29.9561        43.5605       3.672E+01
 1.094E-01        26.6297        42.0542       3.558E+01
 1.194E-01        23.7516        40.6412       3.441E+01
 1.293E-01        20.9591        39.6206       3.309E+01
 1.392E-01        18.5154        38.5914       3.196E+01
 1.492E-01        16.3951        37.7654       3.084E+01
 1.591E-01        14.4408        36.8824       2.988E+01
 1.690E-01        12.6476        36.2209       2.916E+01
 1.790E-01        11.4448        35.4711       2.874E+01
 1.889E-01        10.1477        34.8663       2.828E+01
 1.989E-01         8.9011        34.2554       2.790E+01
 2.088E-01         8.1110        33.7528       2.745E+01
 2.187E-01         7.3371        33.3178       2.713E+01
 2.287E-01         6.6195        32.8655       2.678E+01
 2.386E-01         5.9890        32.5198       2.647E+01
 2.485E-01         5.4537        32.1606       2.616E+01
 2.585E-01         5.0877        31.8284       2.586E+01
 2.684E-01         4.6827        31.5437       2.560E+01
 2.784E-01         4.4388        31.2213       2.534E+01
 2.883E-01         4.1632        30.9637       2.498E+01
 2.982E-01         3.9396        30.7275       2.464E+01
 3.082E-01         3.6972        30.4952       2.435E+01
 3.181E-01         3.5242        30.2280       2.402E+01
 3.280E-01         3.3081        29.9640       2.368E+01
 3.380E-01         3.1135        29.6399       2.330E+01
 3.479E-01         2.9508        29.3797       2.289E+01
 3.579E-01         2.8004        29.1499       2.255E+01
 3.678E-01         2.6892        28.9193       2.204E+01
 3.777E-01         2.5962        28.6616       2.163E+01
 3.877E-01         2.4820        28.4139       2.104E+01
 3.976E-01         2.3837        28.1925       2.060E+01
 4.075E-01         2.2859        27.9189       2.005E+01
 4.175E-01         2.1791        27.6971       1.949E+01
 4.274E-01         2.0972        27.4001       1.895E+01
 4.374E-01         2.0357        27.1277       1.837E+01
 4.473E-01         1.9877        26.8439       1.781E+01
 4.572E-01         1.9240        26.5588       1.713E+01
 4.672E-01         1.8621        26.2682       1.665E+01
 4.771E-01         1.8038        25.9978       1.608E+01
 4.870E-01         1.7537        25.6654       1.557E+01
 4.970E-01         1.6914        25.4105       1.522E+01
 5.069E-01         1.6341        25.1394       1.481E+01
 5.168E-01         1.5853        24.8514       1.448E+01
 5.268E-01         1.5200        24.6146       1.405E+01
 5.367E-01         1.4693        24.4101       1.368E+01
 5.467E-01         1.4197        24.1785       1.330E+01
 5.566E-01         1.3793        23.9216       1.295E+01
 5.665E-01         1.3421        23.7186       1.250E+01
 5.765E-01         1.2956        23.5361       1.210E+01
 5.864E-01         1.2443        23.4028       1.181E+01
 5.963E-01         1.2005        23.2299       1.150E+01
 6.063E-01         1.1665        23.0408       1.117E+01
 6.162E-01         1.1325        22.8484       1.078E+01
 6.262E-01         1.0920        22.6623       1.048E+01
 6.361E-01         1.0528        22.4983       1.018E+01
 6.460E-01         1.0244        22.2960       9.793E+00
 6.560E-01         0.9970        22.1511       9.401E+00
 6.659E-01         0.9687        21.9911       9.033E+00
 6.758E-01         0.9451        21.8546       8.688E+00
 6.858E-01         0.9177        21.6472       8.346E+00
 6.957E-01         0.8982        21.5006       7.873E+00
 7.057E-01         0.8793        21.3333       7.464E+00
 7.156E-01         0.8565        21.1864       7.039E+00
 7.255E-01         0.8393        20.9700       6.606E+00
 7.355E-01         0.8179        20.8157       6.206E+00
 7.454E-01         0.8000        20.6361       5.799E+00
 7.553E-01         0.7808        20.4402       5.273E+00
 7.653E-01         0.7630        20.2404       4.869E+00
 7.752E-01         0.7463        20.0577       4.459E+00
 7.852E-01         0.7305        19.8717       4.144E+00
 7.951E-01         0.7178        19.6849       3.849E+00
 8.050E-01         0.7005        19.4999       3.536E+00
 8.150E-01         0.6840        19.2873       3.333E+00
 8.249E-01         0.6690        19.0680       3.068E+00
 8.348E-01         0.6566        18.8037       2.809E+00
 8.448E-01         0.6423        18.5026       2.536E+00
 8.547E-01         0.6262        18.2455       2.357E+00
 8.646E-01         0.6099        17.9702       2.174E+00
 8.746E-01         0.5944        17.7580       1.969E+00
 8.845E-01         0.5757        17.5724       1.744E+00
 8.945E-01         0.5600        17.4005       1.532E+00
 9.044E-01         0.5400        17.1959       1.372E+00
 9.143E-01         0.5181        17.0084       1.225E+00
 9.243E-01         0.4962        16.8251       1.009E+00
 9.342E-01         0.4678        16.6169       8.383E-01
 9.441E-01         0.4393        16.4239       6.357E-01
 9.541E-01         0.4024        16.2488       4.755E-01
 9.640E-01         0.3583        15.9900       3.045E-01
 9.740E-01         0.3123        15.7783       1.937E-01
 9.839E-01         0.2571        15.4672       9.513E-02
 9.938E-01         0.1843        14.9490       3.645E-02
