 cum_prob         time          distance       velocity
 4.354E-05      4998.8228       197.4036       5.370E+01
 1.001E-02      2218.6667       142.2843       2.316E+01
 1.998E-02      1215.7388       132.0040       1.750E+01
 2.995E-02       809.3038       125.0457       1.516E+01
 3.993E-02       590.6512       120.2713       1.372E+01
 4.990E-02       431.4181       116.0898       1.280E+01
 5.987E-02       341.4865       112.1244       1.210E+01
 6.984E-02       279.1711       108.3646       1.144E+01
 7.981E-02       241.2630       104.8988       1.088E+01
 8.978E-02       204.2029       101.9879       1.050E+01
 9.975E-02       177.9694        99.5177       1.016E+01
 1.097E-01       157.6379        97.3695       9.838E+00
 1.197E-01       141.4619        95.3679       9.543E+00
 1.297E-01       124.3577        93.2912       9.293E+00
 1.396E-01       109.1469        91.8204       9.060E+00
 1.496E-01        98.6697        90.3032       8.842E+00
 1.596E-01        88.8333        88.9305       8.641E+00
 1.695E-01        80.8520        87.7013       8.451E+00
 1.795E-01        73.3635        86.6992       8.274E+00
 1.895E-01        66.9460        85.7403       8.115E+00
 1.995E-01        61.6970        84.8661       7.948E+00
 2.094E-01        56.4200        83.8482       7.796E+00
 2.194E-01        52.3250        82.8938       7.645E+00
 2.294E-01        48.7603        81.7557       7.488E+00
 2.393E-01        45.5581        80.7152       7.345E+00
 2.493E-01        42.7006        79.7005       7.192E+00
 2.593E-01        40.1960        78.7040       7.040E+00
 2.692E-01        38.0699        77.8904       6.852E+00
 2.792E-01        36.2284        76.9845       6.684E+00
 2.892E-01        34.2660        76.0934       6.534E+00
 2.992E-01        32.5442        75.2055       6.394E+00
 3.091E-01        31.0741        74.4187       6.248E+00
 3.191E-01        29.5798        73.5860       6.091E+00
 3.291E-01        28.3288        72.8039       5.939E+00
 3.390E-01        27.3164        72.1072       5.792E+00
 3.490E-01        26.2360        71.3133       5.660E+00
 3.590E-01        25.1249        70.5978       5.542E+00
 3.689E-01        24.1948        69.9334       5.420E+00
 3.789E-01        23.4168        69.3080       5.295E+00
 3.889E-01        22.6384        68.6216       5.184E+00
 3.989E-01        21.7510        67.9788       5.071E+00
 4.088E-01        21.0359        67.3771       4.953E+00
 4.188E-01        20.3409        66.7671       4.835E+00
 4.288E-01        19.6871        66.2514       4.726E+00
 4.387E-01        19.0380        65.6980       4.594E+00
 4.487E-01        18.4720        65.1854       4.489E+00
 4.587E-01        17.8754        64.6120       4.372E+00
 4.687E-01        17.3304        64.0529       4.288E+00
 4.786E-01        16.8767        63.5802       4.199E+00
 4.886E-01        16.4089        63.0359       4.105E+00
 4.986E-01        15.9216        62.6002       4.010E+00
 5.085E-01        15.4540        62.0670       3.926E+00
 5.185E-01        15.0211        61.6260       3.852E+00
 5.285E-01        14.6130        61.0553       3.773E+00
 5.384E-01        14.1321        60.5518       3.691E+00
 5.484E-01        13.7300        60.0641       3.606E+00
 5.584E-01        13.3234        59.6046       3.525E+00
 5.684E-01        12.9324        59.2068       3.437E+00
 5.783E-01        12.5277        58.7820       3.348E+00
 5.883E-01        12.1808        58.3675       3.269E+00
 5.983E-01        11.8162        57.9831       3.169E+00
 6.082E-01        11.4448        57.5820       3.072E+00
 6.182E-01        11.1039        57.1694       2.962E+00
 6.282E-01        10.8018        56.7267       2.862E+00
 6.381E-01        10.4876        56.2499       2.764E+00
 6.481E-01        10.1637        55.8446       2.673E+00
 6.581E-01         9.8744        55.4107       2.585E+00
 6.681E-01         9.5640        54.9144       2.507E+00
 6.780E-01         9.2625        54.5014       2.425E+00
 6.880E-01         8.9538        54.0569       2.341E+00
 6.980E-01         8.7205        53.6264       2.251E+00
 7.079E-01         8.4793        53.1741       2.159E+00
 7.179E-01         8.2498        52.7809       2.072E+00
 7.279E-01         8.0224        52.3360       1.987E+00
 7.379E-01         7.7729        51.8972       1.891E+00
 7.478E-01         7.5212        51.5010       1.790E+00
 7.578E-01         7.3401        51.0360       1.703E+00
 7.678E-01         7.1234        50.5203       1.609E+00
 7.777E-01         6.9164        50.0190       1.519E+00
 7.877E-01         6.7036        49.5528       1.438E+00
 7.977E-01         6.5014        49.0936       1.350E+00
 8.076E-01         6.3135        48.5927       1.262E+00
 8.176E-01         6.1006        48.0548       1.182E+00
 8.276E-01         5.8931        47.5784       1.097E+00
 8.376E-01         5.7058        47.1432       1.003E+00
 8.475E-01         5.5225        46.6251       9.117E-01
 8.575E-01         5.3346        46.1686       8.300E-01
 8.675E-01         5.1533        45.5780       7.543E-01
 8.774E-01         4.9707        45.0773       6.826E-01
 8.874E-01         4.8096        44.5697       6.210E-01
 8.974E-01         4.6519        43.9873       5.610E-01
 9.073E-01         4.5234        43.3956       5.050E-01
 9.173E-01         4.3825        42.7447       4.372E-01
 9.273E-01         4.2002        42.1836       3.682E-01
 9.373E-01         4.0188        41.6168       3.086E-01
 9.472E-01         3.7680        40.9906       2.480E-01
 9.572E-01         3.4648        40.2368       1.877E-01
 9.672E-01         3.0992        39.2079       1.364E-01
 9.771E-01         2.6688        38.0726       8.856E-02
 9.871E-01         2.1804        37.0879       5.377E-02
 9.971E-01         1.3606        35.9028       2.149E-02
