 cum_prob         time          distance       velocity
 5.417E-05      4947.7490       200.6613       4.093E+01
 1.002E-02      2213.0513       147.8295       1.668E+01
 1.999E-02      1427.8687       137.4707       1.249E+01
 2.996E-02       957.0876       132.0073       1.078E+01
 3.992E-02       764.1315       128.0507       9.882E+00
 4.989E-02       581.3902       124.2395       9.389E+00
 5.986E-02       443.1331       120.9698       8.910E+00
 6.982E-02       369.0060       118.0889       8.540E+00
 7.979E-02       308.7571       115.2296       8.203E+00
 8.976E-02       268.6210       112.6748       7.939E+00
 9.972E-02       235.7649       110.2959       7.711E+00
 1.097E-01       205.4694       108.2136       7.499E+00
 1.197E-01       183.8889       106.1653       7.318E+00
 1.296E-01       166.2621       104.4365       7.141E+00
 1.396E-01       149.2785       102.5556       6.970E+00
 1.496E-01       134.5158       101.0758       6.821E+00
 1.595E-01       121.3277        99.6822       6.676E+00
 1.695E-01       109.8932        98.3977       6.524E+00
 1.795E-01       100.7171        97.2272       6.392E+00
 1.894E-01        92.3418        96.0869       6.239E+00
 1.994E-01        85.8088        95.0380       6.111E+00
 2.094E-01        80.4382        94.1239       5.981E+00
 2.193E-01        74.9563        93.2406       5.857E+00
 2.293E-01        70.4884        92.1996       5.727E+00
 2.393E-01        66.4382        91.4110       5.609E+00
 2.492E-01        62.1043        90.5407       5.474E+00
 2.592E-01        58.4657        89.6618       5.364E+00
 2.692E-01        55.0612        88.7443       5.261E+00
 2.791E-01        52.5203        87.9189       5.147E+00
 2.891E-01        50.2918        86.9882       5.039E+00
 2.991E-01        48.1695        86.1672       4.927E+00
 3.090E-01        46.1606        85.2951       4.803E+00
 3.190E-01        44.2291        84.3867       4.700E+00
 3.290E-01        42.5389        83.5773       4.611E+00
 3.389E-01        41.1615        82.6184       4.499E+00
 3.489E-01        39.5649        81.7022       4.404E+00
 3.589E-01        38.2518        80.8944       4.315E+00
 3.688E-01        36.8094        80.1497       4.217E+00
 3.788E-01        35.3837        79.4669       4.130E+00
 3.888E-01        34.1178        78.7867       4.030E+00
 3.987E-01        32.8213        78.1329       3.937E+00
 4.087E-01        31.6289        77.5278       3.847E+00
 4.187E-01        30.4953        76.8388       3.769E+00
 4.286E-01        29.3116        76.1756       3.688E+00
 4.386E-01        28.2358        75.5776       3.608E+00
 4.486E-01        27.2035        75.0267       3.525E+00
 4.585E-01        26.2347        74.4731       3.443E+00
 4.685E-01        25.3113        73.9194       3.368E+00
 4.785E-01        24.4820        73.3486       3.301E+00
 4.884E-01        23.7428        72.8352       3.233E+00
 4.984E-01        23.0863        72.2657       3.159E+00
 5.084E-01        22.3786        71.6887       3.091E+00
 5.183E-01        21.5874        71.1278       3.020E+00
 5.283E-01        21.0390        70.6657       2.945E+00
 5.383E-01        20.4616        70.1691       2.870E+00
 5.482E-01        19.9261        69.7001       2.792E+00
 5.582E-01        19.3783        69.1746       2.715E+00
 5.682E-01        18.9330        68.6493       2.637E+00
 5.781E-01        18.3544        68.1686       2.564E+00
 5.881E-01        17.8719        67.7458       2.486E+00
 5.981E-01        17.3800        67.3276       2.412E+00
 6.080E-01        16.8792        66.8718       2.350E+00
 6.180E-01        16.4753        66.3812       2.284E+00
 6.280E-01        15.9778        65.8937       2.221E+00
 6.379E-01        15.4844        65.4146       2.163E+00
 6.479E-01        15.0976        64.9361       2.102E+00
 6.579E-01        14.6430        64.5023       2.041E+00
 6.678E-01        14.2472        64.0072       1.980E+00
 6.778E-01        13.8375        63.6074       1.906E+00
 6.878E-01        13.4220        63.1277       1.840E+00
 6.977E-01        12.9998        62.6358       1.780E+00
 7.077E-01        12.6175        62.0872       1.706E+00
 7.177E-01        12.2412        61.5717       1.629E+00
 7.276E-01        11.9267        61.0496       1.560E+00
 7.376E-01        11.6344        60.5257       1.491E+00
 7.476E-01        11.3240        60.0009       1.423E+00
 7.575E-01        11.0222        59.4934       1.360E+00
 7.675E-01        10.7272        58.8856       1.292E+00
 7.775E-01        10.3801        58.3094       1.224E+00
 7.874E-01        10.0682        57.7079       1.164E+00
 7.974E-01         9.8226        57.1468       1.090E+00
 8.074E-01         9.5389        56.5554       1.018E+00
 8.173E-01         9.2513        55.9816       9.499E-01
 8.273E-01         9.0122        55.3106       8.866E-01
 8.373E-01         8.7368        54.7488       8.189E-01
 8.472E-01         8.4588        54.1750       7.578E-01
 8.572E-01         8.1702        53.4988       7.028E-01
 8.672E-01         7.9099        52.8228       6.386E-01
 8.771E-01         7.5831        52.0916       5.767E-01
 8.871E-01         7.3234        51.4362       5.238E-01
 8.971E-01         7.0616        50.8418       4.740E-01
 9.070E-01         6.7812        50.2556       4.183E-01
 9.170E-01         6.5335        49.6336       3.634E-01
 9.270E-01         6.2922        48.9610       3.155E-01
 9.369E-01         6.0444        48.2315       2.603E-01
 9.469E-01         5.7666        47.6101       2.016E-01
 9.569E-01         5.4550        46.8507       1.574E-01
 9.668E-01         5.0676        45.9793       1.220E-01
 9.768E-01         4.3401        44.4791       8.851E-02
 9.868E-01         3.4382        42.9908       5.914E-02
 9.967E-01         2.1330        41.4196       2.703E-02
