 cum_prob         time          distance       velocity
 2.825E-05      2486.2720        84.0469       3.911E+02
 1.000E-02         0.4315         7.9830       2.893E+02
 1.997E-02         0.2590         6.0231       2.893E+02
 2.995E-02         0.2004         5.6770       2.869E+02
 3.992E-02         0.2004         5.5147       2.869E+02
 4.989E-02         0.2004         5.5147       2.869E+02
 5.987E-02         0.1856         5.5147       2.869E+02
 6.984E-02         0.1855         5.5147       2.855E+02
 7.981E-02         0.1768         5.5047       2.855E+02
 8.978E-02         0.1768         5.4243       2.855E+02
 9.976E-02         0.1768         5.4243       2.849E+02
 1.097E-01         0.1768         5.4243       2.849E+02
 1.197E-01         0.1768         5.4243       2.849E+02
 1.297E-01         0.1768         5.4243       2.849E+02
 1.396E-01         0.1768         5.4243       2.849E+02
 1.496E-01         0.1768         5.4243       2.849E+02
 1.596E-01         0.1768         5.4243       2.819E+02
 1.696E-01         0.1768         5.4243       2.819E+02
 1.795E-01         0.1768         5.4243       2.813E+02
 1.895E-01         0.1768         5.4243       2.813E+02
 1.995E-01         0.1768         5.4243       2.813E+02
 2.095E-01         0.1768         5.4243       2.813E+02
 2.194E-01         0.1768         5.4243       2.787E+02
 2.294E-01         0.1768         5.4243       2.787E+02
 2.394E-01         0.1768         5.4243       2.787E+02
 2.494E-01         0.1768         5.4243       2.787E+02
 2.593E-01         0.1768         5.4243       2.787E+02
 2.693E-01         0.1768         5.4243       2.736E+02
 2.793E-01         0.1768         5.4243       2.736E+02
 2.892E-01         0.1768         5.4243       2.736E+02
 2.992E-01         0.1768         5.4243       2.736E+02
 3.092E-01         0.1768         5.4243       2.706E+02
 3.192E-01         0.1768         5.4243       2.688E+02
 3.291E-01         0.1768         5.4243       2.688E+02
 3.391E-01         0.1752         5.4243       2.688E+02
 3.491E-01         0.1731         5.4064       2.615E+02
 3.591E-01         0.1707         5.3871       2.615E+02
 3.690E-01         0.1668         5.3339       2.615E+02
 3.790E-01         0.1668         5.3339       2.615E+02
 3.890E-01         0.1668         5.3339       2.494E+02
 3.989E-01         0.1668         5.3339       5.164E+01
 4.089E-01         0.1668         5.3339       3.197E+01
 4.189E-01         0.1668         5.3339       3.197E+01
 4.289E-01         0.1668         5.3339       3.197E+01
 4.388E-01         0.1668         5.3339       3.197E+01
 4.488E-01         0.1668         5.3339       3.197E+01
 4.588E-01         0.1668         5.3339       3.197E+01
 4.688E-01         0.1668         5.3339       3.197E+01
 4.787E-01         0.1668         5.3339       3.197E+01
 4.887E-01         0.1668         5.3339       3.197E+01
 4.987E-01         0.1665         5.3339       3.197E+01
 5.086E-01         0.1665         5.3256       3.197E+01
 5.186E-01         0.1665         5.3256       3.197E+01
 5.286E-01         0.1665         5.3256       3.197E+01
 5.386E-01         0.1665         5.3152       3.197E+01
 5.485E-01         0.1483         5.3152       3.180E+01
 5.585E-01         0.1483         5.3152       3.180E+01
 5.685E-01         0.1483         5.3152       3.109E+01
 5.785E-01         0.1483         5.2570       3.109E+01
 5.884E-01         0.1483         5.2570       3.109E+01
 5.984E-01         0.1373         5.2570       3.109E+01
 6.084E-01         0.0228         5.2570       3.069E+01
 6.183E-01         0.0211         5.1798       3.069E+01
 6.283E-01         0.0211         5.1798       3.069E+01
 6.383E-01         0.0211         5.1798       3.069E+01
 6.483E-01         0.0211         5.1798       3.069E+01
 6.582E-01         0.0200         5.1798       3.069E+01
 6.682E-01         0.0198         5.1772       3.069E+01
 6.782E-01         0.0198         5.1772       3.069E+01
 6.882E-01         0.0198         5.1772       3.069E+01
 6.981E-01         0.0198         5.1772       3.069E+01
 7.081E-01         0.0194         5.1772       3.069E+01
 7.181E-01         0.0194         5.1314       3.069E+01
 7.280E-01         0.0194         5.1314       3.069E+01
 7.380E-01         0.0194         5.1314       3.069E+01
 7.480E-01         0.0187         5.1314       3.069E+01
 7.580E-01         0.0187         5.0466       3.069E+01
 7.679E-01         0.0187         5.0466       3.069E+01
 7.779E-01         0.0187         5.0466       3.069E+01
 7.879E-01         0.0186         5.0466       3.069E+01
 7.979E-01         0.0186         5.0466       3.069E+01
 8.078E-01         0.0186         5.0466       3.069E+01
 8.178E-01         0.0186         5.0448       3.069E+01
 8.278E-01         0.0186         5.0244       3.069E+01
 8.378E-01         0.0179         5.0244       3.069E+01
 8.477E-01         0.0179         5.0244       3.069E+01
 8.577E-01         0.0179         4.9591       3.069E+01
 8.677E-01         0.0179         4.9260       3.013E+01
 8.776E-01         0.0179         4.9260       3.013E+01
 8.876E-01         0.0177         4.9103       3.013E+01
 8.976E-01         0.0177         4.9079       3.013E+01
 9.076E-01         0.0177         4.9079       3.013E+01
 9.175E-01         0.0177         4.9079       3.013E+01
 9.275E-01         0.0177         4.8615       2.647E+01
 9.375E-01         0.0177         4.7544       2.647E+01
 9.475E-01         0.0172         4.4673       2.619E+01
 9.574E-01         0.0172         4.4673       2.551E+01
 9.674E-01         0.0172         4.4673       2.507E+01
 9.774E-01         0.0170         4.4673       2.507E+01
 9.873E-01         0.0170         4.4673       2.215E+01
 9.973E-01         0.0162         4.4673       2.343E+00
