      time        distance     velocity
     17.6276     5.309E+01     8.366E-04
     37.3775     6.021E+01     4.474E-04
     33.2686     5.200E+01     4.342E-04
     23.5903     6.103E+01     7.186E-04
     76.3963     7.397E+01     2.690E-04
    136.3857     8.137E+01     1.657E-04
    113.0416     7.362E+01     1.809E-04
    134.5445     7.926E+01     1.636E-04
     39.1677     5.683E+01     4.030E-04
     25.4813     5.096E+01     5.556E-04
     61.9513     6.428E+01     2.882E-04
    145.1326     6.350E+01     1.215E-04
    232.5497     9.215E+01     1.101E-04
     51.3788     5.873E+01     3.175E-04
     49.1436     5.561E+01     3.143E-04
     31.6508     6.016E+01     5.280E-04
   2463.9778     8.161E+01     9.200E-06
     43.3722     5.490E+01     3.516E-04
     67.1330     6.310E+01     2.611E-04
     58.7240     6.789E+01     3.211E-04
     56.1668     6.700E+01     3.314E-04
   1485.4510     7.562E+01     1.414E-05
     15.8144     4.499E+01     7.902E-04
     60.7922     6.855E+01     3.132E-04
    116.6806     7.380E+01     1.757E-04
    105.4154     5.836E+01     1.538E-04
     27.0844     5.581E+01     5.724E-04
     42.8464     6.168E+01     3.999E-04
     20.1765     4.796E+01     6.602E-04
     58.1815     5.776E+01     2.758E-04
     31.6936     4.916E+01     4.309E-04
     60.7250     6.830E+01     3.124E-04
     22.4450     4.787E+01     5.924E-04
     29.1946     5.142E+01     4.893E-04
     28.0559     5.937E+01     5.878E-04
     20.0649     4.686E+01     6.487E-04
     49.4409     6.731E+01     3.781E-04
     25.5184     4.781E+01     5.204E-04
    131.8343     7.740E+01     1.631E-04
     33.1406     5.030E+01     4.216E-04
     62.9636     7.066E+01     3.117E-04
     49.9149     6.188E+01     3.444E-04
     15.6932     4.561E+01     8.074E-04
     38.3873     5.957E+01     4.310E-04
     27.8619     5.308E+01     5.292E-04
     17.5979     4.510E+01     7.119E-04
    422.9809     5.159E+01     3.388E-05
     29.2003     4.894E+01     4.656E-04
     15.9154     4.657E+01     8.128E-04
     53.7125     6.332E+01     3.275E-04
     53.6609     6.957E+01     3.601E-04
     26.7256     5.315E+01     5.524E-04
     52.8241     5.903E+01     3.104E-04
     18.7145     4.650E+01     6.902E-04
     15.3610     4.384E+01     7.927E-04
     84.2709     6.108E+01     2.013E-04
     44.8626     6.019E+01     3.727E-04
     85.6889     5.725E+01     1.856E-04
     35.4278     5.862E+01     4.597E-04
     48.5798     5.858E+01     3.349E-04
     34.5421     5.557E+01     4.469E-04
     36.2800     5.509E+01     4.218E-04
     22.3757     4.947E+01     6.141E-04
     71.1281     6.484E+01     2.532E-04
     32.5402     5.447E+01     4.650E-04
     14.5972     4.655E+01     8.858E-04
     44.0678     5.867E+01     3.698E-04
     65.6033     6.976E+01     2.954E-04
     61.7797     5.747E+01     2.584E-04
     63.6223     6.519E+01     2.846E-04
     42.2248     5.387E+01     3.544E-04
     26.3780     5.552E+01     5.847E-04
     19.3561     5.239E+01     7.519E-04
     78.3208     6.648E+01     2.358E-04
     17.1355     4.483E+01     7.267E-04
     19.9060     4.781E+01     6.672E-04
     24.1149     4.750E+01     5.472E-04
     20.5562     5.138E+01     6.943E-04
     23.9806     5.156E+01     5.973E-04
     27.4913     5.196E+01     5.250E-04
     63.5216     5.881E+01     2.572E-04
     14.3524     4.660E+01     9.018E-04
     31.7700     4.938E+01     4.317E-04
    186.7601     5.941E+01     8.837E-05
     45.6876     5.544E+01     3.371E-04
     36.3613     5.368E+01     4.101E-04
     19.4208     4.757E+01     6.803E-04
     98.1716     7.347E+01     2.079E-04
     28.5782     5.204E+01     5.059E-04
    156.2781     6.222E+01     1.106E-04
    444.3611     8.335E+01     5.210E-05
     87.5667     5.912E+01     1.875E-04
     23.4065     4.888E+01     5.801E-04
     38.4953     5.295E+01     3.821E-04
     16.0123     4.329E+01     7.510E-04
     92.3456     6.235E+01     1.876E-04
     21.6013     4.772E+01     6.137E-04
     82.8186     6.991E+01     2.345E-04
     19.7824     4.784E+01     6.718E-04
     18.0287     4.517E+01     6.959E-04
     22.5587     4.839E+01     5.958E-04
     26.6583     4.845E+01     5.048E-04
     16.8400     4.540E+01     7.488E-04
     43.5284     5.419E+01     3.458E-04
     38.6688     5.223E+01     3.752E-04
     19.5890     4.524E+01     6.415E-04
     36.0329     5.249E+01     4.047E-04
     40.1946     5.558E+01     3.841E-04
     23.7170     5.264E+01     6.165E-04
     84.6862     7.420E+01     2.434E-04
     24.5904     5.033E+01     5.685E-04
     27.2663     4.932E+01     5.025E-04
     11.4726     4.532E+01     1.097E-03
     19.0366     4.726E+01     6.895E-04
     32.6899     5.561E+01     4.725E-04
     69.8027     6.538E+01     2.602E-04
     63.8913     6.191E+01     2.692E-04
     30.6809     5.582E+01     5.053E-04
    164.0753     8.465E+01     1.433E-04
     37.9112     5.843E+01     4.282E-04
     30.6812     5.350E+01     4.844E-04
     23.0198     4.769E+01     5.754E-04
     31.1267     5.402E+01     4.821E-04
     38.3298     5.978E+01     4.332E-04
     13.8085     4.580E+01     9.213E-04
     46.1636     6.730E+01     4.049E-04
     82.4838     7.358E+01     2.478E-04
     28.9187     5.077E+01     4.877E-04
     14.9350     4.259E+01     7.920E-04
     34.3954     6.608E+01     5.336E-04
     29.3453     5.401E+01     5.112E-04
     30.2789     5.537E+01     5.080E-04
     68.5246     6.858E+01     2.780E-04
     94.2576     8.091E+01     2.384E-04
     25.6601     5.262E+01     5.696E-04
     32.1970     5.608E+01     4.838E-04
     65.5290     6.201E+01     2.628E-04
     39.4117     5.735E+01     4.042E-04
     40.2686     6.145E+01     4.239E-04
     52.7547     5.727E+01     3.016E-04
     30.1396     4.971E+01     4.582E-04
     87.3089     7.133E+01     2.269E-04
     42.9712     5.882E+01     3.803E-04
     21.1019     5.331E+01     7.017E-04
     34.1085     5.690E+01     4.634E-04
    733.7469     7.701E+01     2.915E-05
     15.8708     5.031E+01     8.805E-04
     24.0006     4.981E+01     5.765E-04
     65.5196     6.343E+01     2.689E-04
     24.6924     4.905E+01     5.517E-04
     48.1485     5.971E+01     3.445E-04
    128.9023     6.564E+01     1.415E-04
     27.8858     5.769E+01     5.747E-04
     55.9232     6.107E+01     3.034E-04
     14.8257     4.287E+01     8.032E-04
    261.8438     6.234E+01     6.613E-05
     47.5181     5.834E+01     3.410E-04
     67.8908     7.320E+01     2.995E-04
     15.0231     4.388E+01     8.114E-04
     60.6969     5.267E+01     2.411E-04
     26.2499     5.235E+01     5.539E-04
     22.6192     5.164E+01     6.342E-04
