      time        distance     velocity
      5.0505     2.389E+01     1.314E-03
     32.7676     3.797E+01     3.218E-04
     13.0158     3.423E+01     7.305E-04
     29.4158     4.026E+01     3.802E-04
     29.8045     4.460E+01     4.157E-04
     26.3322     4.339E+01     4.577E-04
     71.9062     5.058E+01     1.954E-04
     85.3320     4.946E+01     1.610E-04
      5.3323     2.799E+01     1.458E-03
      5.7566     3.215E+01     1.551E-03
      5.0205     3.041E+01     1.683E-03
     45.1761     4.611E+01     2.835E-04
     25.1890     3.399E+01     3.748E-04
    187.6783     4.511E+01     6.677E-05
     24.9502     4.248E+01     4.729E-04
     25.8024     4.327E+01     4.658E-04
     10.6597     3.541E+01     9.227E-04
    151.2994     5.021E+01     9.218E-05
      5.1120     3.182E+01     1.729E-03
     31.9203     4.433E+01     3.857E-04
      8.8012     3.110E+01     9.815E-04
     19.1552     2.569E+01     3.725E-04
      2.0874     2.464E+01     3.278E-03
     33.5129     5.082E+01     4.212E-04
      2.4308     2.560E+01     2.926E-03
     16.6638     3.465E+01     5.776E-04
      5.1342     2.581E+01     1.397E-03
      2.2667     2.356E+01     2.887E-03
     26.4500     4.351E+01     4.570E-04
     25.8626     4.189E+01     4.499E-04
     11.8838     3.996E+01     9.341E-04
      9.0573     2.876E+01     8.820E-04
     31.8954     4.436E+01     3.863E-04
     48.5148     4.637E+01     2.655E-04
    131.3875     5.191E+01     1.098E-04
      8.2018     2.404E+01     8.140E-04
      3.0419     2.780E+01     2.538E-03
      4.2382     2.598E+01     1.703E-03
      3.2470     2.815E+01     2.408E-03
     23.0559     4.391E+01     5.291E-04
      6.4531     2.858E+01     1.230E-03
      4.5833     2.560E+01     1.551E-03
     14.0782     3.459E+01     6.826E-04
     84.4891     4.987E+01     1.640E-04
      2.2493     2.388E+01     2.949E-03
     41.0159     4.605E+01     3.119E-04
      5.2086     3.245E+01     1.731E-03
     71.0785     4.838E+01     1.891E-04
     22.6643     3.322E+01     4.072E-04
      4.2865     2.763E+01     1.790E-03
     43.6051     4.584E+01     2.920E-04
     29.6738     4.423E+01     4.141E-04
     21.4937     3.810E+01     4.924E-04
      4.5455     2.705E+01     1.653E-03
     21.6561     4.208E+01     5.398E-04
      2.2961     2.374E+01     2.871E-03
      2.5290     2.674E+01     2.937E-03
      2.3541     2.662E+01     3.141E-03
     10.4063     3.505E+01     9.356E-04
      6.8567     3.162E+01     1.281E-03
     29.5934     4.427E+01     4.155E-04
     14.6432     3.950E+01     7.493E-04
     35.8807     4.585E+01     3.549E-04
      2.4511     2.348E+01     2.661E-03
      9.0537     3.689E+01     1.132E-03
      3.1792     2.338E+01     2.043E-03
     11.4708     3.607E+01     8.734E-04
      4.7968     2.804E+01     1.624E-03
     11.9168     3.457E+01     8.059E-04
      6.4878     2.787E+01     1.193E-03
     39.7851     3.012E+01     2.103E-04
     11.7123     4.269E+01     1.012E-03
     12.4595     3.858E+01     8.600E-04
      5.5624     3.223E+01     1.609E-03
     25.1431     2.773E+01     3.063E-04
      8.9881     3.432E+01     1.061E-03
     16.3594     4.311E+01     7.319E-04
     62.7910     3.808E+01     1.684E-04
     19.4229     4.313E+01     6.168E-04
      8.4967     3.301E+01     1.079E-03
     25.3324     3.440E+01     3.772E-04
     11.9302     4.193E+01     9.762E-04
      6.7184     3.130E+01     1.294E-03
    184.6507     4.457E+01     6.705E-05
      4.3449     2.834E+01     1.812E-03
      6.9837     3.161E+01     1.257E-03
     11.4775     3.889E+01     9.412E-04
      4.1271     2.767E+01     1.862E-03
      4.7954     2.828E+01     1.638E-03
      7.6879     3.393E+01     1.226E-03
      5.2195     3.153E+01     1.678E-03
      2.4957     2.432E+01     2.707E-03
     56.0119     3.704E+01     1.837E-04
     20.9966     2.580E+01     3.414E-04
      8.5529     3.458E+01     1.123E-03
      8.4831     3.294E+01     1.079E-03
      9.5656     3.715E+01     1.079E-03
      3.8886     2.797E+01     1.998E-03
     15.3678     4.275E+01     7.727E-04
      3.5938     2.316E+01     1.790E-03
      8.4523     3.492E+01     1.148E-03
     33.0722     4.343E+01     3.648E-04
      7.1167     3.349E+01     1.307E-03
     15.9911     2.488E+01     4.322E-04
     16.4031     4.344E+01     7.356E-04
     19.1710     2.537E+01     3.676E-04
      3.9817     2.841E+01     1.982E-03
      2.0883     2.425E+01     3.226E-03
     37.3620     4.298E+01     3.196E-04
      2.1173     2.490E+01     3.267E-03
     18.3616     4.170E+01     6.308E-04
      2.5050     2.350E+01     2.606E-03
     17.5045     3.593E+01     5.702E-04
      2.4763     2.276E+01     2.553E-03
      4.1514     2.710E+01     1.813E-03
      2.3261     2.611E+01     3.118E-03
     10.0561     3.557E+01     9.825E-04
      2.4666     2.322E+01     2.615E-03
      2.1906     2.524E+01     3.201E-03
      3.7316     3.056E+01     2.275E-03
      4.0684     2.804E+01     1.915E-03
      4.0788     2.457E+01     1.673E-03
     11.7555     3.971E+01     9.383E-04
   1170.5958     4.573E+01     1.085E-05
      2.6179     2.453E+01     2.602E-03
      2.7288     2.723E+01     2.772E-03
      3.2077     2.521E+01     2.183E-03
     13.1921     4.257E+01     8.964E-04
     14.0154     3.445E+01     6.827E-04
     25.1966     4.028E+01     4.441E-04
     26.8848     2.994E+01     3.094E-04
      3.2047     2.522E+01     2.186E-03
      2.5716     2.451E+01     2.648E-03
     32.2656     5.191E+01     4.469E-04
     12.5774     4.044E+01     8.931E-04
      3.6030     3.030E+01     2.336E-03
    160.7248     5.070E+01     8.762E-05
      9.8620     3.339E+01     9.404E-04
      2.5438     2.955E+01     3.227E-03
     80.7079     4.275E+01     1.471E-04
     10.3986     3.494E+01     9.333E-04
      4.9241     2.967E+01     1.674E-03
     13.2153     4.119E+01     8.657E-04
      3.2567     2.677E+01     2.283E-03
     11.3073     4.229E+01     1.039E-03
     19.3295     3.675E+01     5.281E-04
     75.2197     5.498E+01     2.030E-04
     26.8170     4.626E+01     4.792E-04
     17.4107     4.136E+01     6.599E-04
      5.4608     2.699E+01     1.373E-03
     11.1686     3.859E+01     9.597E-04
      5.5576     2.792E+01     1.395E-03
     23.0264     3.974E+01     4.794E-04
     14.8497     3.966E+01     7.418E-04
      7.6131     2.971E+01     1.084E-03
     30.6191     4.583E+01     4.157E-04
      8.2077     3.800E+01     1.286E-03
     13.5126     4.136E+01     8.502E-04
      3.8523     2.652E+01     1.912E-03
     15.0330     4.371E+01     8.077E-04
      5.4645     2.904E+01     1.476E-03
      6.3543     2.811E+01     1.229E-03
    105.1014     4.967E+01     1.313E-04
      2.6106     2.679E+01     2.850E-03
      2.6900     2.726E+01     2.815E-03
      3.0057     2.599E+01     2.402E-03
      7.6608     3.426E+01     1.242E-03
      5.5025     3.245E+01     1.638E-03
      3.5655     2.743E+01     2.137E-03
      8.9438     3.513E+01     1.091E-03
      3.1163     2.439E+01     2.174E-03
      2.3787     2.331E+01     2.722E-03
      4.1432     2.645E+01     1.773E-03
      3.1356     2.548E+01     2.257E-03
      3.8415     2.622E+01     1.896E-03
      7.9611     3.472E+01     1.211E-03
     16.4047     3.502E+01     5.930E-04
      2.2431     2.474E+01     3.064E-03
      4.7908     3.130E+01     1.815E-03
      2.6731     2.407E+01     2.501E-03
      9.0186     3.465E+01     1.067E-03
     10.9130     3.688E+01     9.389E-04
      2.1798     2.310E+01     2.943E-03
      3.5357     2.713E+01     2.132E-03
      3.0755     2.506E+01     2.263E-03
      2.6469     2.624E+01     2.754E-03
      2.6852     2.485E+01     2.571E-03
      2.1272     2.328E+01     3.040E-03
      7.7169     3.227E+01     1.162E-03
     39.7851     3.012E+01     2.103E-04
    123.0834     4.977E+01     1.123E-04
     10.2209     3.574E+01     9.712E-04
      2.4369     2.452E+01     2.795E-03
     33.3852     2.856E+01     2.376E-04
     11.8630     3.318E+01     7.769E-04
      5.0316     2.843E+01     1.570E-03
      8.8797     3.472E+01     1.086E-03
      1.9559     2.282E+01     3.241E-03
      2.6246     2.479E+01     2.624E-03
      3.3838     2.618E+01     2.149E-03
      1.8581     2.249E+01     3.362E-03
      2.1295     2.928E+01     3.820E-03
      3.0900     2.483E+01     2.232E-03
      5.5041     3.292E+01     1.661E-03
     25.3832     4.168E+01     4.561E-04
      1.9124     2.266E+01     3.292E-03
      1.8299     2.560E+01     3.886E-03
      2.2810     2.390E+01     2.910E-03
      6.4034     2.758E+01     1.196E-03
      2.8857     2.492E+01     2.398E-03
