 cum_prob         time          distance       velocity
 2.238E-04       735.6529       126.8702       1.271E+02
 1.007E-02        95.3744        31.8929       8.755E+01
 1.991E-02        25.0834        17.3359       7.620E+01
 2.976E-02         2.3468         9.3468       7.293E+01
 3.961E-02         0.9685         8.9008       7.101E+01
 4.945E-02         0.8436         8.7235       6.859E+01
 5.930E-02         0.6149         8.5162       6.679E+01
 6.914E-02         0.4130         8.4039       6.523E+01
 7.899E-02         0.3956         8.2473       6.339E+01
 8.883E-02         0.3822         8.1422       6.161E+01
 9.868E-02         0.3822         8.0969       6.051E+01
 1.085E-01         0.3822         8.0720       5.951E+01
 1.184E-01         0.3756         8.0720       5.796E+01
 1.282E-01         0.3608         8.0720       5.700E+01
 1.381E-01         0.3608         8.0294       5.606E+01
 1.479E-01         0.3608         7.9629       5.491E+01
 1.578E-01         0.3608         7.8734       5.379E+01
 1.676E-01         0.3608         7.8721       5.224E+01
 1.774E-01         0.3608         7.8721       5.126E+01
 1.873E-01         0.3608         7.8721       5.024E+01
 1.971E-01         0.3608         7.8721       4.869E+01
 2.070E-01         0.3478         7.8721       4.732E+01
 2.168E-01         0.3478         7.8721       4.521E+01
 2.267E-01         0.3478         7.8721       4.398E+01
 2.365E-01         0.3478         7.8577       4.304E+01
 2.464E-01         0.3478         7.7746       4.123E+01
 2.562E-01         0.3478         7.7746       3.928E+01
 2.661E-01         0.3478         7.7725       3.840E+01
 2.759E-01         0.3478         7.7725       3.693E+01
 2.857E-01         0.3478         7.7725       3.552E+01
 2.956E-01         0.3478         7.7725       3.420E+01
 3.054E-01         0.3478         7.7725       3.283E+01
 3.153E-01         0.3478         7.7725       3.053E+01
 3.251E-01         0.3478         7.7725       2.777E+01
 3.350E-01         0.3478         7.7725       2.486E+01
 3.448E-01         0.3478         7.7725       2.302E+01
 3.547E-01         0.3478         7.7725       2.302E+01
 3.645E-01         0.3457         7.7725       2.302E+01
 3.744E-01         0.3457         7.7725       2.302E+01
 3.842E-01         0.3366         7.7725       2.302E+01
 3.940E-01         0.3366         7.7725       2.302E+01
 4.039E-01         0.3366         7.7725       2.302E+01
 4.137E-01         0.3366         7.7725       2.302E+01
 4.236E-01         0.3366         7.7725       2.302E+01
 4.334E-01         0.3366         7.6873       2.302E+01
 4.433E-01         0.3366         7.6775       2.302E+01
 4.531E-01         0.3366         7.6775       2.302E+01
 4.630E-01         0.3366         7.6775       2.302E+01
 4.728E-01         0.3366         7.6775       2.281E+01
 4.827E-01         0.3366         7.6775       2.281E+01
 4.925E-01         0.3366         7.6775       2.281E+01
 5.023E-01         0.3366         7.6775       2.281E+01
 5.122E-01         0.3366         7.6775       2.281E+01
 5.220E-01         0.3366         7.6775       2.281E+01
 5.319E-01         0.3317         7.6775       2.281E+01
 5.417E-01         0.3317         7.6775       2.281E+01
 5.516E-01         0.3317         7.6775       2.281E+01
 5.614E-01         0.3317         7.6775       2.281E+01
 5.713E-01         0.3317         7.6775       2.281E+01
 5.811E-01         0.3317         7.6699       2.281E+01
 5.910E-01         0.3317         7.6343       2.281E+01
 6.008E-01         0.3317         7.6343       2.281E+01
 6.107E-01         0.3317         7.6343       2.281E+01
 6.205E-01         0.3317         7.6343       2.249E+01
 6.303E-01         0.3317         7.6343       2.249E+01
 6.402E-01         0.3317         7.6343       2.235E+01
 6.500E-01         0.3317         7.6343       2.235E+01
 6.599E-01         0.3051         7.6343       2.235E+01
 6.697E-01         0.2736         7.6343       2.235E+01
 6.796E-01         0.2511         7.6343       2.235E+01
 6.894E-01         0.2358         7.6343       2.235E+01
 6.993E-01         0.2272         7.6343       2.235E+01
 7.091E-01         0.2167         7.6246       2.235E+01
 7.190E-01         0.2076         7.5636       2.235E+01
 7.288E-01         0.1971         7.4343       2.235E+01
 7.386E-01         0.1886         7.3609       2.235E+01
 7.485E-01         0.1808         7.2847       2.235E+01
 7.583E-01         0.1739         7.2077       2.235E+01
 7.682E-01         0.1668         7.1349       2.235E+01
 7.780E-01         0.1610         7.0850       2.235E+01
 7.879E-01         0.1574         6.9900       2.235E+01
 7.977E-01         0.1506         6.8950       2.182E+01
 8.076E-01         0.1456         6.8203       2.182E+01
 8.174E-01         0.1431         6.7150       2.182E+01
 8.273E-01         0.1386         6.6386       2.182E+01
 8.371E-01         0.1342         6.5109       2.182E+01
 8.469E-01         0.1307         6.4374       2.182E+01
 8.568E-01         0.1266         6.3277       2.182E+01
 8.666E-01         0.1229         6.2340       2.182E+01
 8.765E-01         0.1169         6.1729       2.112E+01
 8.863E-01         0.1124         6.0647       2.112E+01
 8.962E-01         0.1099         5.9294       2.112E+01
 9.060E-01         0.1062         5.8355       2.094E+01
 9.159E-01         0.1012         5.7047       2.058E+01
 9.257E-01         0.0975         5.5711       1.744E+01
 9.356E-01         0.0933         5.4575       1.307E+01
 9.454E-01         0.0895         5.2883       8.915E+00
 9.552E-01         0.0841         5.1434       6.868E+00
 9.651E-01         0.0795         4.9813       5.878E+00
 9.749E-01         0.0741         4.7960       2.827E+00
 9.848E-01         0.0678         4.5970       6.486E-01
 9.946E-01         0.0591         4.2771       2.270E-01
