 cum_prob         time          distance       velocity
 4.093E-05      2494.8828       116.8458       1.049E+01
 1.003E-02       450.7949        79.4002       6.088E+00
 2.001E-02       245.8693        73.8711       5.574E+00
 3.000E-02       175.2120        70.0660       5.383E+00
 3.999E-02       140.4610        67.2513       5.248E+00
 4.998E-02       117.1001        64.9912       5.145E+00
 5.996E-02        99.4083        63.3345       5.059E+00
 6.995E-02        87.0943        61.9786       4.982E+00
 7.994E-02        78.5650        60.9023       4.905E+00
 8.992E-02        72.3700        59.7126       4.829E+00
 9.991E-02        67.3218        58.7812       4.747E+00
 1.099E-01        62.4581        57.8949       4.648E+00
 1.199E-01        58.7498        57.0349       4.565E+00
 1.299E-01        55.0104        56.2237       4.492E+00
 1.399E-01        52.2646        55.4871       4.413E+00
 1.498E-01        49.9534        54.8042       4.340E+00
 1.598E-01        47.3055        54.2619       4.262E+00
 1.698E-01        45.5050        53.7312       4.192E+00
 1.798E-01        44.0531        53.1670       4.130E+00
 1.898E-01        42.5816        52.6628       4.060E+00
 1.998E-01        40.9781        52.1475       4.001E+00
 2.098E-01        39.6695        51.6756       3.937E+00
 2.198E-01        38.5245        51.2373       3.875E+00
 2.297E-01        37.2585        50.8218       3.818E+00
 2.397E-01        36.2020        50.4641       3.760E+00
 2.497E-01        35.0752        50.0219       3.705E+00
 2.597E-01        34.1096        49.6532       3.652E+00
 2.697E-01        33.0260        49.2593       3.589E+00
 2.797E-01        31.9971        48.8892       3.533E+00
 2.897E-01        31.0645        48.5127       3.480E+00
 2.996E-01        30.2721        48.1891       3.431E+00
 3.096E-01        29.4236        47.8852       3.379E+00
 3.196E-01        28.5511        47.5575       3.328E+00
 3.296E-01        27.8268        47.2918       3.278E+00
 3.396E-01        27.0965        46.9738       3.228E+00
 3.496E-01        26.4391        46.6465       3.175E+00
 3.596E-01        25.7083        46.3990       3.123E+00
 3.696E-01        25.0158        46.1089       3.073E+00
 3.795E-01        24.4660        45.8593       3.025E+00
 3.895E-01        23.9468        45.6171       2.970E+00
 3.995E-01        23.4049        45.3740       2.920E+00
 4.095E-01        22.8607        45.1274       2.862E+00
 4.195E-01        22.3088        44.8779       2.814E+00
 4.295E-01        21.7671        44.6567       2.754E+00
 4.395E-01        21.2218        44.4072       2.703E+00
 4.495E-01        20.7344        44.1782       2.649E+00
 4.594E-01        20.2224        43.9662       2.600E+00
 4.694E-01        19.6973        43.7823       2.551E+00
 4.794E-01        19.1949        43.5813       2.497E+00
 4.894E-01        18.7302        43.3584       2.448E+00
 4.994E-01        18.2853        43.1519       2.403E+00
 5.094E-01        17.8768        42.9344       2.357E+00
 5.194E-01        17.5095        42.7155       2.318E+00
 5.293E-01        17.0725        42.5156       2.272E+00
 5.393E-01        16.6696        42.2827       2.234E+00
 5.493E-01        16.2809        42.0659       2.193E+00
 5.593E-01        15.8655        41.8531       2.157E+00
 5.693E-01        15.4704        41.6457       2.114E+00
 5.793E-01        15.0431        41.4169       2.077E+00
 5.893E-01        14.6571        41.2527       2.039E+00
 5.993E-01        14.2674        41.0610       1.997E+00
 6.092E-01        13.9334        40.8965       1.959E+00
 6.192E-01        13.6542        40.7119       1.925E+00
 6.292E-01        13.3768        40.5310       1.886E+00
 6.392E-01        13.0989        40.3630       1.847E+00
 6.492E-01        12.8330        40.2000       1.803E+00
 6.592E-01        12.5503        40.0331       1.765E+00
 6.692E-01        12.3170        39.8800       1.726E+00
 6.792E-01        12.0820        39.7194       1.690E+00
 6.891E-01        11.8703        39.5362       1.657E+00
 6.991E-01        11.6413        39.3767       1.623E+00
 7.091E-01        11.4172        39.1935       1.591E+00
 7.191E-01        11.2150        39.0284       1.560E+00
 7.291E-01        11.0145        38.8476       1.527E+00
 7.391E-01        10.8270        38.6800       1.496E+00
 7.491E-01        10.6026        38.4949       1.464E+00
 7.590E-01        10.4119        38.3348       1.430E+00
 7.690E-01        10.2197        38.1643       1.396E+00
 7.790E-01        10.0082        38.0055       1.362E+00
 7.890E-01         9.7707        37.8251       1.332E+00
 7.990E-01         9.5761        37.6222       1.296E+00
 8.090E-01         9.3787        37.4038       1.254E+00
 8.190E-01         9.1964        37.2041       1.213E+00
 8.290E-01         9.0108        37.0038       1.171E+00
 8.389E-01         8.8008        36.7960       1.130E+00
 8.489E-01         8.6068        36.5699       1.088E+00
 8.589E-01         8.4067        36.3501       1.049E+00
 8.689E-01         8.2052        36.1167       1.009E+00
 8.789E-01         8.0240        35.9297       9.567E-01
 8.889E-01         7.8345        35.7286       9.093E-01
 8.989E-01         7.6279        35.5252       8.541E-01
 9.088E-01         7.4419        35.3128       7.958E-01
 9.188E-01         7.3088        35.1080       7.300E-01
 9.288E-01         7.1559        34.9114       6.589E-01
 9.388E-01         7.0057        34.6589       5.760E-01
 9.488E-01         6.8734        34.4430       5.043E-01
 9.588E-01         6.7340        34.2358       4.293E-01
 9.688E-01         6.5614        33.9823       3.494E-01
 9.788E-01         6.3784        33.6611       2.583E-01
 9.887E-01         5.9894        33.2396       1.378E-01
 9.987E-01         4.3280        32.1353       3.968E-02
