      time        distance     velocity
     43.0989     5.145E+01     3.316E-04
     20.7291     4.801E+01     6.433E-04
     68.9668     5.277E+01     2.125E-04
     26.1140     4.918E+01     5.231E-04
     23.3965     4.625E+01     5.491E-04
     17.8110     4.581E+01     7.145E-04
     28.3134     6.081E+01     5.966E-04
    176.2805     4.901E+01     7.722E-05
     40.4897     6.049E+01     4.150E-04
     28.9351     5.031E+01     4.829E-04
     29.3066     5.042E+01     4.779E-04
     38.1119     5.653E+01     4.120E-04
     30.6599     5.015E+01     4.543E-04
     82.2916     7.139E+01     2.410E-04
     80.2697     6.777E+01     2.345E-04
     26.9457     5.958E+01     6.142E-04
     15.7335     4.984E+01     8.799E-04
     25.7850     5.801E+01     6.249E-04
     76.8841     6.762E+01     2.443E-04
     39.8214     5.551E+01     3.872E-04
     27.5779     5.151E+01     5.189E-04
    120.4180     5.906E+01     1.362E-04
     34.1169     6.358E+01     5.177E-04
     30.2654     5.215E+01     4.787E-04
     74.4292     7.154E+01     2.670E-04
     12.4141     4.353E+01     9.740E-04
     53.2602     6.353E+01     3.314E-04
     24.7294     5.035E+01     5.656E-04
     15.8483     4.453E+01     7.805E-04
     21.6116     5.108E+01     6.566E-04
     40.9845     6.509E+01     4.411E-04
     26.6535     5.010E+01     5.221E-04
     11.4118     4.279E+01     1.042E-03
    503.7147     5.504E+01     3.035E-05
     21.2624     4.969E+01     6.492E-04
     36.9162     5.604E+01     4.217E-04
    101.0340     6.925E+01     1.904E-04
      9.6748     4.294E+01     1.233E-03
     14.1661     4.659E+01     9.135E-04
    105.0877     7.373E+01     1.949E-04
     99.2401     7.910E+01     2.214E-04
     56.5793     5.991E+01     2.941E-04
     61.6113     4.775E+01     2.153E-04
     59.5720     7.108E+01     3.315E-04
    142.5736     7.750E+01     1.510E-04
     66.6750     6.405E+01     2.668E-04
     32.4669     5.943E+01     5.085E-04
     37.1226     6.542E+01     4.895E-04
     48.7565     5.576E+01     3.177E-04
     89.6185     6.848E+01     2.123E-04
     99.5160     7.709E+01     2.152E-04
     12.5207     4.163E+01     9.235E-04
     67.6748     5.243E+01     2.152E-04
     38.0399     6.312E+01     4.609E-04
     15.3402     4.619E+01     8.363E-04
     21.8799     5.007E+01     6.357E-04
     21.2484     4.726E+01     6.178E-04
     16.6537     4.486E+01     7.482E-04
     32.8114     4.710E+01     3.988E-04
     29.2526     4.632E+01     4.398E-04
     88.8727     7.647E+01     2.390E-04
     15.9073     4.597E+01     8.027E-04
     15.1164     4.402E+01     8.089E-04
     33.4572     6.154E+01     5.109E-04
     28.3062     5.467E+01     5.365E-04
     10.6756     3.777E+01     9.827E-04
     13.1333     4.094E+01     8.660E-04
     40.5864     4.928E+01     3.373E-04
     12.6672     4.023E+01     8.822E-04
     12.0948     4.337E+01     9.960E-04
     15.2991     4.559E+01     8.277E-04
     10.3420     3.929E+01     1.055E-03
     30.3445     5.243E+01     4.799E-04
     17.2726     4.191E+01     6.741E-04
     17.1823     4.434E+01     7.169E-04
    178.0038     7.374E+01     1.151E-04
     15.2652     4.646E+01     8.453E-04
     16.3991     4.304E+01     7.290E-04
     22.0889     4.862E+01     6.114E-04
     54.2804     4.839E+01     2.476E-04
     33.4638     5.726E+01     4.753E-04
     10.4063     3.917E+01     1.046E-03
     40.1003     5.085E+01     3.523E-04
     22.4169     5.126E+01     6.351E-04
     11.7591     3.986E+01     9.416E-04
    464.5792     6.845E+01     4.093E-05
     11.2281     3.933E+01     9.730E-04
     25.4277     4.444E+01     4.854E-04
     22.8569     4.922E+01     5.982E-04
     17.4116     4.404E+01     7.026E-04
     41.5490     5.707E+01     3.815E-04
     15.6173     4.231E+01     7.525E-04
     16.0179     4.658E+01     8.077E-04
     46.8086     4.422E+01     2.624E-04
     74.8881     7.410E+01     2.748E-04
     25.4672     4.965E+01     5.415E-04
     12.8722     4.319E+01     9.320E-04
     10.4974     4.001E+01     1.059E-03
     15.0181     4.107E+01     7.597E-04
     14.3169     4.526E+01     8.781E-04
     22.2541     5.208E+01     6.501E-04
     11.2766     3.920E+01     9.656E-04
     14.3939     4.200E+01     8.105E-04
     17.7976     4.241E+01     6.619E-04
     15.7899     4.251E+01     7.479E-04
     10.4626     3.886E+01     1.032E-03
     14.1386     4.126E+01     8.105E-04
     17.3133     4.417E+01     7.087E-04
     15.2208     4.257E+01     7.769E-04
     37.7993     4.898E+01     3.600E-04
     26.1067     4.760E+01     5.064E-04
     10.3527     4.090E+01     1.097E-03
     18.3621     4.816E+01     7.286E-04
     10.3693     4.105E+01     1.100E-03
     10.4089     3.931E+01     1.049E-03
      7.3961     4.001E+01     1.503E-03
     22.5110     4.628E+01     5.710E-04
     16.9574     4.254E+01     6.968E-04
     17.3289     4.244E+01     6.803E-04
     10.7377     4.436E+01     1.148E-03
     16.3919     4.612E+01     7.816E-04
     14.7200     4.328E+01     8.168E-04
     32.3098     5.044E+01     4.337E-04
     26.3115     5.259E+01     5.552E-04
     27.4692     5.014E+01     5.071E-04
     79.2411     6.412E+01     2.248E-04
     17.4450     4.324E+01     6.885E-04
     10.2223     3.759E+01     1.021E-03
     64.9828     5.901E+01     2.523E-04
     56.3002     5.297E+01     2.613E-04
     11.8549     4.248E+01     9.954E-04
     71.9492     6.437E+01     2.485E-04
     51.1692     6.995E+01     3.797E-04
     10.5116     3.804E+01     1.005E-03
     13.1859     4.308E+01     9.075E-04
     38.5274     4.753E+01     3.427E-04
     76.7489     5.581E+01     2.020E-04
     10.4372     3.738E+01     9.949E-04
     34.7635     5.763E+01     4.605E-04
     22.8171     4.645E+01     5.655E-04
      9.3618     3.854E+01     1.143E-03
     10.2800     4.214E+01     1.139E-03
     33.3401     6.062E+01     5.051E-04
     30.0543     4.996E+01     4.618E-04
     36.0687     5.547E+01     4.272E-04
     30.9492     4.939E+01     4.433E-04
     22.1577     4.705E+01     5.898E-04
     20.1774     4.634E+01     6.380E-04
     37.2556     5.549E+01     4.138E-04
     12.2642     3.982E+01     9.019E-04
     55.8858     4.157E+01     2.066E-04
     16.1690     4.727E+01     8.121E-04
     24.5567     5.207E+01     5.890E-04
     10.2726     4.251E+01     1.149E-03
     21.7029     4.507E+01     5.768E-04
     68.1269     6.496E+01     2.649E-04
     23.6809     4.909E+01     5.758E-04
     11.0295     4.073E+01     1.026E-03
     10.5055     3.906E+01     1.033E-03
     31.7471     4.956E+01     4.336E-04
     19.6764     4.632E+01     6.540E-04
      9.0174     3.857E+01     1.188E-03
   1704.1041     5.488E+01     8.946E-06
     43.4329     5.111E+01     3.269E-04
      9.3739     3.869E+01     1.147E-03
     17.7689     4.526E+01     7.075E-04
     12.3276     4.084E+01     9.202E-04
     33.0372     5.333E+01     4.484E-04
     42.6037     5.626E+01     3.668E-04
     25.7218     4.733E+01     5.111E-04
     15.8471     4.348E+01     7.622E-04
     21.4108     4.343E+01     5.634E-04
     14.7414     4.691E+01     8.839E-04
     56.5058     5.322E+01     2.616E-04
     18.9478     4.538E+01     6.653E-04
     47.1741     6.083E+01     3.582E-04
     10.5839     3.919E+01     1.029E-03
     13.7839     4.157E+01     8.377E-04
     13.1546     4.072E+01     8.600E-04
     14.2015     4.145E+01     8.107E-04
     10.2169     4.085E+01     1.111E-03
     33.9800     4.925E+01     4.026E-04
     13.1540     4.220E+01     8.912E-04
     22.6073     4.780E+01     5.873E-04
     21.8762     4.763E+01     6.048E-04
     55.6174     6.547E+01     3.270E-04
     31.7695     5.288E+01     4.624E-04
     20.5938     4.382E+01     5.910E-04
     14.5887     4.383E+01     8.346E-04
     60.2460     5.234E+01     2.413E-04
     76.5701     5.252E+01     1.905E-04
     29.9555     5.228E+01     4.848E-04
     19.8436     4.642E+01     6.497E-04
     13.0420     4.120E+01     8.775E-04
     19.5164     4.749E+01     6.760E-04
     11.6113     3.959E+01     9.472E-04
     94.3527     5.029E+01     1.481E-04
     17.2129     4.157E+01     6.708E-04
     26.7222     4.173E+01     4.337E-04
     62.1371     6.337E+01     2.833E-04
     25.2967     4.654E+01     5.110E-04
     21.6470     4.716E+01     6.052E-04
     26.1929     4.625E+01     4.905E-04
     27.3778     4.984E+01     5.056E-04
     20.0622     4.789E+01     6.631E-04
     10.4122     3.821E+01     1.019E-03
     72.4498     6.566E+01     2.518E-04
     14.8590     4.876E+01     9.114E-04
     60.9115     5.929E+01     2.704E-04
    101.2848     6.181E+01     1.695E-04
     15.1045     4.368E+01     8.033E-04
     25.4122     4.475E+01     4.891E-04
     18.2328     4.455E+01     6.788E-04
     11.8757     4.162E+01     9.734E-04
     14.4183     4.206E+01     8.103E-04
    116.0393     6.314E+01     1.511E-04
     25.6054     5.305E+01     5.755E-04
     26.7341     4.504E+01     4.680E-04
     13.8089     4.305E+01     8.660E-04
   1326.2096     5.406E+01     1.132E-05
     16.9236     4.263E+01     6.997E-04
     68.6196     6.674E+01     2.702E-04
     16.1887     4.333E+01     7.434E-04
     49.4940     6.758E+01     3.793E-04
     29.4872     4.983E+01     4.694E-04
    227.8307     7.267E+01     8.861E-05
     16.2124     4.707E+01     8.064E-04
     24.7272     4.627E+01     5.197E-04
     31.1856     5.620E+01     5.006E-04
     24.5517     4.827E+01     5.462E-04
     13.6004     4.359E+01     8.903E-04
      9.4661     4.343E+01     1.275E-03
     22.3941     4.465E+01     5.538E-04
     57.9636     7.740E+01     3.709E-04
     72.2277     6.543E+01     2.516E-04
     57.5150     4.680E+01     2.260E-04
    109.1039     6.641E+01     1.691E-04
     42.2291     6.283E+01     4.133E-04
     28.9629     4.981E+01     4.777E-04
    196.8004     8.003E+01     1.130E-04
     28.0121     5.445E+01     5.399E-04
     31.7390     4.832E+01     4.229E-04
     28.5196     5.124E+01     4.990E-04
     18.3585     4.223E+01     6.390E-04
    220.8625     9.992E+01     1.257E-04
     74.6939     6.268E+01     2.331E-04
     19.5117     4.548E+01     6.475E-04
     59.0820     5.959E+01     2.802E-04
     26.6388     4.750E+01     4.953E-04
     10.8350     4.180E+01     1.072E-03
     14.4465     4.221E+01     8.116E-04
     18.8649     4.830E+01     7.112E-04
     39.3910     5.501E+01     3.880E-04
     26.6389     5.002E+01     5.215E-04
     20.1758     4.443E+01     6.118E-04
    112.0591     9.392E+01     2.328E-04
     26.1772     4.844E+01     5.140E-04
     26.3531     5.787E+01     6.100E-04
     13.6297     4.102E+01     8.360E-04
    168.9012     4.260E+01     7.007E-05
     19.1400     4.321E+01     6.271E-04
     11.3908     4.426E+01     1.079E-03
     15.6074     4.364E+01     7.767E-04
     58.2735     5.901E+01     2.813E-04
    196.5165     4.731E+01     6.687E-05
   1259.1472     6.176E+01     1.362E-05
     12.0581     4.099E+01     9.442E-04
     54.1572     5.819E+01     2.985E-04
     24.5004     5.034E+01     5.707E-04
     26.0469     5.089E+01     5.427E-04
     61.3841     5.848E+01     2.646E-04
     54.4385     7.322E+01     3.736E-04
     54.7342     5.631E+01     2.858E-04
     45.0550     4.056E+01     2.500E-04
     58.1516     6.275E+01     2.997E-04
     14.4588     4.259E+01     8.183E-04
     17.9048     5.316E+01     8.247E-04
     11.6405     4.095E+01     9.772E-04
     26.2005     5.256E+01     5.573E-04
     54.2493     6.088E+01     3.117E-04
     16.3385     4.204E+01     7.147E-04
     31.5106     4.868E+01     4.292E-04
     51.8185     5.709E+01     3.060E-04
     18.5540     4.514E+01     6.757E-04
     11.7299     4.000E+01     9.472E-04
     21.2667     5.403E+01     7.057E-04
     22.4111     5.078E+01     6.294E-04
     16.5707     5.119E+01     8.581E-04
     15.9630     4.758E+01     8.280E-04
     46.1014     5.471E+01     3.296E-04
     13.2298     4.100E+01     8.609E-04
     26.8369     4.887E+01     5.059E-04
     44.3671     5.790E+01     3.625E-04
     22.2188     4.530E+01     5.663E-04
     18.1088     4.276E+01     6.560E-04
     64.2812     7.167E+01     3.097E-04
     69.3300     7.442E+01     2.982E-04
     22.6115     5.309E+01     6.522E-04
     36.4484     4.741E+01     3.613E-04
     18.0831     4.474E+01     6.872E-04
     16.1277     4.254E+01     7.326E-04
     51.5182     5.779E+01     3.116E-04
     74.2369     6.514E+01     2.438E-04
     15.3670     4.297E+01     7.767E-04
     26.3224     4.969E+01     5.244E-04
     41.5382     5.492E+01     3.673E-04
     13.4198     4.497E+01     9.309E-04
     40.4490     5.259E+01     3.611E-04
     21.5279     4.705E+01     6.071E-04
     44.9250     5.492E+01     3.396E-04
     69.6899     6.366E+01     2.537E-04
     22.7867     5.647E+01     6.884E-04
     35.3040     5.589E+01     4.397E-04
     17.2847     4.442E+01     7.138E-04
     10.7835     4.135E+01     1.065E-03
     22.8635     4.841E+01     5.881E-04
     39.9141     5.780E+01     4.022E-04
     25.1376     4.988E+01     5.512E-04
     25.3164     4.879E+01     5.353E-04
    145.1271     6.764E+01     1.295E-04
     22.2579     4.531E+01     5.655E-04
     10.7172     4.188E+01     1.085E-03
     15.8291     4.669E+01     8.193E-04
     41.8446     6.343E+01     4.211E-04
     16.3007     4.656E+01     7.934E-04
     27.6544     4.748E+01     4.770E-04
     42.3746     5.739E+01     3.762E-04
     15.8619     4.218E+01     7.387E-04
    106.2129     6.379E+01     1.668E-04
     27.8534     5.083E+01     5.070E-04
     12.4979     4.051E+01     9.004E-04
     16.9032     5.154E+01     8.470E-04
    138.1646     6.092E+01     1.225E-04
     13.0279     4.798E+01     1.023E-03
    128.0001     7.033E+01     1.526E-04
     30.0169     5.775E+01     5.344E-04
     29.2263     4.995E+01     4.747E-04
     20.7490     4.918E+01     6.584E-04
     40.6952     5.514E+01     3.764E-04
     13.9902     4.232E+01     8.402E-04
      9.7617     4.000E+01     1.138E-03
     20.1254     4.884E+01     6.741E-04
     17.1109     4.274E+01     6.938E-04
     45.3258     5.944E+01     3.643E-04
     13.4606     4.007E+01     8.270E-04
     15.7826     5.198E+01     9.148E-04
     70.0960     5.650E+01     2.239E-04
     50.6653     5.178E+01     2.839E-04
     20.7076     4.643E+01     6.228E-04
     20.6430     4.663E+01     6.275E-04
     23.1642     4.651E+01     5.578E-04
      9.5639     4.291E+01     1.246E-03
     61.9091     6.005E+01     2.694E-04
     23.9801     4.869E+01     5.640E-04
     10.6726     4.011E+01     1.044E-03
     14.3006     4.109E+01     7.982E-04
     71.5912     6.003E+01     2.329E-04
     20.1616     5.233E+01     7.210E-04
     58.9601     5.480E+01     2.582E-04
     24.9408     4.974E+01     5.540E-04
     25.2523     4.560E+01     5.016E-04
     19.1187     4.686E+01     6.809E-04
     18.1919     4.420E+01     6.750E-04
     18.2367     4.466E+01     6.803E-04
     22.1138     4.736E+01     5.949E-04
     66.1481     6.229E+01     2.616E-04
     15.6885     4.182E+01     7.405E-04
     19.5099     4.507E+01     6.418E-04
     14.7691     4.204E+01     7.907E-04
     16.9596     4.539E+01     7.435E-04
     71.0733     5.380E+01     2.103E-04
     39.8634     5.693E+01     3.967E-04
     16.2880     4.453E+01     7.595E-04
     19.0780     4.547E+01     6.620E-04
     16.7816     4.288E+01     7.098E-04
     23.6263     4.815E+01     5.661E-04
     61.6209     5.473E+01     2.467E-04
     41.1684     5.223E+01     3.524E-04
     22.7971     4.506E+01     5.490E-04
     24.8022     4.958E+01     5.553E-04
     25.0839     4.878E+01     5.402E-04
     23.2668     4.830E+01     5.767E-04
     12.8447     4.090E+01     8.846E-04
    114.8529     4.870E+01     1.178E-04
     53.7776     4.997E+01     2.581E-04
     34.5184     6.322E+01     5.087E-04
     14.8946     4.124E+01     7.691E-04
     64.1308     4.708E+01     2.039E-04
     14.9324     4.206E+01     7.823E-04
     73.7944     4.758E+01     1.791E-04
     18.8121     4.367E+01     6.449E-04
     31.9509     4.847E+01     4.214E-04
     40.7133     5.703E+01     3.891E-04
     10.7360     4.141E+01     1.072E-03
     15.5156     4.451E+01     7.969E-04
     60.6613     6.041E+01     2.766E-04
     88.6966     6.586E+01     2.063E-04
     23.3173     4.211E+01     5.017E-04
     25.4318     4.986E+01     5.446E-04
     58.4421     5.927E+01     2.817E-04
     10.9785     4.266E+01     1.079E-03
     29.1432     6.086E+01     5.801E-04
     20.9403     4.465E+01     5.923E-04
     16.9793     4.419E+01     7.229E-04
     18.5273     4.543E+01     6.812E-04
     10.8429     4.030E+01     1.033E-03
     23.1093     4.625E+01     5.559E-04
     22.0837     5.572E+01     7.009E-04
    107.6327     6.240E+01     1.610E-04
     70.7754     5.914E+01     2.321E-04
     32.2540     5.098E+01     4.391E-04
