 cum_prob         time          distance       velocity
 6.974E-05      2378.3289       117.0503       2.586E+01
 1.004E-02       239.2959        59.5249       1.431E+01
 2.001E-02       171.9507        52.7624       1.273E+01
 2.999E-02       133.6225        50.1251       1.202E+01
 3.996E-02        99.3858        48.6117       1.163E+01
 4.993E-02        74.0324        47.2911       1.137E+01
 5.990E-02        59.9351        46.1852       1.113E+01
 6.987E-02        48.5701        45.0210       1.098E+01
 7.985E-02        41.3489        44.2612       1.081E+01
 8.982E-02        37.2878        43.6566       1.065E+01
 9.979E-02        33.9941        43.1254       1.053E+01
 1.098E-01        31.8014        42.6736       1.039E+01
 1.197E-01        29.4987        42.2127       1.025E+01
 1.297E-01        27.5812        41.7389       1.015E+01
 1.397E-01        25.8376        41.2035       1.001E+01
 1.497E-01        23.9572        40.7267       9.909E+00
 1.596E-01        22.3473        40.2616       9.797E+00
 1.696E-01        20.9966        39.7884       9.704E+00
 1.796E-01        19.5310        39.3263       9.589E+00
 1.895E-01        18.2700        38.8932       9.477E+00
 1.995E-01        17.0292        38.4290       9.368E+00
 2.095E-01        16.0457        37.9314       9.237E+00
 2.195E-01        15.1874        37.5484       9.137E+00
 2.294E-01        14.4729        37.1294       9.013E+00
 2.394E-01        13.7571        36.7179       8.898E+00
 2.494E-01        13.2670        36.3657       8.756E+00
 2.593E-01        12.8678        36.0117       8.583E+00
 2.693E-01        12.4875        35.6593       8.402E+00
 2.793E-01        12.0833        35.2894       8.224E+00
 2.893E-01        11.6604        34.9403       8.057E+00
 2.992E-01        11.3198        34.6327       7.884E+00
 3.092E-01        10.8519        34.3339       7.736E+00
 3.192E-01        10.2726        34.0590       7.567E+00
 3.291E-01         9.9117        33.7839       7.443E+00
 3.391E-01         9.5634        33.5592       7.283E+00
 3.491E-01         9.2253        33.3117       7.134E+00
 3.591E-01         8.9453        33.0470       6.993E+00
 3.690E-01         8.5885        32.7998       6.866E+00
 3.790E-01         8.3327        32.4583       6.733E+00
 3.890E-01         8.0675        32.1505       6.604E+00
 3.990E-01         7.7641        31.8943       6.502E+00
 4.089E-01         7.4785        31.6192       6.355E+00
 4.189E-01         7.2239        31.3468       6.235E+00
 4.289E-01         6.9608        31.0593       6.133E+00
 4.388E-01         6.7718        30.7589       6.033E+00
 4.488E-01         6.5991        30.4705       5.914E+00
 4.588E-01         6.3884        30.1635       5.808E+00
 4.688E-01         6.1984        29.9101       5.688E+00
 4.787E-01         6.0152        29.6046       5.579E+00
 4.887E-01         5.8127        29.3476       5.448E+00
 4.987E-01         5.6281        29.0778       5.320E+00
 5.086E-01         5.4701        28.9047       5.187E+00
 5.186E-01         5.3274        28.7180       5.063E+00
 5.286E-01         5.1551        28.4996       4.959E+00
 5.386E-01         5.0006        28.2925       4.816E+00
 5.485E-01         4.8676        28.1309       4.705E+00
 5.585E-01         4.7273        27.9717       4.592E+00
 5.685E-01         4.5971        27.7922       4.483E+00
 5.785E-01         4.4748        27.6019       4.399E+00
 5.884E-01         4.3388        27.4045       4.300E+00
 5.984E-01         4.2027        27.2285       4.222E+00
 6.084E-01         4.0980        27.0607       4.136E+00
 6.183E-01         3.9955        26.8891       4.046E+00
 6.283E-01         3.8917        26.7300       3.951E+00
 6.383E-01         3.8039        26.5297       3.876E+00
 6.483E-01         3.7013        26.3492       3.776E+00
 6.582E-01         3.6151        26.2058       3.669E+00
 6.682E-01         3.5378        26.0656       3.554E+00
 6.782E-01         3.4400        25.9359       3.461E+00
 6.881E-01         3.3552        25.7934       3.376E+00
 6.981E-01         3.2774        25.6488       3.303E+00
 7.081E-01         3.2055        25.5341       3.229E+00
 7.181E-01         3.1239        25.3897       3.166E+00
 7.280E-01         3.0506        25.2594       3.096E+00
 7.380E-01         2.9868        25.1512       3.000E+00
 7.480E-01         2.9165        25.0554       2.874E+00
 7.579E-01         2.8559        24.9757       2.713E+00
 7.679E-01         2.7959        24.8910       2.573E+00
 7.779E-01         2.7568        24.7817       2.432E+00
 7.879E-01         2.7150        24.6602       2.285E+00
 7.978E-01         2.6712        24.5686       2.185E+00
 8.078E-01         2.6252        24.4742       2.034E+00
 8.178E-01         2.5952        24.3926       1.918E+00
 8.278E-01         2.5601        24.2631       1.804E+00
 8.377E-01         2.5127        24.1813       1.721E+00
 8.477E-01         2.4734        24.0786       1.625E+00
 8.577E-01         2.4459        23.9864       1.531E+00
 8.676E-01         2.4108        23.8886       1.442E+00
 8.776E-01         2.3768        23.8082       1.362E+00
 8.876E-01         2.3375        23.7060       1.305E+00
 8.976E-01         2.3016        23.5850       1.216E+00
 9.075E-01         2.2667        23.4882       1.111E+00
 9.175E-01         2.2313        23.3570       1.003E+00
 9.275E-01         2.1853        23.2329       8.587E-01
 9.374E-01         2.1418        23.1019       7.348E-01
 9.474E-01         2.0894        22.9490       6.463E-01
 9.574E-01         2.0294        22.7702       4.858E-01
 9.674E-01         1.9701        22.5540       3.806E-01
 9.773E-01         1.8769        22.3400       3.050E-01
 9.873E-01         1.7293        22.0647       2.504E-01
 9.973E-01         1.3764        21.5516       5.378E-02
