 cum_prob         time          distance       velocity
 4.734E-05      2396.1904       124.3702       6.684E+00
 1.004E-02       585.4982        84.7842       4.558E+00
 2.002E-02       306.3350        79.4822       4.209E+00
 3.001E-02       226.3703        76.4659       4.050E+00
 4.000E-02       183.2283        74.3228       3.939E+00
 4.999E-02       161.9377        72.5185       3.858E+00
 5.998E-02       137.0812        70.9623       3.775E+00
 6.997E-02       120.1187        69.5793       3.699E+00
 7.996E-02       108.2923        68.2334       3.628E+00
 8.995E-02        99.1362        67.2632       3.573E+00
 9.993E-02        90.9461        66.2337       3.512E+00
 1.099E-01        84.9617        65.2434       3.458E+00
 1.199E-01        79.2652        64.3466       3.391E+00
 1.299E-01        75.2410        63.4256       3.337E+00
 1.399E-01        71.9684        62.7358       3.286E+00
 1.499E-01        69.3796        62.0353       3.236E+00
 1.599E-01        66.8776        61.2871       3.177E+00
 1.699E-01        64.1997        60.6503       3.119E+00
 1.798E-01        61.6689        60.0649       3.064E+00
 1.898E-01        59.4798        59.4456       3.017E+00
 1.998E-01        57.1124        58.8612       2.974E+00
 2.098E-01        54.9716        58.2994       2.925E+00
 2.198E-01        52.8246        57.7566       2.886E+00
 2.298E-01        50.7291        57.2567       2.844E+00
 2.398E-01        49.0806        56.8084       2.804E+00
 2.498E-01        47.5029        56.3215       2.763E+00
 2.598E-01        45.8966        55.8586       2.728E+00
 2.697E-01        44.3877        55.4378       2.693E+00
 2.797E-01        42.8967        54.9844       2.657E+00
 2.897E-01        41.5490        54.6130       2.622E+00
 2.997E-01        40.3254        54.1874       2.589E+00
 3.097E-01        39.0812        53.8032       2.557E+00
 3.197E-01        37.8865        53.4187       2.527E+00
 3.297E-01        36.7340        53.0668       2.487E+00
 3.397E-01        35.7648        52.7175       2.450E+00
 3.496E-01        34.8960        52.3701       2.417E+00
 3.596E-01        33.9495        52.0812       2.384E+00
 3.696E-01        33.1401        51.8299       2.350E+00
 3.796E-01        32.2932        51.5955       2.323E+00
 3.896E-01        31.5044        51.3246       2.287E+00
 3.996E-01        30.7854        51.0992       2.250E+00
 4.096E-01        30.1311        50.8328       2.221E+00
 4.196E-01        29.5404        50.6107       2.191E+00
 4.296E-01        28.9325        50.3664       2.164E+00
 4.395E-01        28.3494        50.1372       2.140E+00
 4.495E-01        27.7788        49.9441       2.113E+00
 4.595E-01        27.2150        49.7389       2.083E+00
 4.695E-01        26.6969        49.5206       2.056E+00
 4.795E-01        26.1881        49.3190       2.030E+00
 4.895E-01        25.6530        49.0923       2.002E+00
 4.995E-01        25.1224        48.8952       1.975E+00
 5.095E-01        24.5899        48.7060       1.948E+00
 5.195E-01        24.1534        48.5413       1.918E+00
 5.294E-01        23.7304        48.3505       1.888E+00
 5.394E-01        23.3508        48.1609       1.860E+00
 5.494E-01        22.9750        47.9829       1.831E+00
 5.594E-01        22.5407        47.7952       1.803E+00
 5.694E-01        22.1806        47.6128       1.776E+00
 5.794E-01        21.8115        47.4368       1.750E+00
 5.894E-01        21.4540        47.2239       1.724E+00
 5.994E-01        21.0693        47.0438       1.693E+00
 6.094E-01        20.7439        46.8461       1.662E+00
 6.193E-01        20.4031        46.6578       1.631E+00
 6.293E-01        20.0095        46.4877       1.599E+00
 6.393E-01        19.6277        46.3289       1.566E+00
 6.493E-01        19.2855        46.1461       1.533E+00
 6.593E-01        18.9459        45.9666       1.501E+00
 6.693E-01        18.5821        45.7875       1.471E+00
 6.793E-01        18.2699        45.6123       1.437E+00
 6.893E-01        17.9468        45.4453       1.404E+00
 6.993E-01        17.6584        45.2661       1.371E+00
 7.092E-01        17.3663        45.0604       1.336E+00
 7.192E-01        17.0960        44.8872       1.306E+00
 7.292E-01        16.8337        44.7036       1.272E+00
 7.392E-01        16.5307        44.5159       1.237E+00
 7.492E-01        16.2687        44.3316       1.202E+00
 7.592E-01        15.9862        44.1401       1.173E+00
 7.692E-01        15.7270        43.9555       1.144E+00
 7.792E-01        15.4758        43.7702       1.108E+00
 7.891E-01        15.1817        43.5712       1.076E+00
 7.991E-01        14.9180        43.3800       1.047E+00
 8.091E-01        14.6576        43.1906       1.021E+00
 8.191E-01        14.3572        42.9807       9.945E-01
 8.291E-01        14.0773        42.7824       9.653E-01
 8.391E-01        13.7857        42.5920       9.398E-01
 8.491E-01        13.4825        42.3951       9.043E-01
 8.591E-01        13.2042        42.1812       8.709E-01
 8.691E-01        12.8888        41.9720       8.370E-01
 8.790E-01        12.5867        41.7598       7.986E-01
 8.890E-01        12.2440        41.5459       7.572E-01
 8.990E-01        11.9510        41.2966       7.079E-01
 9.090E-01        11.6707        41.0490       6.643E-01
 9.190E-01        11.4033        40.8131       6.132E-01
 9.290E-01        11.1587        40.5318       5.453E-01
 9.390E-01        10.8974        40.2954       4.831E-01
 9.490E-01        10.6535        40.0063       4.240E-01
 9.590E-01        10.3947        39.6877       3.652E-01
 9.689E-01        10.1114        39.3713       2.925E-01
 9.789E-01         9.7617        39.0565       2.175E-01
 9.889E-01         9.1906        38.5600       1.249E-01
 9.989E-01         6.9579        37.0130       3.240E-02
