 cum_prob         time          distance       velocity
 2.207E-04      2352.7258        73.5273       6.504E+01
 1.015E-02       521.5814        34.5509       4.429E+01
 2.008E-02       219.1269        31.9758       4.100E+01
 3.002E-02       178.0555        30.6671       3.925E+01
 3.995E-02       133.9150        29.3779       3.824E+01
 4.988E-02        85.1624        28.6142       3.723E+01
 5.981E-02        71.9330        27.8296       3.648E+01
 6.974E-02        55.7100        27.3106       3.608E+01
 7.967E-02        43.7912        26.8300       3.547E+01
 8.960E-02        32.2154        26.4424       3.500E+01
 9.954E-02        26.9114        26.0126       3.437E+01
 1.095E-01        23.4369        25.2918       3.393E+01
 1.194E-01        18.4697        24.6910       3.347E+01
 1.293E-01        13.6021        23.8981       3.313E+01
 1.393E-01        10.4681        23.2465       3.255E+01
 1.492E-01         8.7547        22.6105       3.236E+01
 1.591E-01         8.4149        22.1069       3.219E+01
 1.691E-01         7.4034        21.7530       3.188E+01
 1.790E-01         6.2815        21.5367       3.162E+01
 1.889E-01         5.3615        21.3207       3.132E+01
 1.989E-01         4.7135        21.1647       3.101E+01
 2.088E-01         4.3039        20.9742       3.082E+01
 2.187E-01         3.8354        20.7694       3.062E+01
 2.286E-01         3.5606        20.6132       3.036E+01
 2.386E-01         3.3149        20.3334       3.010E+01
 2.485E-01         3.1677        20.1493       2.992E+01
 2.584E-01         2.9701        19.9813       2.968E+01
 2.684E-01         2.8055        19.7666       2.949E+01
 2.783E-01         2.6355        19.6645       2.923E+01
 2.882E-01         2.4941        19.4333       2.900E+01
 2.982E-01         2.3507        19.2052       2.870E+01
 3.081E-01         2.2215        19.0042       2.850E+01
 3.180E-01         2.1092        18.7459       2.828E+01
 3.280E-01         2.0298        18.4671       2.804E+01
 3.379E-01         1.9398        18.1932       2.775E+01
 3.478E-01         1.8375        17.9599       2.748E+01
 3.578E-01         1.7541        17.6015       2.703E+01
 3.677E-01         1.6515        17.3662       2.648E+01
 3.776E-01         1.5700        17.1513       2.603E+01
 3.876E-01         1.4664        16.8997       2.547E+01
 3.975E-01         1.3909        16.5999       2.493E+01
 4.074E-01         1.3122        16.3151       2.435E+01
 4.173E-01         1.2216        16.1222       2.389E+01
 4.273E-01         1.1241        15.9152       2.333E+01
 4.372E-01         1.0433        15.6582       2.278E+01
 4.471E-01         0.9976        15.4711       2.216E+01
 4.571E-01         0.9387        15.2537       2.169E+01
 4.670E-01         0.8842        15.0559       2.118E+01
 4.769E-01         0.8418        14.8978       2.054E+01
 4.869E-01         0.7971        14.7692       2.009E+01
 4.968E-01         0.7576        14.6809       1.958E+01
 5.067E-01         0.7258        14.5955       1.912E+01
 5.167E-01         0.6970        14.5085       1.853E+01
 5.266E-01         0.6767        14.4397       1.768E+01
 5.365E-01         0.6463        14.3744       1.722E+01
 5.465E-01         0.6266        14.2844       1.647E+01
 5.564E-01         0.6161        14.2096       1.542E+01
 5.663E-01         0.5993        14.1483       1.483E+01
 5.763E-01         0.5801        14.0803       1.413E+01
 5.862E-01         0.5693        14.0207       1.344E+01
 5.961E-01         0.5593        13.9728       1.272E+01
 6.060E-01         0.5457        13.9015       1.200E+01
 6.160E-01         0.5317        13.8348       1.154E+01
 6.259E-01         0.5270        13.7658       1.108E+01
 6.358E-01         0.5179        13.7146       1.073E+01
 6.458E-01         0.5099        13.6617       1.031E+01
 6.557E-01         0.5039        13.6122       9.943E+00
 6.656E-01         0.4973        13.5744       9.566E+00
 6.756E-01         0.4902        13.5219       9.327E+00
 6.855E-01         0.4840        13.4508       9.037E+00
 6.954E-01         0.4783        13.4092       8.540E+00
 7.054E-01         0.4709        13.3397       8.161E+00
 7.153E-01         0.4660        13.2995       7.841E+00
 7.252E-01         0.4605        13.2608       7.527E+00
 7.352E-01         0.4542        13.2236       7.194E+00
 7.451E-01         0.4503        13.1812       6.786E+00
 7.550E-01         0.4456        13.1164       6.414E+00
 7.650E-01         0.4407        13.0856       6.098E+00
 7.749E-01         0.4359        13.0512       5.563E+00
 7.848E-01         0.4305        12.9804       5.143E+00
 7.947E-01         0.4262        12.9453       4.607E+00
 8.047E-01         0.4220        12.8843       4.117E+00
 8.146E-01         0.4187        12.8216       3.782E+00
 8.245E-01         0.4147        12.7792       3.316E+00
 8.345E-01         0.4079        12.7307       2.883E+00
 8.444E-01         0.4035        12.6816       2.284E+00
 8.543E-01         0.3966        12.6289       2.179E+00
 8.643E-01         0.3927        12.5601       1.902E+00
 8.742E-01         0.3877        12.4631       1.589E+00
 8.841E-01         0.3817        12.3747       1.232E+00
 8.941E-01         0.3769        12.3038       1.018E+00
 9.040E-01         0.3695        12.2237       8.084E-01
 9.139E-01         0.3641        12.1438       7.399E-01
 9.239E-01         0.3593        12.0769       5.575E-01
 9.338E-01         0.3526        11.9973       4.274E-01
 9.437E-01         0.3418        11.8785       3.589E-01
 9.537E-01         0.3324        11.7860       2.867E-01
 9.636E-01         0.3154        11.6490       2.002E-01
 9.735E-01         0.3007        11.5283       1.566E-01
 9.834E-01         0.2891        11.3418       1.275E-01
 9.934E-01         0.2573        11.0452       4.031E-02
