 cum_prob         time          distance       velocity
 6.441E-05      2469.5396       130.6602       5.285E+00
 1.005E-02       800.3751        89.6515       3.459E+00
 2.003E-02       407.1795        84.1324       3.208E+00
 3.001E-02       266.1086        81.3232       3.095E+00
 4.000E-02       206.6770        79.4688       2.993E+00
 4.998E-02       172.2319        78.2329       2.903E+00
 5.996E-02       151.6742        76.7704       2.840E+00
 6.995E-02       136.3857        75.3322       2.783E+00
 7.993E-02       124.6965        74.2400       2.714E+00
 8.991E-02       116.8960        73.2822       2.660E+00
 9.990E-02       109.9932        72.3864       2.598E+00
 1.099E-01       104.4536        71.5171       2.536E+00
 1.199E-01        99.6334        70.7413       2.480E+00
 1.298E-01        96.0512        69.9913       2.426E+00
 1.398E-01        92.0635        69.1155       2.380E+00
 1.498E-01        88.3622        68.3419       2.328E+00
 1.598E-01        85.2312        67.7090       2.294E+00
 1.698E-01        82.1644        67.1753       2.264E+00
 1.798E-01        78.9831        66.6374       2.230E+00
 1.897E-01        76.4866        66.0668       2.198E+00
 1.997E-01        73.8695        65.5551       2.168E+00
 2.097E-01        71.3731        65.1327       2.138E+00
 2.197E-01        69.4026        64.7363       2.106E+00
 2.297E-01        67.5452        64.2466       2.077E+00
 2.397E-01        65.5290        63.8310       2.050E+00
 2.496E-01        63.6223        63.4303       2.024E+00
 2.596E-01        61.9391        63.0228       1.994E+00
 2.696E-01        60.4158        62.5567       1.966E+00
 2.796E-01        58.9704        62.1563       1.938E+00
 2.896E-01        57.6321        61.7835       1.913E+00
 2.996E-01        56.3203        61.4216       1.887E+00
 3.095E-01        55.1955        61.1055       1.862E+00
 3.195E-01        53.9703        60.7670       1.835E+00
 3.295E-01        52.9401        60.4533       1.811E+00
 3.395E-01        51.9755        60.1331       1.786E+00
 3.495E-01        50.9698        59.8162       1.760E+00
 3.595E-01        50.1276        59.5463       1.737E+00
 3.694E-01        49.2699        59.2730       1.715E+00
 3.794E-01        48.2925        59.0131       1.691E+00
 3.894E-01        47.4412        58.7701       1.671E+00
 3.994E-01        46.5526        58.5212       1.649E+00
 4.094E-01        45.6874        58.2690       1.628E+00
 4.194E-01        44.8839        58.0316       1.608E+00
 4.293E-01        44.1530        57.7720       1.587E+00
 4.393E-01        43.4610        57.5566       1.571E+00
 4.493E-01        42.6980        57.3242       1.555E+00
 4.593E-01        41.9199        57.1016       1.537E+00
 4.693E-01        41.2718        56.8680       1.518E+00
 4.793E-01        40.5286        56.6532       1.497E+00
 4.892E-01        39.7688        56.4250       1.479E+00
 4.992E-01        39.1287        56.1807       1.459E+00
 5.092E-01        38.3676        55.9384       1.438E+00
 5.192E-01        37.6393        55.7317       1.419E+00
 5.292E-01        37.0944        55.5019       1.401E+00
 5.392E-01        36.5286        55.3094       1.384E+00
 5.491E-01        35.9564        55.0946       1.367E+00
 5.591E-01        35.3366        54.8921       1.349E+00
 5.691E-01        34.7971        54.6956       1.332E+00
 5.791E-01        34.2394        54.4897       1.315E+00
 5.891E-01        33.7080        54.3065       1.298E+00
 5.991E-01        33.1274        54.1409       1.280E+00
 6.090E-01        32.5398        53.9467       1.263E+00
 6.190E-01        32.0487        53.7262       1.247E+00
 6.290E-01        31.5522        53.5281       1.224E+00
 6.390E-01        31.0002        53.3442       1.208E+00
 6.490E-01        30.4533        53.1568       1.190E+00
 6.590E-01        29.9865        52.9836       1.172E+00
 6.689E-01        29.5401        52.7699       1.152E+00
 6.789E-01        29.0623        52.5867       1.134E+00
 6.889E-01        28.5175        52.4065       1.118E+00
 6.989E-01        28.0749        52.2288       1.097E+00
 7.089E-01        27.6352        51.9957       1.077E+00
 7.189E-01        27.1095        51.7626       1.055E+00
 7.288E-01        26.6202        51.5366       1.033E+00
 7.388E-01        26.0720        51.3429       1.012E+00
 7.488E-01        25.5664        51.1293       9.914E-01
 7.588E-01        25.1327        50.9004       9.685E-01
 7.688E-01        24.7510        50.6592       9.443E-01
 7.788E-01        24.3062        50.4193       9.242E-01
 7.887E-01        23.8538        50.2250       9.063E-01
 7.987E-01        23.4257        49.9804       8.838E-01
 8.087E-01        23.0337        49.7528       8.631E-01
 8.187E-01        22.6063        49.5096       8.423E-01
 8.287E-01        22.1474        49.2810       8.212E-01
 8.387E-01        21.7294        49.0609       7.967E-01
 8.486E-01        21.3352        48.8070       7.725E-01
 8.586E-01        20.9190        48.5747       7.476E-01
 8.686E-01        20.4713        48.3236       7.214E-01
 8.786E-01        20.0049        48.0740       6.969E-01
 8.886E-01        19.5865        47.8414       6.704E-01
 8.986E-01        19.0218        47.5501       6.491E-01
 9.085E-01        18.5079        47.3172       6.168E-01
 9.185E-01        17.9358        47.0272       5.780E-01
 9.285E-01        17.3752        46.7020       5.399E-01
 9.385E-01        16.7977        46.3558       4.948E-01
 9.485E-01        16.2816        45.9695       4.366E-01
 9.585E-01        15.7285        45.5924       3.626E-01
 9.684E-01        15.1597        45.1233       2.834E-01
 9.784E-01        14.6652        44.5882       1.925E-01
 9.884E-01        13.7137        44.0132       1.024E-01
 9.984E-01        11.1066        42.6828       3.395E-02
