      time        distance     velocity
      0.3366     7.677E+00     6.336E-03
      0.3366     7.677E+00     6.336E-03
      0.3366     7.677E+00     6.336E-03
      0.3608     7.872E+00     6.060E-03
      0.3608     7.872E+00     6.060E-03
      0.3478     7.773E+00     6.207E-03
      0.3478     7.773E+00     6.207E-03
      0.3457     7.775E+00     6.246E-03
      0.3478     7.773E+00     6.207E-03
      0.3366     7.677E+00     6.336E-03
      0.3366     7.677E+00     6.336E-03
      0.3478     7.773E+00     6.207E-03
      0.3366     7.677E+00     6.336E-03
      0.3366     7.677E+00     6.336E-03
      0.3313     7.626E+00     6.393E-03
      0.3366     7.677E+00     6.336E-03
      0.3366     7.677E+00     6.336E-03
      0.3317     7.634E+00     6.393E-03
      0.3317     7.634E+00     6.393E-03
      0.3317     7.634E+00     6.393E-03
      0.3317     7.634E+00     6.393E-03
      0.3478     7.773E+00     6.207E-03
      0.3478     7.773E+00     6.207E-03
      0.3366     7.677E+00     6.336E-03
      0.3317     7.634E+00     6.393E-03
      0.3608     7.872E+00     6.060E-03
      0.3317     7.634E+00     6.393E-03
      0.3317     7.634E+00     6.393E-03
      0.3478     7.773E+00     6.207E-03
      0.3478     7.773E+00     6.207E-03
      0.3366     7.677E+00     6.336E-03
      0.3478     7.773E+00     6.207E-03
      0.3366     7.677E+00     6.336E-03
      0.3317     7.634E+00     6.393E-03
      0.3366     7.677E+00     6.336E-03
      0.3478     7.773E+00     6.207E-03
      0.3608     7.872E+00     6.060E-03
      0.3478     7.773E+00     6.207E-03
      0.3317     7.634E+00     6.393E-03
      0.3317     7.634E+00     6.393E-03
      0.3822     8.072E+00     5.866E-03
      0.3317     7.634E+00     6.393E-03
      0.3366     7.677E+00     6.336E-03
      0.3608     7.872E+00     6.060E-03
      0.3366     7.677E+00     6.336E-03
      0.3366     7.677E+00     6.336E-03
      0.3608     7.872E+00     6.060E-03
      0.3366     7.677E+00     6.336E-03
      0.3366     7.677E+00     6.336E-03
      0.3478     7.773E+00     6.207E-03
      0.3608     7.872E+00     6.060E-03
      0.3317     7.634E+00     6.393E-03
      0.3478     7.773E+00     6.207E-03
      0.3366     7.677E+00     6.336E-03
      0.3317     7.634E+00     6.393E-03
      0.3366     7.677E+00     6.336E-03
      0.3317     7.634E+00     6.393E-03
      0.3317     7.634E+00     6.393E-03
      0.3317     7.634E+00     6.393E-03
      0.3366     7.677E+00     6.336E-03
      0.3608     7.872E+00     6.060E-03
      0.3822     8.072E+00     5.866E-03
      0.3608     7.872E+00     6.060E-03
      0.3317     7.634E+00     6.393E-03
      0.3366     7.677E+00     6.336E-03
      0.3478     7.773E+00     6.207E-03
      0.3317     7.634E+00     6.393E-03
      0.3478     7.773E+00     6.207E-03
      0.3608     7.872E+00     6.060E-03
      0.3956     8.142E+00     5.717E-03
      0.3317     7.634E+00     6.393E-03
      0.3457     7.775E+00     6.246E-03
      0.3366     7.677E+00     6.336E-03
      0.3478     7.773E+00     6.207E-03
      0.3608     7.872E+00     6.060E-03
      0.3822     8.072E+00     5.866E-03
      0.3478     7.773E+00     6.207E-03
      0.3608     7.872E+00     6.060E-03
      0.3317     7.634E+00     6.393E-03
      0.3478     7.773E+00     6.207E-03
      0.3608     7.872E+00     6.060E-03
      0.3366     7.677E+00     6.336E-03
      0.3822     8.072E+00     5.866E-03
      0.3822     8.072E+00     5.866E-03
      0.3366     7.677E+00     6.336E-03
      0.3317     7.634E+00     6.393E-03
      0.3478     7.773E+00     6.207E-03
      0.3366     7.677E+00     6.336E-03
      0.3366     7.677E+00     6.336E-03
      0.2729     8.915E+00     9.076E-03
      0.3457     7.775E+00     6.246E-03
      0.3366     7.677E+00     6.336E-03
      0.3478     7.773E+00     6.207E-03
      0.3366     7.677E+00     6.336E-03
      0.3317     7.634E+00     6.393E-03
      0.3956     8.142E+00     5.717E-03
      0.3366     7.677E+00     6.336E-03
      0.3366     7.677E+00     6.336E-03
      0.3478     7.773E+00     6.207E-03
      0.3317     7.634E+00     6.393E-03
      0.3366     7.677E+00     6.336E-03
      0.3317     7.634E+00     6.393E-03
      0.3317     7.634E+00     6.393E-03
      0.3478     7.773E+00     6.207E-03
      0.3317     7.634E+00     6.393E-03
      0.0610     4.343E+00     1.979E-02
      0.2264     7.634E+00     9.366E-03
      0.0975     6.715E+00     1.912E-02
      0.3317     7.634E+00     6.393E-03
      0.1119     5.319E+00     1.320E-02
      0.0744     5.371E+00     2.006E-02
      0.3478     7.773E+00     6.207E-03
      0.3822     8.072E+00     5.866E-03
      0.3956     8.142E+00     5.717E-03
      0.3478     7.773E+00     6.207E-03
      0.1345     7.720E+00     1.594E-02
      0.1574     5.436E+00     9.595E-03
      0.3366     7.677E+00     6.336E-03
      0.1228     7.614E+00     1.723E-02
      0.1648     6.259E+00     1.055E-02
      0.3366     7.677E+00     6.336E-03
      0.3317     7.634E+00     6.393E-03
      0.3317     7.634E+00     6.393E-03
      0.3366     7.677E+00     6.336E-03
      0.3478     7.773E+00     6.207E-03
      0.3608     7.872E+00     6.060E-03
      0.1432     8.378E+00     1.625E-02
      0.3317     7.634E+00     6.393E-03
      0.3478     7.773E+00     6.207E-03
      0.0983     5.593E+00     1.581E-02
      0.3317     7.634E+00     6.393E-03
      0.3956     8.142E+00     5.717E-03
      0.3317     7.634E+00     6.393E-03
      0.3478     7.773E+00     6.207E-03
      0.3478     7.773E+00     6.207E-03
      0.3401     7.729E+00     6.312E-03
      0.3366     7.677E+00     6.336E-03
      0.3608     7.872E+00     6.060E-03
      0.3478     7.773E+00     6.207E-03
      0.3317     7.634E+00     6.393E-03
      0.3608     7.872E+00     6.060E-03
      0.3457     7.775E+00     6.246E-03
      0.3478     7.773E+00     6.207E-03
      0.3478     7.773E+00     6.207E-03
      0.3317     7.634E+00     6.393E-03
      0.3317     7.634E+00     6.393E-03
      0.3478     7.773E+00     6.207E-03
      0.3608     7.872E+00     6.060E-03
      0.3478     7.773E+00     6.207E-03
      0.3366     7.677E+00     6.336E-03
      0.3608     7.872E+00     6.060E-03
      0.3317     7.634E+00     6.393E-03
      0.3478     7.773E+00     6.207E-03
      0.3478     7.773E+00     6.207E-03
      0.3478     7.773E+00     6.207E-03
      0.3457     7.775E+00     6.246E-03
      0.3366     7.677E+00     6.336E-03
      0.3478     7.773E+00     6.207E-03
      0.3608     7.872E+00     6.060E-03
      0.3366     7.677E+00     6.336E-03
      0.3608     7.872E+00     6.060E-03
      0.3478     7.773E+00     6.207E-03
      0.3478     7.773E+00     6.207E-03
      0.3317     7.634E+00     6.393E-03
      0.3366     7.677E+00     6.336E-03
      0.3478     7.773E+00     6.207E-03
      0.3608     7.872E+00     6.060E-03
      0.3822     8.072E+00     5.866E-03
      0.3366     7.677E+00     6.336E-03
      0.3317     7.634E+00     6.393E-03
      0.3478     7.773E+00     6.207E-03
      0.3608     7.872E+00     6.060E-03
      0.0958     6.138E+00     1.780E-02
      0.3457     7.775E+00     6.246E-03
     31.0629     2.727E+01     2.439E-04
      0.3366     7.677E+00     6.336E-03
      0.1582     8.855E+00     1.554E-02
      0.3317     7.634E+00     6.393E-03
      0.3317     7.634E+00     6.393E-03
      0.1107     6.193E+00     1.554E-02
      0.1764     7.558E+00     1.190E-02
      0.1231     6.591E+00     1.487E-02
      2.1554     1.554E+01     2.003E-03
      0.1345     8.515E+00     1.758E-02
      0.3608     7.872E+00     6.060E-03
      0.3967     4.315E+00     3.022E-03
      0.3317     7.634E+00     6.393E-03
      0.3478     7.773E+00     6.207E-03
      0.3478     7.773E+00     6.207E-03
      0.3478     7.773E+00     6.207E-03
      0.3366     7.677E+00     6.336E-03
      0.3478     7.773E+00     6.207E-03
      0.0774     5.243E+00     1.881E-02
      0.0781     5.178E+00     1.841E-02
    120.2221     3.210E+01     7.416E-05
      0.3366     7.677E+00     6.336E-03
      0.1061     6.740E+00     1.765E-02
      0.3478     7.773E+00     6.207E-03
      0.1729     7.626E+00     1.225E-02
      0.3317     7.634E+00     6.393E-03
      0.7996     4.700E+00     1.633E-03
      0.5542     6.841E+00     3.429E-03
      0.3366     7.677E+00     6.336E-03
      0.3317     7.634E+00     6.393E-03
      0.3822     8.072E+00     5.866E-03
      0.1248     7.177E+00     1.597E-02
      0.3608     7.872E+00     6.060E-03
      0.3478     7.773E+00     6.207E-03
      0.3478     7.773E+00     6.207E-03
      0.3317     7.634E+00     6.393E-03
      0.3956     8.142E+00     5.717E-03
      0.0719     4.075E+00     1.574E-02
      0.3366     7.677E+00     6.336E-03
      0.3317     7.634E+00     6.393E-03
      0.3478     7.773E+00     6.207E-03
      0.3366     7.677E+00     6.336E-03
      0.3366     7.677E+00     6.336E-03
      0.3478     7.773E+00     6.207E-03
      0.3608     7.872E+00     6.060E-03
      0.3366     7.677E+00     6.336E-03
      0.3366     7.677E+00     6.336E-03
      0.3366     7.677E+00     6.336E-03
      0.3366     7.677E+00     6.336E-03
      0.3366     7.677E+00     6.336E-03
      0.3366     7.677E+00     6.336E-03
      0.3317     7.634E+00     6.393E-03
      0.3366     7.677E+00     6.336E-03
      0.3608     7.872E+00     6.060E-03
      0.1645     8.010E+00     1.352E-02
      0.0845     5.676E+00     1.866E-02
      0.1274     8.308E+00     1.812E-02
      0.1259     7.654E+00     1.688E-02
      0.3822     8.072E+00     5.866E-03
      0.1909     9.243E+00     1.345E-02
      0.3366     7.677E+00     6.336E-03
      0.3478     7.773E+00     6.207E-03
      0.3366     7.677E+00     6.336E-03
      0.1022     4.915E+00     1.336E-02
      0.3478     7.773E+00     6.207E-03
      0.3457     7.775E+00     6.246E-03
      0.1485     6.600E+00     1.234E-02
      0.0938     6.193E+00     1.834E-02
      0.3317     7.634E+00     6.393E-03
      0.3366     7.677E+00     6.336E-03
      0.3366     7.677E+00     6.336E-03
      0.1376     6.856E+00     1.384E-02
      0.3478     7.773E+00     6.207E-03
      0.3478     7.773E+00     6.207E-03
      0.3478     7.773E+00     6.207E-03
      0.3366     7.677E+00     6.336E-03
      0.3608     7.872E+00     6.060E-03
      0.3366     7.677E+00     6.336E-03
      0.3317     7.634E+00     6.393E-03
      0.3478     7.773E+00     6.207E-03
      0.3317     7.634E+00     6.393E-03
      0.3478     7.773E+00     6.207E-03
      0.3608     7.872E+00     6.060E-03
      0.3822     8.072E+00     5.866E-03
      0.3317     7.634E+00     6.393E-03
      0.3366     7.677E+00     6.336E-03
      0.3366     7.677E+00     6.336E-03
      0.3608     7.872E+00     6.060E-03
      0.3478     7.773E+00     6.207E-03
      0.3366     7.677E+00     6.336E-03
      0.3366     7.677E+00     6.336E-03
      0.3822     8.072E+00     5.866E-03
      0.3478     7.773E+00     6.207E-03
      0.3366     7.677E+00     6.336E-03
