      time        distance     velocity
      3.1002     2.270E+01     2.034E-03
      0.5038     1.468E+01     8.095E-03
     14.1150     2.151E+01     4.234E-04
      0.3702     1.268E+01     9.512E-03
      0.3344     1.157E+01     9.610E-03
      0.3596     1.311E+01     1.013E-02
      1.2757     1.497E+01     3.259E-03
      0.3617     1.258E+01     9.663E-03
    110.2402     2.011E+01     5.067E-05
      0.3934     1.207E+01     8.522E-03
      1.0844     1.616E+01     4.140E-03
      0.4147     1.400E+01     9.376E-03
      1.9547     1.290E+01     1.833E-03
      0.3891     1.328E+01     9.480E-03
      6.2065     2.146E+01     9.603E-04
      0.5639     1.259E+01     6.203E-03
      0.9461     1.498E+01     4.398E-03
      0.8875     1.714E+01     5.365E-03
      0.4850     1.291E+01     7.394E-03
    618.2733     2.154E+01     9.676E-06
      0.4493     1.370E+01     8.472E-03
      8.7547     1.966E+01     6.239E-04
      0.3844     1.296E+01     9.366E-03
      0.3956     1.277E+01     8.970E-03
     27.3916     2.076E+01     2.105E-04
      4.3350     1.677E+01     1.074E-03
      8.8258     2.012E+01     6.334E-04
      0.5381     1.451E+01     7.491E-03
      3.2933     2.096E+01     1.768E-03
      0.5023     1.383E+01     7.649E-03
    171.5945     2.831E+01     4.583E-05
      0.3545     1.284E+01     1.006E-02
      2.6616     2.024E+01     2.113E-03
      0.4456     1.279E+01     7.973E-03
      0.4619     1.239E+01     7.451E-03
      2.1216     1.724E+01     2.257E-03
      8.5181     1.829E+01     5.963E-04
      0.5510     1.444E+01     7.278E-03
      0.5457     1.487E+01     7.571E-03
      0.6364     1.720E+01     7.508E-03
      7.3183     2.870E+01     1.089E-03
    248.9252     3.173E+01     3.540E-05
      0.4863     1.430E+01     8.172E-03
      0.4949     1.433E+01     8.047E-03
    664.9587     3.325E+01     1.389E-05
     80.7213     2.677E+01     9.213E-05
    248.9252     3.173E+01     3.540E-05
      3.3149     2.323E+01     1.947E-03
      0.4077     1.307E+01     8.906E-03
      0.3167     1.210E+01     1.061E-02
      0.4698     1.322E+01     7.820E-03
      0.4302     1.262E+01     8.147E-03
      2.0666     2.120E+01     2.850E-03
      0.5900     1.280E+01     6.026E-03
    184.8624     2.896E+01     4.351E-05
      6.8223     1.932E+01     7.867E-04
      0.4079     1.224E+01     8.334E-03
      3.2886     2.402E+01     2.029E-03
      0.4607     1.310E+01     7.899E-03
      0.3990     1.283E+01     8.934E-03
      0.3903     1.315E+01     9.360E-03
      3.2989     2.306E+01     1.942E-03
      2.8382     2.236E+01     2.189E-03
      0.4359     1.207E+01     7.692E-03
      0.5203     1.456E+01     7.774E-03
      0.9976     1.496E+01     4.165E-03
      6.9030     2.242E+01     9.023E-04
      0.4847     1.379E+01     7.904E-03
     34.7143     2.938E+01     2.351E-04
      2.9369     2.203E+01     2.084E-03
      0.4734     1.349E+01     7.918E-03
      0.5732     1.306E+01     6.326E-03
    166.2820     3.852E+01     6.434E-05
      0.4376     1.314E+01     8.340E-03
     11.0320     1.319E+01     3.321E-04
      0.4531     1.293E+01     7.929E-03
      0.4185     1.298E+01     8.615E-03
      5.3020     2.690E+01     1.409E-03
      2.2556     1.741E+01     2.144E-03
