      time        distance     velocity
      3.9938     3.037E+01     2.112E-03
      9.8764     2.750E+01     7.734E-04
      7.6410     2.624E+01     9.541E-04
      3.6239     2.916E+01     2.235E-03
      1.5645     2.431E+01     4.316E-03
      8.0211     2.847E+01     9.860E-04
      7.8865     3.695E+01     1.301E-03
      5.3685     2.875E+01     1.488E-03
      3.6055     2.776E+01     2.138E-03
      3.2076     2.754E+01     2.385E-03
      3.3513     2.326E+01     1.928E-03
      1.5422     2.438E+01     4.392E-03
      4.1969     2.911E+01     1.927E-03
     16.5189     2.597E+01     4.367E-04
      5.0176     3.432E+01     1.900E-03
      7.4608     3.489E+01     1.299E-03
      2.3876     2.679E+01     3.116E-03
    116.8355     3.492E+01     8.302E-05
      3.1573     2.868E+01     2.523E-03
      3.6610     2.661E+01     2.019E-03
    267.6261     4.970E+01     5.158E-05
      2.2084     2.150E+01     2.704E-03
      4.2279     2.916E+01     1.916E-03
     29.9796     2.938E+01     2.722E-04
      1.5645     2.431E+01     4.316E-03
     29.9796     2.938E+01     2.722E-04
      1.4883     2.399E+01     4.477E-03
     48.2727     2.586E+01     1.488E-04
      7.8285     3.356E+01     1.191E-03
      3.0839     2.439E+01     2.197E-03
      3.5888     2.829E+01     2.190E-03
      6.6863     3.144E+01     1.306E-03
      1.2837     1.960E+01     4.241E-03
      5.3685     2.875E+01     1.488E-03
      1.6357     2.319E+01     3.938E-03
      2.9573     2.555E+01     2.400E-03
      4.4534     3.019E+01     1.883E-03
      1.4017     2.142E+01     4.246E-03
      7.5991     2.619E+01     9.573E-04
      4.3346     2.370E+01     1.519E-03
      2.8140     2.470E+01     2.438E-03
      3.3493     2.683E+01     2.225E-03
     50.4072     2.578E+01     1.421E-04
      1.3618     2.075E+01     4.234E-03
      1.1670     1.956E+01     4.656E-03
    285.4167     5.058E+01     4.923E-05
    114.4932     3.431E+01     8.323E-05
     65.1840     2.909E+01     1.240E-04
      9.4979     3.797E+01     1.111E-03
      3.8351     3.125E+01     2.263E-03
      4.9066     3.267E+01     1.849E-03
      3.7733     2.790E+01     2.054E-03
     14.9714     2.604E+01     4.832E-04
      2.7312     2.508E+01     2.551E-03
      4.4391     3.115E+01     1.949E-03
      1.8899     2.444E+01     3.592E-03
      4.5340     2.840E+01     1.740E-03
      2.0672     2.218E+01     2.981E-03
      2.8480     2.589E+01     2.525E-03
     23.0643     4.041E+01     4.866E-04
     14.9232     3.377E+01     6.286E-04
    215.5888     4.930E+01     6.352E-05
      4.4540     2.990E+01     1.865E-03
      5.8614     3.344E+01     1.585E-03
      1.3675     2.362E+01     4.798E-03
      1.5596     2.134E+01     3.800E-03
      9.9882     3.419E+01     9.509E-04
      1.1374     2.048E+01     5.002E-03
      1.5499     2.144E+01     3.843E-03
   2020.6815     5.430E+01     7.464E-06
      4.6610     3.021E+01     1.800E-03
      5.5057     3.325E+01     1.677E-03
      5.2472     3.078E+01     1.629E-03
      3.0094     2.490E+01     2.298E-03
      3.3256     2.862E+01     2.391E-03
      3.1027     2.651E+01     2.373E-03
     29.8855     2.737E+01     2.544E-04
      1.1316     2.208E+01     5.421E-03
     57.2668     3.003E+01     1.457E-04
     23.9416     3.160E+01     3.667E-04
