 cum_prob         time          distance       velocity
 4.009E-05      2497.6702       187.2260       4.134E+01
 1.002E-02      1147.6305       128.5232       2.114E+01
 2.001E-02       712.6463       118.8151       1.767E+01
 2.999E-02       495.9277       113.6157       1.540E+01
 3.997E-02       385.8574       110.2986       1.365E+01
 4.996E-02       321.6479       107.8244       1.226E+01
 5.994E-02       268.4343       105.4587       1.128E+01
 6.992E-02       233.2214       103.2540       1.062E+01
 7.991E-02       205.7616       101.3247       9.965E+00
 8.989E-02       182.4763        99.8478       9.498E+00
 9.987E-02       165.5847        98.3460       9.046E+00
 1.099E-01       149.4246        96.9744       8.627E+00
 1.198E-01       136.9345        95.3814       8.255E+00
 1.298E-01       126.2577        93.9729       7.929E+00
 1.398E-01       116.8963        92.4210       7.656E+00
 1.498E-01       109.7257        91.0320       7.375E+00
 1.598E-01       100.8093        89.7406       7.137E+00
 1.698E-01        94.1057        88.4824       6.896E+00
 1.797E-01        88.4263        87.2032       6.682E+00
 1.897E-01        83.1177        86.1690       6.498E+00
 1.997E-01        78.5010        84.9958       6.325E+00
 2.097E-01        74.0511        83.8665       6.164E+00
 2.197E-01        69.8215        82.9586       5.991E+00
 2.297E-01        66.0616        81.9668       5.822E+00
 2.396E-01        63.0015        81.0817       5.670E+00
 2.496E-01        59.9695        80.3122       5.526E+00
 2.596E-01        57.1365        79.3794       5.391E+00
 2.696E-01        54.6569        78.5202       5.246E+00
 2.796E-01        51.7370        77.6888       5.127E+00
 2.896E-01        49.1188        76.9123       5.000E+00
 2.995E-01        47.0285        76.0790       4.860E+00
 3.095E-01        44.7599        75.4117       4.734E+00
 3.195E-01        42.7736        74.6905       4.613E+00
 3.295E-01        40.9166        73.9711       4.488E+00
 3.395E-01        38.9762        73.3393       4.374E+00
 3.495E-01        37.3065        72.6451       4.259E+00
 3.594E-01        35.5896        71.9649       4.150E+00
 3.694E-01        33.9723        71.3232       4.047E+00
 3.794E-01        32.5513        70.6245       3.962E+00
 3.894E-01        31.2409        69.9739       3.874E+00
 3.994E-01        30.0667        69.2951       3.786E+00
 4.093E-01        28.9605        68.6034       3.700E+00
 4.193E-01        27.9419        67.9679       3.612E+00
 4.293E-01        27.0088        67.3074       3.535E+00
 4.393E-01        25.9638        66.5557       3.466E+00
 4.493E-01        24.9987        65.9053       3.386E+00
 4.593E-01        24.1651        65.2251       3.312E+00
 4.692E-01        23.3562        64.5638       3.235E+00
 4.792E-01        22.5325        63.8577       3.156E+00
 4.892E-01        21.7646        63.2130       3.083E+00
 4.992E-01        20.9975        62.4746       3.006E+00
 5.092E-01        20.2682        61.8304       2.933E+00
 5.192E-01        19.6308        61.1560       2.852E+00
 5.291E-01        18.9178        60.5266       2.780E+00
 5.391E-01        18.2650        59.9776       2.706E+00
 5.491E-01        17.7045        59.4043       2.639E+00
 5.591E-01        17.0362        58.8193       2.557E+00
 5.691E-01        16.5273        58.2407       2.486E+00
 5.791E-01        16.0433        57.6825       2.424E+00
 5.890E-01        15.5276        57.1457       2.356E+00
 5.990E-01        15.0666        56.6115       2.284E+00
 6.090E-01        14.5919        56.1133       2.211E+00
 6.190E-01        14.1691        55.5755       2.133E+00
 6.290E-01        13.7526        55.0614       2.056E+00
 6.390E-01        13.3296        54.5215       1.992E+00
 6.489E-01        12.9364        54.0868       1.920E+00
 6.589E-01        12.4878        53.6102       1.854E+00
 6.689E-01        12.1021        53.0963       1.784E+00
 6.789E-01        11.6981        52.6784       1.717E+00
 6.889E-01        11.3415        52.2386       1.652E+00
 6.989E-01        10.9731        51.8068       1.594E+00
 7.088E-01        10.6234        51.4141       1.542E+00
 7.188E-01        10.2568        50.9696       1.485E+00
 7.288E-01         9.9279        50.5595       1.432E+00
 7.388E-01         9.6119        50.1016       1.376E+00
 7.488E-01         9.2979        49.6514       1.321E+00
 7.588E-01         9.0467        49.2008       1.262E+00
 7.687E-01         8.7417        48.8001       1.208E+00
 7.787E-01         8.4369        48.3570       1.152E+00
 7.887E-01         8.1362        47.8915       1.105E+00
 7.987E-01         7.8732        47.4882       1.057E+00
 8.087E-01         7.5895        47.0402       1.006E+00
 8.187E-01         7.3315        46.5932       9.543E-01
 8.286E-01         7.0759        46.1915       9.000E-01
 8.386E-01         6.8233        45.7344       8.523E-01
 8.486E-01         6.5725        45.2627       8.063E-01
 8.586E-01         6.3222        44.8453       7.629E-01
 8.686E-01         6.0575        44.3718       7.142E-01
 8.786E-01         5.7772        43.9006       6.675E-01
 8.885E-01         5.5252        43.4334       6.166E-01
 8.985E-01         5.2317        42.9954       5.680E-01
 9.085E-01         4.9697        42.5269       5.167E-01
 9.185E-01         4.6644        42.0038       4.656E-01
 9.285E-01         4.4043        41.4680       4.064E-01
 9.385E-01         4.1609        40.8994       3.582E-01
 9.484E-01         3.8739        40.2884       3.081E-01
 9.584E-01         3.5776        39.6867       2.509E-01
 9.684E-01         3.2428        39.0621       1.895E-01
 9.784E-01         2.7987        38.3445       1.362E-01
 9.884E-01         2.3450        37.4782       8.763E-02
 9.984E-01         1.5040        35.7455       4.248E-02
