      time        distance     velocity
     26.5689     6.758E+01     7.065E-04
     56.4974     8.727E+01     4.291E-04
     44.4938     7.993E+01     4.990E-04
     14.2726     5.139E+01     1.000E-03
     33.6174     6.652E+01     5.497E-04
     38.0378     7.538E+01     5.505E-04
     63.6088     5.192E+01     2.267E-04
     13.1177     5.937E+01     1.257E-03
      6.8315     4.674E+01     1.901E-03
     40.4669     7.956E+01     5.461E-04
     48.2701     7.942E+01     4.570E-04
     23.6918     7.176E+01     8.413E-04
     14.8841     5.977E+01     1.116E-03
      8.0653     4.656E+01     1.604E-03
     24.2241     6.841E+01     7.845E-04
     16.5349     6.308E+01     1.060E-03
     15.5095     5.718E+01     1.024E-03
     15.8832     5.858E+01     1.024E-03
    129.7351     9.737E+01     2.085E-04
    141.4458     1.086E+02     2.134E-04
     10.2042     5.235E+01     1.425E-03
     12.1495     5.299E+01     1.211E-03
     12.8306     5.531E+01     1.198E-03
     63.1515     8.606E+01     3.785E-04
     66.2870     8.710E+01     3.650E-04
     31.7527     8.165E+01     7.143E-04
     27.8620     6.832E+01     6.811E-04
     43.7624     6.314E+01     4.008E-04
     42.8344     6.271E+01     4.067E-04
     22.0628     6.449E+01     8.120E-04
     60.0706     7.742E+01     3.580E-04
     75.1010     9.078E+01     3.358E-04
    530.0924     9.732E+01     5.100E-05
     44.6101     7.899E+01     4.919E-04
     38.7603     8.802E+01     6.308E-04
     52.9876     8.973E+01     4.704E-04
     85.5439     9.842E+01     3.196E-04
     75.7246     7.721E+01     2.832E-04
     93.9190     1.061E+02     3.139E-04
     46.7495     8.412E+01     4.998E-04
     29.3819     6.542E+01     6.185E-04
     59.2064     8.341E+01     3.913E-04
    993.7835     1.057E+02     2.953E-05
     69.4988     7.086E+01     2.832E-04
    112.8652     9.657E+01     2.377E-04
     55.5375     6.192E+01     3.097E-04
     10.6138     5.087E+01     1.331E-03
     82.4804     9.662E+01     3.254E-04
    273.6253     8.258E+01     8.384E-05
     36.5145     8.124E+01     6.180E-04
     39.4975     5.987E+01     4.210E-04
     73.2369     8.128E+01     3.083E-04
     14.4844     6.184E+01     1.186E-03
     71.5478     7.692E+01     2.986E-04
     15.9171     5.453E+01     9.516E-04
     26.7132     7.197E+01     7.484E-04
    387.8451     1.031E+02     7.381E-05
     18.8661     6.732E+01     9.912E-04
     43.8475     7.898E+01     5.004E-04
     25.4238     6.857E+01     7.491E-04
     74.2760     7.952E+01     2.974E-04
     22.0385     6.897E+01     8.693E-04
     46.5424     8.787E+01     5.245E-04
     12.4963     5.753E+01     1.279E-03
     74.9805     9.234E+01     3.421E-04
     93.0767     7.259E+01     2.166E-04
     16.2876     6.176E+01     1.053E-03
     25.0400     6.957E+01     7.718E-04
     22.5901     7.106E+01     8.738E-04
    223.3239     8.110E+01     1.009E-04
     41.9918     5.083E+01     3.363E-04
    159.4037     1.205E+02     2.101E-04
    252.6953     1.058E+02     1.163E-04
     20.7141     6.601E+01     8.852E-04
     10.0991     5.192E+01     1.428E-03
     14.1045     5.621E+01     1.107E-03
      9.6045     5.105E+01     1.476E-03
     52.5140     7.496E+01     3.965E-04
