 cum_prob         time          distance       velocity
 5.584E-05      1982.3969       212.0362       2.502E+02
 1.005E-02         2.4645         9.8205       7.567E+01
 2.005E-02         1.2823         7.8355       5.299E+01
 3.004E-02         0.5535         7.0003       4.316E+01
 4.004E-02         0.2931         6.7227       4.002E+01
 5.003E-02         0.2338         6.6603       4.002E+01
 6.003E-02         0.2076         6.6603       4.002E+01
 7.002E-02         0.1853         6.6603       4.002E+01
 8.002E-02         0.1776         6.6603       4.002E+01
 9.001E-02         0.1776         6.6305       4.002E+01
 1.000E-01         0.1776         6.5641       4.002E+01
 1.100E-01         0.1776         6.5641       4.002E+01
 1.200E-01         0.1724         6.5641       4.002E+01
 1.300E-01         0.1717         6.5641       3.911E+01
 1.400E-01         0.1717         6.4924       3.911E+01
 1.500E-01         0.1717         6.4669       3.911E+01
 1.600E-01         0.1717         6.4359       3.911E+01
 1.700E-01         0.1717         6.4359       3.911E+01
 1.800E-01         0.1706         6.4359       3.911E+01
 1.900E-01         0.1648         6.4359       3.911E+01
 2.000E-01         0.1648         6.4359       3.911E+01
 2.100E-01         0.1648         6.4359       3.911E+01
 2.199E-01         0.1648         6.4359       3.911E+01
 2.299E-01         0.1648         6.4359       3.911E+01
 2.399E-01         0.1648         6.4359       3.911E+01
 2.499E-01         0.1648         6.4359       3.911E+01
 2.599E-01         0.1648         6.4359       3.911E+01
 2.699E-01         0.1648         6.4359       3.911E+01
 2.799E-01         0.1648         6.4359       3.911E+01
 2.899E-01         0.1645         6.4359       3.911E+01
 2.999E-01         0.1645         6.4359       3.911E+01
 3.099E-01         0.1645         6.4359       3.911E+01
 3.199E-01         0.1645         6.4359       3.911E+01
 3.299E-01         0.1645         6.4359       3.911E+01
 3.399E-01         0.1645         6.4359       3.911E+01
 3.499E-01         0.1645         6.4359       3.911E+01
 3.599E-01         0.1645         6.4359       3.911E+01
 3.699E-01         0.1645         6.4359       3.911E+01
 3.799E-01         0.1645         6.4359       3.911E+01
 3.899E-01         0.1645         6.4359       3.911E+01
 3.999E-01         0.1645         6.4359       3.911E+01
 4.098E-01         0.1645         6.4359       3.911E+01
 4.198E-01         0.1645         6.4359       3.911E+01
 4.298E-01         0.1645         6.4359       3.911E+01
 4.398E-01         0.1645         6.4359       3.911E+01
 4.498E-01         0.1645         6.4359       3.911E+01
 4.598E-01         0.1645         6.4359       3.911E+01
 4.698E-01         0.1645         6.4359       3.911E+01
 4.798E-01         0.1645         6.4359       3.911E+01
 4.898E-01         0.1645         6.4359       3.911E+01
 4.998E-01         0.1645         6.4359       3.911E+01
 5.098E-01         0.1645         6.4359       3.911E+01
 5.198E-01         0.1645         6.4359       3.911E+01
 5.298E-01         0.1645         6.4359       3.911E+01
 5.398E-01         0.1645         6.4359       3.911E+01
 5.498E-01         0.1645         6.4359       3.911E+01
 5.598E-01         0.1645         6.4359       3.911E+01
 5.698E-01         0.1645         6.4359       3.911E+01
 5.798E-01         0.1645         6.4359       3.911E+01
 5.898E-01         0.1645         6.4359       3.911E+01
 5.998E-01         0.1645         6.4359       3.911E+01
 6.097E-01         0.1645         6.4359       3.911E+01
 6.197E-01         0.1645         6.4359       3.911E+01
 6.297E-01         0.1645         6.4359       3.911E+01
 6.397E-01         0.1645         6.4359       3.911E+01
 6.497E-01         0.1645         6.4359       3.911E+01
 6.597E-01         0.1645         6.4359       3.911E+01
 6.697E-01         0.1645         6.4359       3.911E+01
 6.797E-01         0.1645         6.4359       3.911E+01
 6.897E-01         0.1645         6.4359       3.911E+01
 6.997E-01         0.1645         6.4359       3.911E+01
 7.097E-01         0.1645         6.4359       3.863E+01
 7.197E-01         0.1645         6.4359       3.863E+01
 7.297E-01         0.1645         6.4359       3.863E+01
 7.397E-01         0.1645         6.4241       3.863E+01
 7.497E-01         0.1645         6.4241       3.863E+01
 7.597E-01         0.1645         6.4241       3.863E+01
 7.697E-01         0.1645         6.4241       3.863E+01
 7.797E-01         0.1645         6.4241       3.863E+01
 7.897E-01         0.1645         6.4241       3.863E+01
 7.997E-01         0.1645         6.4241       3.863E+01
 8.096E-01         0.1645         6.4241       3.845E+01
 8.196E-01         0.1645         6.4241       3.822E+01
 8.296E-01         0.1645         6.4241       3.822E+01
 8.396E-01         0.1645         6.3680       3.822E+01
 8.496E-01         0.1645         6.3680       3.822E+01
 8.596E-01         0.1645         6.3680       3.796E+01
 8.696E-01         0.1629         6.3680       3.794E+01
 8.796E-01         0.1605         6.3680       3.750E+01
 8.896E-01         0.1605         6.3680       3.750E+01
 8.996E-01         0.1605         6.3680       3.750E+01
 9.096E-01         0.1605         6.3680       3.750E+01
 9.196E-01         0.1605         6.3680       3.300E+01
 9.296E-01         0.1605         6.2807       2.772E+01
 9.396E-01         0.1605         5.9548       2.678E+01
 9.496E-01         0.1605         5.6943       2.466E+01
 9.596E-01         0.1605         5.3111       2.271E+01
 9.696E-01         0.1465         5.0418       1.800E+01
 9.796E-01         0.1066         4.7153       6.388E+00
 9.896E-01         0.0820         4.3687       3.683E+00
 9.996E-01         0.0325         4.0798       5.229E-03
