 cum_prob         time          distance       velocity
 4.222E-05      2494.5066       200.7841       5.935E+01
 1.001E-02      1119.8402       115.2184       2.963E+01
 1.997E-02       693.0272       106.7751       2.351E+01
 2.994E-02       425.9909       102.2308       2.072E+01
 3.990E-02       300.5174        98.6609       1.906E+01
 4.986E-02       231.0233        95.8789       1.751E+01
 5.983E-02       185.6027        93.6797       1.615E+01
 6.979E-02       152.7747        91.8418       1.497E+01
 7.976E-02       128.3235        90.1753       1.408E+01
 8.972E-02       111.2232        88.6372       1.343E+01
 9.969E-02        99.8455        87.2784       1.268E+01
 1.097E-01        89.7617        85.7247       1.206E+01
 1.196E-01        81.9621        84.0390       1.153E+01
 1.296E-01        75.2527        82.3632       1.099E+01
 1.395E-01        69.0949        80.8730       1.059E+01
 1.495E-01        64.2813        79.4917       1.021E+01
 1.595E-01        59.5684        78.0296       9.854E+00
 1.694E-01        55.5254        76.5832       9.575E+00
 1.794E-01        51.5612        75.3071       9.314E+00
 1.894E-01        48.4836        74.2434       9.085E+00
 1.993E-01        45.7620        73.1309       8.835E+00
 2.093E-01        43.1151        72.1098       8.608E+00
 2.193E-01        40.5623        70.9489       8.355E+00
 2.292E-01        38.1575        69.9497       8.131E+00
 2.392E-01        35.5715        68.8691       7.940E+00
 2.492E-01        33.4660        67.7805       7.754E+00
 2.591E-01        31.4385        66.8223       7.569E+00
 2.691E-01        29.8279        65.8738       7.406E+00
 2.790E-01        28.4068        65.0916       7.224E+00
 2.890E-01        27.0254        64.1464       7.053E+00
 2.990E-01        25.8284        63.1865       6.865E+00
 3.089E-01        24.6928        62.4137       6.699E+00
 3.189E-01        23.5969        61.6469       6.551E+00
 3.289E-01        22.5491        60.9901       6.414E+00
 3.388E-01        21.5567        60.1123       6.258E+00
 3.488E-01        20.7566        59.3908       6.115E+00
 3.588E-01        19.9793        58.7056       5.989E+00
 3.687E-01        19.1945        58.0134       5.878E+00
 3.787E-01        18.4812        57.3401       5.733E+00
 3.887E-01        17.8527        56.6802       5.592E+00
 3.986E-01        17.2089        56.0916       5.468E+00
 4.086E-01        16.5907        55.4195       5.351E+00
 4.186E-01        16.0998        54.7890       5.231E+00
 4.285E-01        15.4981        54.1664       5.105E+00
 4.385E-01        14.9593        53.5269       4.973E+00
 4.484E-01        14.4475        52.9135       4.845E+00
 4.584E-01        13.9565        52.3875       4.727E+00
 4.684E-01        13.4172        51.8332       4.611E+00
 4.783E-01        12.9357        51.3085       4.505E+00
 4.883E-01        12.4633        50.8056       4.400E+00
 4.983E-01        12.0273        50.2592       4.297E+00
 5.082E-01        11.5789        49.7302       4.205E+00
 5.182E-01        11.1927        49.2847       4.100E+00
 5.282E-01        10.8058        48.7967       4.001E+00
 5.381E-01        10.4706        48.3593       3.889E+00
 5.481E-01        10.1382        47.9465       3.787E+00
 5.581E-01         9.8508        47.5383       3.685E+00
 5.680E-01         9.5667        47.1101       3.587E+00
 5.780E-01         9.2769        46.7055       3.498E+00
 5.879E-01         8.9879        46.3095       3.403E+00
 5.979E-01         8.6949        45.9408       3.301E+00
 6.079E-01         8.4044        45.5833       3.200E+00
 6.178E-01         8.1393        45.1969       3.106E+00
 6.278E-01         7.8680        44.8325       3.002E+00
 6.378E-01         7.6335        44.4933       2.910E+00
 6.477E-01         7.4116        44.1116       2.833E+00
 6.577E-01         7.1820        43.7845       2.741E+00
 6.677E-01         6.9714        43.4211       2.657E+00
 6.776E-01         6.7635        43.0641       2.569E+00
 6.876E-01         6.5659        42.7363       2.487E+00
 6.976E-01         6.3777        42.3735       2.406E+00
 7.075E-01         6.1916        42.0536       2.323E+00
 7.175E-01         5.9973        41.7542       2.238E+00
 7.275E-01         5.8109        41.4467       2.153E+00
 7.374E-01         5.6566        41.1200       2.083E+00
 7.474E-01         5.4840        40.7841       2.005E+00
 7.573E-01         5.3342        40.4803       1.924E+00
 7.673E-01         5.1596        40.1695       1.837E+00
 7.773E-01         4.9941        39.8209       1.759E+00
 7.872E-01         4.8270        39.5524       1.671E+00
 7.972E-01         4.6973        39.2301       1.588E+00
 8.072E-01         4.5340        38.8877       1.502E+00
 8.171E-01         4.3823        38.5734       1.425E+00
 8.271E-01         4.2037        38.2389       1.361E+00
 8.371E-01         4.0715        37.9044       1.288E+00
 8.470E-01         3.9300        37.6226       1.213E+00
 8.570E-01         3.7824        37.3142       1.135E+00
 8.670E-01         3.6353        36.9971       1.062E+00
 8.769E-01         3.4805        36.6485       9.804E-01
 8.869E-01         3.3501        36.3336       9.039E-01
 8.969E-01         3.2186        35.9291       8.147E-01
 9.068E-01         3.0725        35.5169       7.271E-01
 9.168E-01         2.9227        35.0926       6.381E-01
 9.267E-01         2.7551        34.7035       5.575E-01
 9.367E-01         2.5979        34.2916       4.745E-01
 9.467E-01         2.4371        33.8763       3.768E-01
 9.566E-01         2.2491        33.4592       2.882E-01
 9.666E-01         2.0124        33.0117       2.121E-01
 9.766E-01         1.7935        32.4423       1.380E-01
 9.865E-01         1.5397        31.7627       7.853E-02
 9.965E-01         0.9770        30.6355       3.930E-02
