      time        distance     velocity
      0.1146     6.180E+00     1.498E-02
      0.1176     5.385E+00     1.271E-02
      1.4527     6.679E+00     1.277E-03
      0.9904     7.053E+00     1.978E-03
      0.0888     4.233E+00     1.325E-02
      0.2212     4.737E+00     5.950E-03
      0.3398     1.252E+01     1.023E-02
      0.6135     7.925E+00     3.589E-03
      0.5673     1.434E+01     7.019E-03
      0.3193     1.204E+01     1.048E-02
     12.8631     6.543E+00     1.413E-04
      1.2737     6.111E+00     1.333E-03
      0.1280     5.359E+00     1.163E-02
      0.1201     6.028E+00     1.394E-02
      0.9337     1.439E+01     4.280E-03
      0.1725     7.879E+00     1.269E-02
     12.5115     7.162E+00     1.590E-04
      0.4333     6.469E+00     4.147E-03
      0.1710     4.740E+00     7.699E-03
      1.3103     1.616E+01     3.426E-03
      1.1246     7.290E+00     1.801E-03
     17.1542     7.853E+00     1.272E-04
      1.0112     6.843E+00     1.880E-03
      1.2849     9.302E+00     2.011E-03
      1.1234     8.401E+00     2.077E-03
      0.1188     6.649E+00     1.555E-02
      0.6018     5.848E+00     2.699E-03
      0.1725     7.879E+00     1.269E-02
      1.3422     7.048E+00     1.459E-03
      1.0258     1.623E+01     4.395E-03
      8.0692     1.128E+01     3.885E-04
      0.1245     6.812E+00     1.520E-02
      1.7607     4.700E+00     7.415E-04
      1.7607     4.700E+00     7.415E-04
      2.3933     7.681E+00     8.915E-04
      1.2105     7.851E+00     1.801E-03
      1.6272     7.772E+00     1.327E-03
      2.2663     9.460E+00     1.160E-03
      0.1859     6.607E+00     9.872E-03
      2.2632     6.431E+00     7.893E-04
      2.2632     6.431E+00     7.893E-04
      0.8476     1.699E+01     5.570E-03
     16.1801     7.198E+00     1.236E-04
      0.5740     5.331E+00     2.580E-03
      1.5933     8.621E+00     1.503E-03
      1.7924     7.197E+00     1.115E-03
    219.5267     8.140E+00     1.030E-05
      1.1862     6.719E+00     1.573E-03
     10.1582     6.686E+00     1.828E-04
     14.6867     5.042E+00     9.537E-05
      0.1016     5.362E+00     1.466E-02
      0.1305     6.468E+00     1.376E-02
      5.2894     9.447E+00     4.961E-04
      4.9229     9.663E+00     5.452E-04
