      time        distance     velocity
      0.8260     1.674E+01     5.630E-03
      1.0674     1.815E+01     4.723E-03
    100.2063     2.685E+01     7.442E-05
      2.9684     1.801E+01     1.686E-03
      2.2552     1.821E+01     2.243E-03
     35.4115     3.969E+01     3.113E-04
     20.9801     2.322E+01     3.074E-04
     15.5385     2.110E+01     3.772E-04
      0.6713     1.743E+01     7.212E-03
      7.8229     1.939E+01     6.884E-04
      2.0047     2.133E+01     2.956E-03
      2.4996     2.616E+01     2.907E-03
      4.7681     2.541E+01     1.480E-03
     10.1193     2.397E+01     6.580E-04
      1.3445     1.895E+01     3.916E-03
     11.4704     2.367E+01     5.733E-04
      0.4975     1.489E+01     8.312E-03
    188.4978     3.933E+01     5.796E-05
     24.4064     2.194E+01     2.497E-04
      0.6636     1.777E+01     7.438E-03
      2.3964     2.325E+01     2.695E-03
      3.8329     1.836E+01     1.331E-03
      3.7452     2.367E+01     1.756E-03
      3.1324     2.224E+01     1.972E-03
      0.6563     1.542E+01     6.525E-03
      0.6662     1.546E+01     6.447E-03
      0.8475     1.645E+01     5.391E-03
      1.0472     1.679E+01     4.453E-03
      4.2493     1.746E+01     1.142E-03
    151.1563     2.432E+01     4.469E-05
      0.6706     1.605E+01     6.647E-03
      1.5066     1.771E+01     3.266E-03
      3.5479     1.891E+01     1.480E-03
      0.8427     1.816E+01     5.987E-03
     31.0507     2.328E+01     2.083E-04
      0.6846     1.817E+01     7.374E-03
      0.7665     1.558E+01     5.646E-03
      0.8619     1.722E+01     5.550E-03
      0.7197     1.798E+01     6.941E-03
      4.9305     2.492E+01     1.404E-03
     16.9282     1.726E+01     2.832E-04
      0.7671     1.752E+01     6.345E-03
    113.4021     2.697E+01     6.607E-05
      2.4370     2.045E+01     2.331E-03
    104.6351     2.284E+01     6.065E-05
      0.5900     1.719E+01     8.092E-03
      0.7901     1.596E+01     5.610E-03
     40.5142     4.076E+01     2.795E-04
     29.1971     1.813E+01     1.724E-04
      3.0342     2.166E+01     1.983E-03
      5.3166     1.856E+01     9.698E-04
      2.7558     2.184E+01     2.202E-03
     16.9282     1.726E+01     2.832E-04
      0.6956     1.620E+01     6.471E-03
     15.7576     2.541E+01     4.480E-04
     11.4881     2.458E+01     5.944E-04
      2.7200     2.194E+01     2.241E-03
      1.8489     2.222E+01     3.339E-03
      2.6668     1.770E+01     1.843E-03
      0.9622     1.884E+01     5.438E-03
    301.2080     2.741E+01     2.528E-05
     10.7758     2.020E+01     5.206E-04
      2.2211     2.242E+01     2.804E-03
      1.3110     1.643E+01     3.482E-03
      0.6628     1.644E+01     6.890E-03
      5.7937     1.909E+01     9.150E-04
      1.1401     1.743E+01     4.247E-03
      3.0370     2.911E+01     2.663E-03
      2.4059     1.711E+01     1.975E-03
      0.9368     1.875E+01     5.559E-03
     19.2103     2.082E+01     3.011E-04
      0.6194     1.457E+01     6.534E-03
     35.8444     3.063E+01     2.373E-04
     48.5487     2.421E+01     1.385E-04
      4.2493     1.746E+01     1.142E-03
      1.2566     1.879E+01     4.154E-03
     68.7971     4.349E+01     1.756E-04
      5.0212     1.877E+01     1.038E-03
     29.4048     2.731E+01     2.580E-04
     23.3838     2.260E+01     2.685E-04
      0.9614     1.893E+01     5.470E-03
     40.1859     2.230E+01     1.541E-04
      2.7418     1.801E+01     1.825E-03
     67.2207     4.062E+01     1.679E-04
      0.6258     1.606E+01     7.126E-03
      0.7141     1.811E+01     7.046E-03
      5.7805     1.952E+01     9.379E-04
      1.2921     1.953E+01     4.200E-03
      0.9132     1.840E+01     5.598E-03
      0.5614     1.674E+01     8.281E-03
    574.0661     2.737E+01     1.324E-05
     10.4400     2.475E+01     6.585E-04
      2.9399     1.828E+01     1.727E-03
      0.7112     1.582E+01     6.179E-03
      5.4436     2.375E+01     1.212E-03
     10.3648     1.921E+01     5.148E-04
      2.5205     1.755E+01     1.934E-03
    305.3453     2.747E+01     2.499E-05
     17.1567     3.277E+01     5.306E-04
     23.1509     3.278E+01     3.933E-04
      0.8487     1.658E+01     5.428E-03
      1.4250     1.806E+01     3.521E-03
      1.0425     1.729E+01     4.606E-03
      2.7223     2.076E+01     2.119E-03
     18.0158     1.758E+01     2.711E-04
     22.6907     3.116E+01     3.815E-04
      3.4229     2.310E+01     1.875E-03
      1.3668     2.121E+01     4.310E-03
     68.3560     4.670E+01     1.898E-04
      1.0531     1.776E+01     4.684E-03
      8.6260     1.619E+01     5.213E-04
     33.8452     1.921E+01     1.577E-04
      2.4469     1.684E+01     1.912E-03
      2.9545     1.690E+01     1.589E-03
      3.2370     1.968E+01     1.688E-03
      0.9253     1.856E+01     5.571E-03
      0.9195     1.759E+01     5.315E-03
      0.4877     1.572E+01     8.951E-03
      6.4531     1.935E+01     8.328E-04
      4.5613     1.832E+01     1.116E-03
      2.8368     2.110E+01     2.067E-03
      4.9068     2.500E+01     1.415E-03
     39.5715     3.726E+01     2.615E-04
      4.9676     1.794E+01     1.003E-03
      0.9511     1.886E+01     5.508E-03
      0.8764     1.813E+01     5.748E-03
      1.0979     1.825E+01     4.617E-03
      5.4595     2.857E+01     1.454E-03
     61.7566     4.644E+01     2.089E-04
    158.1066     2.904E+01     5.102E-05
      0.5736     1.504E+01     7.285E-03
    159.1276     2.527E+01     4.412E-05
    831.3642     2.791E+01     9.325E-06
      1.0447     1.749E+01     4.650E-03
      3.6301     2.618E+01     2.003E-03
      7.0322     2.127E+01     8.403E-04
    321.2907     2.700E+01     2.334E-05
      1.1029     1.834E+01     4.619E-03
      6.5839     2.005E+01     8.457E-04
    831.3642     2.791E+01     9.325E-06
    291.0787     2.723E+01     2.598E-05
      1.3064     1.884E+01     4.005E-03
      1.3359     1.790E+01     3.723E-03
    858.6433     2.871E+01     9.288E-06
    574.2115     2.917E+01     1.411E-05
      0.6090     1.506E+01     6.869E-03
      1.3021     2.083E+01     4.445E-03
      2.3223     1.707E+01     2.042E-03
      0.6810     1.585E+01     6.465E-03
    130.4706     3.339E+01     7.109E-05
      0.6333     1.517E+01     6.652E-03
      0.9976     1.923E+01     5.354E-03
      1.4205     2.018E+01     3.946E-03
     15.8921     2.909E+01     5.084E-04
      1.3667     1.614E+01     3.280E-03
     16.8809     1.769E+01     2.911E-04
      0.8352     1.774E+01     5.901E-03
     90.6553     3.248E+01     9.951E-05
      0.7540     1.540E+01     5.672E-03
     21.3856     1.882E+01     2.445E-04
      0.8577     1.712E+01     5.544E-03
      0.7244     1.593E+01     6.110E-03
      1.2825     2.043E+01     4.426E-03
      3.1238     1.918E+01     1.705E-03
      0.5161     1.492E+01     8.028E-03
      4.4911     2.456E+01     1.519E-03
      4.0991     1.790E+01     1.213E-03
      4.9801     2.084E+01     1.163E-03
      1.4392     2.166E+01     4.181E-03
      2.5779     2.658E+01     2.864E-03
      8.4414     2.378E+01     7.826E-04
      5.4961     1.955E+01     9.881E-04
      4.0267     1.820E+01     1.256E-03
      1.3640     1.916E+01     3.901E-03
      2.3449     2.418E+01     2.864E-03
      0.7457     1.610E+01     5.999E-03
      2.5296     2.516E+01     2.763E-03
      0.9007     1.678E+01     5.174E-03
      0.5569     1.449E+01     7.229E-03
      1.2515     1.798E+01     3.990E-03
     39.1539     2.016E+01     1.430E-04
      0.8558     1.687E+01     5.475E-03
      1.1781     1.991E+01     4.694E-03
      8.5670     3.090E+01     1.002E-03
      2.5765     2.120E+01     2.285E-03
      1.2718     2.218E+01     4.845E-03
      0.7907     1.650E+01     5.797E-03
      0.6352     1.547E+01     6.767E-03
      1.0646     1.790E+01     4.671E-03
      1.0282     1.835E+01     4.958E-03
     36.0595     1.863E+01     1.435E-04
     73.6896     5.986E+01     2.257E-04
      0.6571     1.617E+01     6.834E-03
      0.6989     1.565E+01     6.220E-03
      8.3327     3.797E+01     1.266E-03
     10.1617     2.393E+01     6.542E-04
    266.0007     2.670E+01     2.788E-05
      0.9354     1.808E+01     5.368E-03
      0.7035     1.555E+01     6.140E-03
     29.0782     5.437E+01     5.194E-04
     55.9680     2.051E+01     1.018E-04
      1.3820     1.812E+01     3.641E-03
      1.4175     1.934E+01     3.791E-03
      2.2358     1.714E+01     2.130E-03
      0.7793     1.854E+01     6.610E-03
      1.2759     2.295E+01     4.997E-03
      1.2731     2.341E+01     5.107E-03
      0.7898     1.571E+01     5.526E-03
      0.8440     1.706E+01     5.615E-03
      0.6909     1.757E+01     7.063E-03
      1.0057     1.940E+01     5.359E-03
