      time        distance     velocity
     13.2470     5.381E+01     1.128E-03
      2.4166     2.606E+01     2.995E-03
     27.2736     3.600E+01     3.666E-04
      9.2770     3.726E+01     1.116E-03
      8.3283     3.579E+01     1.194E-03
      2.2459     2.868E+01     3.548E-03
      2.4874     2.611E+01     2.915E-03
      5.4919     3.165E+01     1.601E-03
      2.6123     2.717E+01     2.889E-03
      2.3199     2.826E+01     3.384E-03
      2.5225     2.627E+01     2.893E-03
     19.4542     3.908E+01     5.581E-04
      2.2982     2.874E+01     3.474E-03
     71.1788     5.761E+01     2.248E-04
     54.9648     5.319E+01     2.688E-04
      6.0889     2.891E+01     1.319E-03
      1.9251     2.848E+01     4.109E-03
     11.5039     3.035E+01     7.328E-04
    524.0771     6.170E+01     3.270E-05
      5.7376     4.095E+01     1.982E-03
      4.9055     3.660E+01     2.072E-03
     14.3818     4.212E+01     8.136E-04
      5.4844     2.954E+01     1.496E-03
      3.0711     2.942E+01     2.661E-03
      4.9695     3.579E+01     2.000E-03
      8.3697     3.876E+01     1.286E-03
    656.1179     5.191E+01     2.198E-05
      3.5090     3.274E+01     2.592E-03
      4.4896     3.294E+01     2.038E-03
      5.3056     3.702E+01     1.938E-03
     13.6803     3.943E+01     8.006E-04
      2.9150     2.859E+01     2.724E-03
      9.4482     4.434E+01     1.304E-03
     32.6230     3.636E+01     3.096E-04
     27.4349     3.699E+01     3.745E-04
      8.5423     3.669E+01     1.193E-03
     49.4946     5.476E+01     3.073E-04
      2.1684     2.465E+01     3.157E-03
      2.4801     2.641E+01     2.958E-03
   1304.4476     5.559E+01     1.184E-05
      2.2214     2.705E+01     3.382E-03
      7.9911     2.993E+01     1.040E-03
      7.3739     3.378E+01     1.272E-03
      7.2455     3.289E+01     1.261E-03
     33.7764     4.656E+01     3.829E-04
     32.6640     5.711E+01     4.856E-04
      3.6632     3.277E+01     2.485E-03
     14.1997     3.812E+01     7.458E-04
      2.4740     2.604E+01     2.924E-03
      4.1054     3.168E+01     2.143E-03
      3.5983     3.053E+01     2.357E-03
      5.5475     2.951E+01     1.478E-03
      2.2000     2.584E+01     3.263E-03
      2.2459     2.868E+01     3.548E-03
    161.8929     5.010E+01     8.597E-05
     31.7151     5.659E+01     4.957E-04
     23.0336     4.841E+01     5.838E-04
      6.3309     3.245E+01     1.424E-03
      3.7747     3.092E+01     2.276E-03
      4.2255     3.501E+01     2.302E-03
      2.2379     2.664E+01     3.306E-03
     15.7266     3.647E+01     6.442E-04
      5.7710     3.787E+01     1.823E-03
      7.0761     3.261E+01     1.280E-03
      6.3816     3.247E+01     1.413E-03
      1.8857     2.708E+01     3.989E-03
     32.2857     5.671E+01     4.879E-04
      6.7995     4.117E+01     1.682E-03
      6.1857     3.191E+01     1.433E-03
      2.3753     2.552E+01     2.985E-03
      2.5851     2.696E+01     2.897E-03
      7.8576     3.641E+01     1.287E-03
      2.9363     3.213E+01     3.039E-03
      4.2608     3.459E+01     2.255E-03
     95.9050     3.940E+01     1.141E-04
    451.8544     6.028E+01     3.706E-05
      2.5079     2.670E+01     2.958E-03
      7.7272     3.843E+01     1.381E-03
      7.4121     3.477E+01     1.303E-03
      2.5826     2.703E+01     2.908E-03
      6.3280     2.916E+01     1.280E-03
      5.2351     3.574E+01     1.896E-03
      3.8638     2.988E+01     2.148E-03
     15.9222     4.975E+01     8.680E-04
      5.9802     3.696E+01     1.717E-03
     28.5881     3.627E+01     3.524E-04
      2.6382     2.684E+01     2.826E-03
     85.2591     4.004E+01     1.304E-04
      3.6564     3.050E+01     2.317E-03
      3.9856     3.188E+01     2.222E-03
      4.4181     3.073E+01     1.932E-03
     35.4191     4.883E+01     3.829E-04
     17.1118     4.240E+01     6.882E-04
    107.3044     1.028E+02     2.661E-04
    546.1771     6.904E+01     3.511E-05
    192.3214     7.607E+01     1.099E-04
     21.6282     6.296E+01     8.086E-04
    128.6995     1.008E+02     2.176E-04
     28.8764     6.564E+01     6.314E-04
     35.4248     5.713E+01     4.480E-04
   1710.8053     7.797E+01     1.266E-05
     11.7214     4.029E+01     9.548E-04
   1481.3905     8.209E+01     1.539E-05
      8.5753     3.673E+01     1.190E-03
     12.4120     5.799E+01     1.298E-03
     14.0973     4.942E+01     9.737E-04
     21.0697     5.620E+01     7.409E-04
    380.5980     8.864E+01     6.470E-05
      4.6334     3.645E+01     2.185E-03
     13.5424     5.041E+01     1.034E-03
      2.2604     2.842E+01     3.492E-03
      2.8251     2.909E+01     2.860E-03
      3.0043     3.014E+01     2.787E-03
     33.2980     3.468E+01     2.893E-04
      4.2943     3.064E+01     1.982E-03
      6.7331     3.508E+01     1.447E-03
      6.7919     3.787E+01     1.549E-03
      2.7573     2.899E+01     2.920E-03
      9.6467     4.624E+01     1.332E-03
      9.3556     3.658E+01     1.086E-03
      6.9300     3.564E+01     1.429E-03
     12.1047     3.652E+01     8.381E-04
      3.3367     3.076E+01     2.561E-03
      1.9757     2.676E+01     3.762E-03
     12.3882     3.900E+01     8.745E-04
      2.1046     2.595E+01     3.425E-03
     18.8353     4.463E+01     6.581E-04
      6.7480     3.781E+01     1.557E-03
     11.4769     3.862E+01     9.348E-04
      2.5055     2.652E+01     2.940E-03
      2.3511     2.631E+01     3.108E-03
      4.1080     3.053E+01     2.064E-03
      4.4033     3.292E+01     2.077E-03
      3.7401     3.487E+01     2.590E-03
      4.9099     2.876E+01     1.627E-03
      6.7633     3.674E+01     1.509E-03
      6.3280     2.916E+01     1.280E-03
   1378.6499     5.707E+01     1.150E-05
      6.5808     3.852E+01     1.626E-03
    598.4684     4.558E+01     2.116E-05
      5.1858     3.226E+01     1.728E-03
      4.8618     3.392E+01     1.938E-03
      4.9233     3.257E+01     1.838E-03
      3.5912     3.184E+01     2.463E-03
      2.2117     2.831E+01     3.556E-03
      8.8139     3.798E+01     1.197E-03
      5.8096     3.087E+01     1.476E-03
      1.9604     2.583E+01     3.660E-03
     77.8538     5.928E+01     2.115E-04
      6.3084     3.571E+01     1.573E-03
      4.2534     3.360E+01     2.194E-03
     14.5860     5.751E+01     1.095E-03
      2.0952     2.746E+01     3.641E-03
      2.6082     2.859E+01     3.045E-03
     28.7113     3.119E+01     3.018E-04
      8.0249     4.730E+01     1.637E-03
      3.3608     3.180E+01     2.628E-03
      5.4629     3.106E+01     1.579E-03
     14.2992     3.896E+01     7.567E-04
      2.3404     2.894E+01     3.434E-03
      2.6073     2.885E+01     3.073E-03
      3.7286     3.048E+01     2.271E-03
      2.1965     2.472E+01     3.126E-03
      5.0118     3.237E+01     1.794E-03
      6.3189     3.545E+01     1.558E-03
     15.7976     4.372E+01     7.688E-04
     19.2350     5.874E+01     8.482E-04
     11.1066     4.975E+01     1.244E-03
     37.4375     5.770E+01     4.281E-04
      4.9269     3.675E+01     2.072E-03
      3.6220     3.184E+01     2.441E-03
     48.5780     6.123E+01     3.501E-04
      3.1960     2.883E+01     2.505E-03
      3.3860     3.113E+01     2.554E-03
      3.3489     3.241E+01     2.688E-03
      2.2293     2.813E+01     3.505E-03
      5.0820     3.569E+01     1.951E-03
     15.4909     3.699E+01     6.633E-04
     15.6750     4.106E+01     7.277E-04
      5.3626     2.829E+01     1.466E-03
      8.4002     3.875E+01     1.281E-03
    128.5336     3.555E+01     7.682E-05
      5.0267     3.603E+01     1.991E-03
      5.0995     3.767E+01     2.052E-03
     21.8342     6.028E+01     7.669E-04
      7.7692     4.887E+01     1.747E-03
      5.8495     2.809E+01     1.334E-03
     12.6777     4.316E+01     9.456E-04
      7.3102     3.425E+01     1.301E-03
      3.5070     3.271E+01     2.591E-03
      3.3117     2.785E+01     2.336E-03
      3.1536     3.180E+01     2.801E-03
      4.6894     3.106E+01     1.840E-03
      3.9196     3.368E+01     2.387E-03
     32.6640     5.711E+01     4.856E-04
      2.9677     2.820E+01     2.640E-03
      9.3790     3.794E+01     1.124E-03
    567.7418     6.266E+01     3.066E-05
      3.0282     3.065E+01     2.812E-03
      9.3950     3.369E+01     9.962E-04
      3.4106     3.022E+01     2.461E-03
      5.5835     2.993E+01     1.489E-03
      5.2170     3.676E+01     1.957E-03
      2.3389     2.556E+01     3.036E-03
     10.3493     5.487E+01     1.473E-03
      6.0881     2.971E+01     1.356E-03
      5.9259     3.517E+01     1.648E-03
     16.1954     5.914E+01     1.014E-03
      4.1119     3.508E+01     2.370E-03
      5.3636     3.714E+01     1.924E-03
     12.4909     5.994E+01     1.333E-03
      5.3693     3.204E+01     1.658E-03
     24.7700     3.610E+01     4.049E-04
      2.3893     2.595E+01     3.017E-03
      3.0010     3.090E+01     2.860E-03
      3.9503     3.297E+01     2.318E-03
      5.2558     3.158E+01     1.669E-03
      6.5458     3.676E+01     1.560E-03
     10.9152     5.728E+01     1.458E-03
      7.1427     4.017E+01     1.562E-03
      1.9972     2.737E+01     3.807E-03
      9.0073     4.868E+01     1.501E-03
      1.9972     2.737E+01     3.807E-03
     13.4640     3.158E+01     6.515E-04
      4.6593     2.821E+01     1.682E-03
     11.4769     3.862E+01     9.348E-04
     29.9809     5.903E+01     5.469E-04
     13.1808     4.143E+01     8.732E-04
      2.6335     2.728E+01     2.877E-03
      9.2766     4.713E+01     1.411E-03
      2.8440     3.139E+01     3.066E-03
    116.9228     4.522E+01     1.074E-04
     83.5471     3.937E+01     1.309E-04
      1.9338     2.689E+01     3.863E-03
      2.8442     2.969E+01     2.900E-03
      7.2202     4.337E+01     1.668E-03
      7.4701     3.882E+01     1.444E-03
     13.6663     4.241E+01     8.621E-04
     22.5630     3.722E+01     4.582E-04
      5.2956     3.703E+01     1.943E-03
      2.9970     2.981E+01     2.763E-03
      3.9391     3.119E+01     2.200E-03
      4.2838     3.380E+01     2.192E-03
   1356.0221     9.601E+01     1.967E-05
    624.8755     3.949E+01     1.755E-05
     72.9793     8.297E+01     3.158E-04
    656.5820     6.424E+01     2.718E-05
      6.9458     3.212E+01     1.284E-03
    255.6476     7.365E+01     8.002E-05
    387.9474     9.942E+01     7.119E-05
      4.2747     3.160E+01     2.053E-03
     52.8857     8.490E+01     4.459E-04
     71.0575     8.837E+01     3.455E-04
      4.1574     3.201E+01     2.138E-03
     15.6179     4.548E+01     8.089E-04
     73.2659     8.549E+01     3.241E-04
     11.0988     4.217E+01     1.055E-03
    311.0964     8.533E+01     7.619E-05
     60.3991     7.780E+01     3.578E-04
     16.9306     4.600E+01     7.546E-04
      6.0283     3.858E+01     1.778E-03
      3.6699     3.067E+01     2.321E-03
     14.3962     5.132E+01     9.902E-04
      5.9108     3.733E+01     1.754E-03
      2.3077     2.691E+01     3.240E-03
      4.2144     2.883E+01     1.900E-03
      8.7948     3.459E+01     1.093E-03
      4.4554     2.888E+01     1.801E-03
      2.1987     2.589E+01     3.271E-03
      4.8070     3.646E+01     2.107E-03
      5.6215     3.537E+01     1.748E-03
     25.5017     3.720E+01     4.052E-04
      3.0853     3.121E+01     2.810E-03
      3.7177     3.217E+01     2.404E-03
      2.6610     2.991E+01     3.122E-03
      4.7636     3.362E+01     1.961E-03
      2.1279     2.870E+01     3.746E-03
      2.5874     3.107E+01     3.336E-03
      2.7532     3.031E+01     3.058E-03
      4.4589     3.265E+01     2.034E-03
      4.4572     3.257E+01     2.030E-03
      2.9054     2.989E+01     2.858E-03
     56.5791     3.721E+01     1.827E-04
      3.3163     3.115E+01     2.609E-03
     10.9556     3.613E+01     9.160E-04
      5.7950     3.337E+01     1.600E-03
   2358.9841     8.165E+01     9.614E-06
      5.2395     3.313E+01     1.756E-03
     11.3166     4.514E+01     1.108E-03
      7.6576     3.200E+01     1.161E-03
      4.4094     3.033E+01     1.911E-03
      4.9032     3.254E+01     1.843E-03
      3.4287     3.115E+01     2.524E-03
      2.1971     2.717E+01     3.435E-03
      2.8912     2.983E+01     2.866E-03
      4.9733     3.257E+01     1.819E-03
      3.2181     2.974E+01     2.567E-03
      3.1033     3.025E+01     2.708E-03
      9.4289     3.418E+01     1.007E-03
      1.7838     2.500E+01     3.893E-03
     16.3711     4.159E+01     7.057E-04
     20.9734     5.885E+01     7.794E-04
      2.9008     3.242E+01     3.104E-03
   1398.6000     7.922E+01     1.573E-05
     19.9488     5.886E+01     8.196E-04
      9.3927     3.409E+01     1.008E-03
     11.8815     3.299E+01     7.713E-04
      4.6095     3.077E+01     1.854E-03
     58.9000     5.767E+01     2.720E-04
     11.6621     5.297E+01     1.262E-03
      7.7941     3.007E+01     1.072E-03
      2.4965     3.047E+01     3.390E-03
      8.6152     3.468E+01     1.118E-03
      3.8173     3.028E+01     2.204E-03
      2.6586     2.876E+01     3.005E-03
      4.5633     3.263E+01     1.987E-03
    320.5626     3.677E+01     3.187E-05
      5.4713     3.431E+01     1.742E-03
    479.0949     6.246E+01     3.622E-05
      3.2581     2.901E+01     2.473E-03
      6.0235     3.131E+01     1.444E-03
      4.3579     2.864E+01     1.826E-03
     19.8934     5.698E+01     7.956E-04
      6.2725     3.806E+01     1.686E-03
      4.4530     3.199E+01     1.996E-03
      2.8253     3.094E+01     3.042E-03
      2.3966     2.619E+01     3.036E-03
      3.3198     3.205E+01     2.681E-03
      1.8304     2.779E+01     4.217E-03
      3.4512     3.236E+01     2.604E-03
      2.9557     3.174E+01     2.983E-03
      5.4629     3.106E+01     1.579E-03
      4.7386     3.647E+01     2.138E-03
      5.5875     3.121E+01     1.552E-03
    501.9554     6.087E+01     3.369E-05
      2.8030     2.815E+01     2.790E-03
      6.7340     3.148E+01     1.299E-03
      2.2418     2.616E+01     3.241E-03
      3.7683     2.968E+01     2.187E-03
     13.9040     4.819E+01     9.628E-04
      2.4283     3.074E+01     3.516E-03
      1.8594     2.580E+01     3.854E-03
      4.3762     2.856E+01     1.813E-03
     68.1730     3.895E+01     1.587E-04
     12.3645     5.323E+01     1.196E-03
      9.1744     4.367E+01     1.322E-03
      1.7914     2.534E+01     3.930E-03
      2.0583     2.567E+01     3.464E-03
      7.3919     3.379E+01     1.270E-03
      2.8874     2.804E+01     2.698E-03
      2.5869     3.012E+01     3.234E-03
      3.0661     2.923E+01     2.649E-03
      6.0912     3.165E+01     1.444E-03
      2.0656     2.834E+01     3.811E-03
      2.3492     2.548E+01     3.013E-03
    655.1329     5.162E+01     2.189E-05
      2.7454     2.707E+01     2.739E-03
      1.9690     2.632E+01     3.713E-03
      2.9380     3.002E+01     2.838E-03
     10.4069     3.446E+01     9.198E-04
    151.5016     3.212E+01     5.888E-05
    386.2314     8.376E+01     6.024E-05
      2.4917     3.046E+01     3.396E-03
      6.2825     3.453E+01     1.527E-03
      3.7582     3.309E+01     2.446E-03
      2.2962     2.629E+01     3.180E-03
      4.5069     3.028E+01     1.867E-03
      4.4053     3.576E+01     2.255E-03
      2.8411     3.189E+01     3.118E-03
      2.4945     2.636E+01     2.936E-03
      9.2859     4.453E+01     1.332E-03
      2.9341     2.780E+01     2.632E-03
      7.8900     3.085E+01     1.086E-03
      5.9824     4.360E+01     2.025E-03
      3.7706     3.064E+01     2.257E-03
      3.1229     3.009E+01     2.676E-03
     17.9249     3.873E+01     6.002E-04
      2.4948     3.120E+01     3.474E-03
      5.1604     3.025E+01     1.628E-03
     20.0092     5.644E+01     7.835E-04
      8.6970     3.461E+01     1.105E-03
      5.6308     3.514E+01     1.733E-03
      5.2878     3.354E+01     1.762E-03
     55.6038     5.139E+01     2.567E-04
      6.2078     2.972E+01     1.330E-03
      7.0067     3.545E+01     1.405E-03
     19.1505     4.399E+01     6.381E-04
      4.5444     3.104E+01     1.897E-03
      2.7574     3.158E+01     3.181E-03
     28.2599     2.727E+01     2.681E-04
      2.1767     2.626E+01     3.352E-03
      3.9601     3.269E+01     2.293E-03
      3.0364     2.839E+01     2.597E-03
      4.1790     3.505E+01     2.330E-03
      4.2384     3.693E+01     2.420E-03
      5.8586     3.075E+01     1.458E-03
      4.1381     3.428E+01     2.301E-03
      1.9789     2.576E+01     3.616E-03
      2.7207     2.796E+01     2.855E-03
     27.5985     5.879E+01     5.917E-04
      3.3383     2.926E+01     2.435E-03
      3.5785     3.281E+01     2.547E-03
      2.3111     2.789E+01     3.352E-03
      3.1050     3.107E+01     2.779E-03
      6.6340     3.180E+01     1.332E-03
      2.5311     2.684E+01     2.945E-03
      3.0314     3.131E+01     2.869E-03
      2.2790     2.608E+01     3.179E-03
      6.7194     3.356E+01     1.387E-03
      2.2271     2.491E+01     3.107E-03
      8.5975     3.362E+01     1.086E-03
      9.8836     3.821E+01     1.074E-03
      2.0366     2.604E+01     3.552E-03
     19.3654     5.208E+01     7.470E-04
      2.9247     2.998E+01     2.847E-03
     12.7826     3.569E+01     7.757E-04
     46.3220     3.867E+01     2.319E-04
      3.1746     2.962E+01     2.592E-03
      6.5238     3.029E+01     1.290E-03
      3.2397     3.323E+01     2.849E-03
      2.0683     2.438E+01     3.275E-03
      4.9589     2.986E+01     1.673E-03
      2.9671     3.035E+01     2.841E-03
      2.3771     2.709E+01     3.166E-03
      2.4047     2.775E+01     3.205E-03
      4.9205     2.772E+01     1.565E-03
      9.9842     3.357E+01     9.340E-04
      2.0093     2.613E+01     3.612E-03
      5.0497     3.768E+01     2.073E-03
     32.7005     5.712E+01     4.852E-04
      3.2081     2.979E+01     2.579E-03
      2.0990     2.606E+01     3.449E-03
      3.4999     3.185E+01     2.528E-03
      5.2267     2.931E+01     1.558E-03
      2.6248     2.747E+01     2.907E-03
      2.5311     2.684E+01     2.945E-03
      6.7581     3.534E+01     1.453E-03
      4.2767     3.263E+01     2.119E-03
      2.6869     2.920E+01     3.018E-03
      3.9434     2.942E+01     2.073E-03
      5.9270     3.530E+01     1.654E-03
      3.1943     2.804E+01     2.438E-03
      2.9128     2.995E+01     2.856E-03
      5.9845     3.836E+01     1.780E-03
      1.9081     2.533E+01     3.687E-03
     21.0624     3.750E+01     4.946E-04
    109.1308     1.043E+02     2.655E-04
      5.5198     2.971E+01     1.495E-03
      2.0235     2.601E+01     3.571E-03
      3.1649     3.170E+01     2.782E-03
      4.0011     3.373E+01     2.341E-03
      3.1033     2.859E+01     2.559E-03
      4.0954     3.179E+01     2.156E-03
      2.0988     2.435E+01     3.223E-03
      2.3150     2.876E+01     3.451E-03
      2.3593     2.630E+01     3.097E-03
     19.7090     6.189E+01     8.723E-04
      6.1325     3.044E+01     1.379E-03
     17.1888     3.490E+01     5.639E-04
      6.7514     3.000E+01     1.234E-03
     11.2464     3.457E+01     8.538E-04
      1.8949     2.762E+01     4.050E-03
      3.5152     3.055E+01     2.414E-03
      9.1531     4.633E+01     1.406E-03
      6.4313     3.757E+01     1.623E-03
      1.8810     2.696E+01     3.981E-03
      2.6248     2.747E+01     2.907E-03
     45.2588     5.937E+01     3.644E-04
      7.7819     4.139E+01     1.478E-03
      1.8901     2.552E+01     3.751E-03
      1.9988     2.672E+01     3.713E-03
      5.8828     4.254E+01     2.009E-03
      3.1613     3.076E+01     2.702E-03
      2.0299     2.693E+01     3.685E-03
      3.0971     2.823E+01     2.532E-03
     12.4498     4.346E+01     9.696E-04
      2.9922     3.217E+01     2.987E-03
      3.7875     3.099E+01     2.273E-03
      7.3782     3.457E+01     1.301E-03
    250.0810     8.926E+01     9.915E-05
      2.0554     2.636E+01     3.563E-03
      2.4156     2.727E+01     3.136E-03
      1.8449     2.501E+01     3.766E-03
     34.9493     5.662E+01     4.500E-04
      1.9123     2.467E+01     3.584E-03
      4.5836     3.543E+01     2.147E-03
      3.0581     2.844E+01     2.583E-03
      4.0309     3.007E+01     2.072E-03
      6.0491     3.251E+01     1.493E-03
      4.1990     3.146E+01     2.081E-03
     18.1614     3.944E+01     6.032E-04
      4.1082     3.215E+01     2.174E-03
    122.8409     4.563E+01     1.032E-04
      2.8754     2.870E+01     2.772E-03
     17.7815     5.227E+01     8.165E-04
     22.0331     6.264E+01     7.898E-04
      2.8146     2.965E+01     2.926E-03
      7.6723     3.667E+01     1.327E-03
      1.7742     2.557E+01     4.003E-03
      7.5771     4.197E+01     1.539E-03
      7.9057     4.295E+01     1.509E-03
      2.3381     2.823E+01     3.354E-03
      9.4301     4.723E+01     1.391E-03
    123.8731     7.433E+01     1.667E-04
      2.4108     2.892E+01     3.332E-03
      5.0481     3.241E+01     1.783E-03
