 cum_prob         time          distance       velocity
 1.511E-04      2347.8835       153.8946       1.717E+02
 1.012E-02       383.9107        69.9061       7.712E+01
 2.009E-02       123.1989        59.3860       6.927E+01
 3.006E-02        75.8640        44.7332       6.384E+01
 4.004E-02        46.5170        39.9879       5.822E+01
 5.001E-02        30.5260        37.5966       5.398E+01
 5.998E-02        20.2495        35.3392       5.034E+01
 6.995E-02        14.7243        33.0322       4.733E+01
 7.992E-02        10.5563        31.3575       4.457E+01
 8.989E-02         7.5676        29.6802       4.157E+01
 9.986E-02         5.1789        28.0046       3.954E+01
 1.098E-01         4.3509        26.6540       3.812E+01
 1.198E-01         4.3509        25.6235       3.674E+01
 1.298E-01         4.3509        24.7456       3.565E+01
 1.397E-01         3.8324        23.8400       3.439E+01
 1.497E-01         3.6817        23.0120       3.324E+01
 1.597E-01         3.3381        21.9896       3.170E+01
 1.697E-01         2.9083        21.1962       3.053E+01
 1.796E-01         2.5694        20.2878       2.943E+01
 1.896E-01         2.3158        19.5780       2.802E+01
 1.996E-01         2.3020        18.7842       2.655E+01
 2.095E-01         2.2733        18.0693       2.545E+01
 2.195E-01         2.1625        17.4342       2.440E+01
 2.295E-01         2.1625        16.8658       2.337E+01
 2.395E-01         2.0475        16.4131       2.214E+01
 2.494E-01         2.0475        16.0829       2.113E+01
 2.594E-01         2.0273        15.8051       2.064E+01
 2.694E-01         2.0258        15.5455       2.052E+01
 2.793E-01         1.9392        15.2876       2.052E+01
 2.893E-01         1.9392        15.0567       2.052E+01
 2.993E-01         1.9392        14.7659       2.047E+01
 3.093E-01         1.9392        14.4721       2.022E+01
 3.192E-01         1.9392        14.2288       2.021E+01
 3.292E-01         1.9392        14.0480       2.021E+01
 3.392E-01         1.9392        14.0480       2.021E+01
 3.491E-01         1.9392        14.0480       2.000E+01
 3.591E-01         1.9244        13.8869       2.000E+01
 3.691E-01         1.8025        13.6839       1.990E+01
 3.791E-01         1.7149        13.5396       1.985E+01
 3.890E-01         1.7149        13.5396       1.985E+01
 3.990E-01         1.7149        13.3628       1.970E+01
 4.090E-01         1.7149        13.1854       1.970E+01
 4.189E-01         1.7149        13.0480       1.948E+01
 4.289E-01         1.7149        13.0480       1.948E+01
 4.389E-01         1.7149        12.9132       1.919E+01
 4.489E-01         1.6764        12.7226       1.919E+01
 4.588E-01         1.5157        12.6805       1.887E+01
 4.688E-01         1.3902        12.6805       1.851E+01
 4.788E-01         1.2679        12.6805       1.780E+01
 4.887E-01         1.1427        12.6805       1.732E+01
 4.987E-01         1.0546        12.6805       1.709E+01
 5.087E-01         0.9590        12.6805       1.658E+01
 5.187E-01         0.8866        12.6805       1.533E+01
 5.286E-01         0.8674        12.6805       1.442E+01
 5.386E-01         0.7957        12.6511       1.427E+01
 5.486E-01         0.7451        12.5631       1.323E+01
 5.585E-01         0.6945        12.5307       1.230E+01
 5.685E-01         0.6769        12.4951       1.125E+01
 5.785E-01         0.6642        12.3729       1.038E+01
 5.885E-01         0.6363        12.2844       9.589E+00
 5.984E-01         0.5983        12.2844       8.699E+00
 6.084E-01         0.5843        12.2844       7.926E+00
 6.184E-01         0.5705        12.2844       7.163E+00
 6.283E-01         0.5705        12.2844       7.163E+00
 6.383E-01         0.5653        12.2844       7.163E+00
 6.483E-01         0.5578        12.2844       7.163E+00
 6.583E-01         0.5548        12.1953       7.163E+00
 6.682E-01         0.5483        12.1784       7.163E+00
 6.782E-01         0.5482        12.1239       7.163E+00
 6.882E-01         0.5413        12.1239       7.105E+00
 6.981E-01         0.5413        11.9595       6.539E+00
 7.081E-01         0.5379        11.7420       6.539E+00
 7.181E-01         0.5349        11.5980       6.539E+00
 7.281E-01         0.5349        11.5442       6.539E+00
 7.380E-01         0.5263        11.5011       6.539E+00
 7.480E-01         0.5250        11.3589       6.539E+00
 7.580E-01         0.5250        11.1881       6.539E+00
 7.679E-01         0.5186        11.0286       6.539E+00
 7.779E-01         0.5127        10.9967       6.312E+00
 7.879E-01         0.5127        10.9471       6.034E+00
 7.979E-01         0.5127        10.9366       5.980E+00
 8.078E-01         0.5127        10.8670       5.980E+00
 8.178E-01         0.5016        10.8670       5.948E+00
 8.278E-01         0.4730        10.8001       5.722E+00
 8.377E-01         0.4444        10.8001       5.497E+00
 8.477E-01         0.4168        10.7477       5.414E+00
 8.577E-01         0.3873        10.7477       4.843E+00
 8.677E-01         0.3687        10.7028       4.077E+00
 8.776E-01         0.3501        10.7012       3.678E+00
 8.876E-01         0.3276        10.7012       3.387E+00
 8.976E-01         0.3121        10.6435       3.229E+00
 9.075E-01         0.2986        10.6120       3.229E+00
 9.175E-01         0.2819        10.6120       2.974E+00
 9.275E-01         0.2641        10.6102       2.392E+00
 9.375E-01         0.2503        10.5192       1.695E+00
 9.474E-01         0.2351        10.5192       1.191E+00
 9.574E-01         0.2191        10.5192       8.339E-01
 9.674E-01         0.2008        10.5192       5.771E-01
 9.773E-01         0.1828        10.5101       3.663E-01
 9.873E-01         0.1606        10.2041       1.703E-01
 9.973E-01         0.1263         9.6360       1.626E-02
