 cum_prob         time          distance       velocity
 1.162E-04      2499.6064       198.5997       1.708E+01
 1.011E-02      1559.1035       152.9226       1.122E+01
 2.011E-02      1084.7881       144.1246       8.955E+00
 3.011E-02       778.6401       138.6768       7.691E+00
 4.010E-02       652.1089       134.6570       7.045E+00
 5.010E-02       559.4209       131.0628       6.623E+00
 6.010E-02       494.4379       128.0492       6.276E+00
 7.009E-02       455.7367       125.6261       5.887E+00
 8.009E-02       405.9243       123.3674       5.535E+00
 9.008E-02       372.3532       121.4808       5.295E+00
 1.001E-01       334.1484       119.5515       5.091E+00
 1.101E-01       309.6305       117.6776       4.922E+00
 1.201E-01       283.7567       116.4331       4.717E+00
 1.301E-01       264.6906       115.2462       4.544E+00
 1.401E-01       247.4559       113.7561       4.363E+00
 1.501E-01       231.4444       112.5691       4.237E+00
 1.601E-01       214.5803       111.1848       4.103E+00
 1.701E-01       201.2831       109.9431       3.997E+00
 1.801E-01       189.8045       108.5892       3.880E+00
 1.900E-01       179.3849       107.3223       3.789E+00
 2.000E-01       167.0770       106.1807       3.669E+00
 2.100E-01       159.2381       105.0834       3.591E+00
 2.200E-01       152.2765       103.7384       3.492E+00
 2.300E-01       143.7396       102.6620       3.397E+00
 2.400E-01       136.7283       101.6998       3.304E+00
 2.500E-01       129.7764       100.5590       3.219E+00
 2.600E-01       123.1257        99.5200       3.137E+00
 2.700E-01       117.3145        98.3486       3.049E+00
 2.800E-01       112.6795        97.2923       2.971E+00
 2.900E-01       107.7225        96.3568       2.896E+00
 3.000E-01       103.4735        95.1809       2.824E+00
 3.100E-01        99.4249        94.2325       2.769E+00
 3.200E-01        94.6347        93.2905       2.712E+00
 3.300E-01        90.8563        92.4872       2.649E+00
 3.400E-01        86.8443        91.5489       2.591E+00
 3.500E-01        82.7209        90.7880       2.536E+00
 3.600E-01        79.4000        90.1049       2.473E+00
 3.700E-01        76.4416        89.4902       2.407E+00
 3.800E-01        72.8726        88.7373       2.346E+00
 3.900E-01        69.7947        87.9465       2.285E+00
 4.000E-01        67.2016        87.3106       2.225E+00
 4.100E-01        64.7126        86.6799       2.175E+00
 4.200E-01        62.2473        86.0423       2.119E+00
 4.300E-01        60.2557        85.3227       2.064E+00
 4.400E-01        58.3165        84.7679       2.001E+00
 4.500E-01        56.6973        84.0074       1.951E+00
 4.600E-01        54.8357        83.2796       1.896E+00
 4.700E-01        53.0724        82.6044       1.846E+00
 4.799E-01        51.0547        82.0799       1.799E+00
 4.899E-01        49.3194        81.5494       1.751E+00
 4.999E-01        47.5802        80.9260       1.701E+00
 5.099E-01        45.9450        80.3378       1.658E+00
 5.199E-01        44.4559        79.7888       1.620E+00
 5.299E-01        42.9424        79.0366       1.577E+00
 5.399E-01        41.3636        78.4958       1.534E+00
 5.499E-01        39.8741        77.8561       1.496E+00
 5.599E-01        38.6071        77.2431       1.452E+00
 5.699E-01        37.4372        76.7038       1.414E+00
 5.799E-01        36.3206        76.0985       1.382E+00
 5.899E-01        35.1567        75.6853       1.327E+00
 5.999E-01        33.9906        75.0991       1.285E+00
 6.099E-01        32.9996        74.5316       1.249E+00
 6.199E-01        31.9683        73.9573       1.204E+00
 6.299E-01        30.8984        73.3604       1.171E+00
 6.399E-01        30.0345        72.8103       1.134E+00
 6.499E-01        29.1656        72.2033       1.100E+00
 6.599E-01        28.2372        71.6977       1.063E+00
 6.699E-01        27.4090        71.0975       1.027E+00
 6.799E-01        26.5689        70.4832       9.920E-01
 6.899E-01        25.7566        70.0706       9.644E-01
 6.999E-01        24.7894        69.4785       9.330E-01
 7.099E-01        24.1185        68.9680       9.014E-01
 7.199E-01        23.3210        68.3721       8.661E-01
 7.299E-01        22.8052        67.8944       8.312E-01
 7.399E-01        22.0075        67.3714       7.986E-01
 7.499E-01        21.3227        66.7863       7.564E-01
 7.599E-01        20.5625        66.3023       7.251E-01
 7.698E-01        19.8205        65.8458       6.979E-01
 7.798E-01        19.2295        65.2941       6.720E-01
 7.898E-01        18.6074        64.8414       6.414E-01
 7.998E-01        18.0200        64.3964       6.076E-01
 8.098E-01        17.4061        63.7480       5.752E-01
 8.198E-01        16.8270        63.1203       5.489E-01
 8.298E-01        16.2938        62.4315       5.253E-01
 8.398E-01        15.7160        61.8332       4.984E-01
 8.498E-01        15.2325        61.2347       4.709E-01
 8.598E-01        14.6850        60.5488       4.417E-01
 8.698E-01        14.0494        59.8995       4.085E-01
 8.798E-01        13.4822        59.2477       3.768E-01
 8.898E-01        12.9217        58.6100       3.516E-01
 8.998E-01        12.2863        57.9350       3.294E-01
 9.098E-01        11.6203        57.3088       3.071E-01
 9.198E-01        11.0077        56.6338       2.864E-01
 9.298E-01        10.2992        55.8180       2.637E-01
 9.398E-01         9.7286        54.9526       2.374E-01
 9.498E-01         8.8929        54.0101       2.118E-01
 9.598E-01         8.1571        52.9207       1.835E-01
 9.698E-01         7.5766        51.9324       1.490E-01
 9.798E-01         6.7761        50.6487       1.116E-01
 9.898E-01         5.5958        49.2007       7.581E-02
 9.998E-01         3.9110        45.9918       3.435E-02
