      time        distance     velocity
     29.3695     7.337E+01     6.939E-04
     50.9977     6.269E+01     3.414E-04
     26.0717     6.528E+01     6.956E-04
     22.0054     4.828E+01     6.094E-04
    130.7371     9.353E+01     1.987E-04
     46.5964     8.271E+01     4.930E-04
      7.0090     4.538E+01     1.798E-03
    145.9670     9.464E+01     1.801E-04
     34.2078     6.797E+01     5.519E-04
      7.6866     4.289E+01     1.550E-03
     22.9556     6.871E+01     8.314E-04
     20.4150     5.568E+01     7.576E-04
     25.6310     5.050E+01     5.473E-04
     83.4754     8.857E+01     2.947E-04
     10.6599     5.497E+01     1.432E-03
     11.2260     5.062E+01     1.253E-03
     41.2140     7.403E+01     4.990E-04
     22.3367     5.106E+01     6.350E-04
     46.7928     7.458E+01     4.427E-04
     20.2562     5.812E+01     7.970E-04
     22.1377     6.132E+01     7.694E-04
     16.5074     6.230E+01     1.048E-03
     42.6005     7.700E+01     5.021E-04
    416.4271     6.879E+01     4.588E-05
     35.1526     5.657E+01     4.471E-04
     25.6659     6.545E+01     7.084E-04
     30.7658     6.707E+01     6.055E-04
    320.1369     6.993E+01     6.067E-05
     64.2970     7.974E+01     3.445E-04
     48.2792     6.391E+01     3.677E-04
     58.3293     6.409E+01     3.052E-04
     37.5715     6.907E+01     5.107E-04
     55.3602     8.706E+01     4.368E-04
     31.3836     5.134E+01     4.544E-04
      7.4734     4.597E+01     1.709E-03
    235.7940     6.392E+01     7.530E-05
    160.2959     6.611E+01     1.146E-04
     30.3309     7.205E+01     6.599E-04
     58.3889     6.915E+01     3.290E-04
    427.2206     7.046E+01     4.581E-05
     46.6749     8.027E+01     4.777E-04
     27.3718     6.522E+01     6.618E-04
     18.0178     5.927E+01     9.137E-04
     31.9960     7.168E+01     6.223E-04
     24.8814     5.394E+01     6.022E-04
     24.4187     4.455E+01     5.067E-04
     29.4700     6.085E+01     5.736E-04
      7.5219     4.320E+01     1.595E-03
     34.3604     6.752E+01     5.458E-04
     17.3510     4.530E+01     7.253E-04
     49.3696     6.983E+01     3.929E-04
     19.9762     5.554E+01     7.723E-04
     10.8847     5.555E+01     1.418E-03
     29.7054     7.626E+01     7.131E-04
     13.7603     5.401E+01     1.090E-03
     49.3023     6.594E+01     3.715E-04
     45.0132     7.898E+01     4.874E-04
     43.3185     8.526E+01     5.468E-04
     16.6298     5.953E+01     9.943E-04
     62.5557     6.733E+01     2.990E-04
     44.6341     6.673E+01     4.153E-04
     32.0202     6.815E+01     5.912E-04
    114.2431     7.459E+01     1.814E-04
     45.7955     6.553E+01     3.975E-04
     71.4699     7.895E+01     3.068E-04
     53.0539     6.650E+01     3.482E-04
     22.1548     6.317E+01     7.920E-04
     45.5699     6.873E+01     4.190E-04
     17.5997     5.453E+01     8.607E-04
     58.1863     7.738E+01     3.694E-04
     31.2571     7.710E+01     6.852E-04
     53.1601     6.549E+01     3.422E-04
     37.7327     7.877E+01     5.799E-04
     75.4278     8.090E+01     2.979E-04
     45.8376     6.126E+01     3.712E-04
     20.7928     6.394E+01     8.542E-04
     19.5269     6.413E+01     9.123E-04
     16.6739     5.891E+01     9.813E-04
     12.5917     5.100E+01     1.125E-03
     21.1832     5.255E+01     6.892E-04
     23.7205     6.369E+01     7.458E-04
     29.6074     8.057E+01     7.559E-04
     52.7621     7.536E+01     3.967E-04
     20.0544     7.533E+01     1.043E-03
     31.1203     7.005E+01     6.253E-04
     23.9016     6.462E+01     7.510E-04
     23.3213     6.560E+01     7.813E-04
     16.0647     5.848E+01     1.011E-03
     22.2380     6.742E+01     8.422E-04
      8.7013     4.479E+01     1.430E-03
      8.5167     4.933E+01     1.609E-03
     30.4207     4.419E+01     4.035E-04
      9.9428     5.217E+01     1.458E-03
     57.6823     6.675E+01     3.214E-04
      7.0824     4.145E+01     1.626E-03
      8.6095     4.381E+01     1.413E-03
      9.9217     5.234E+01     1.465E-03
     12.1803     4.443E+01     1.013E-03
      7.2081     4.729E+01     1.823E-03
     31.2277     6.122E+01     5.446E-04
      5.7263     4.306E+01     2.089E-03
     19.5910     5.694E+01     8.074E-04
      8.8092     4.998E+01     1.576E-03
    104.4776     9.610E+01     2.555E-04
      7.8686     4.647E+01     1.640E-03
     10.9003     5.339E+01     1.361E-03
      7.8406     4.679E+01     1.658E-03
    100.2651     1.091E+02     3.023E-04
      7.9285     4.712E+01     1.651E-03
     16.9339     5.105E+01     8.374E-04
     13.9754     5.656E+01     1.124E-03
     46.4505     8.181E+01     4.892E-04
      7.9340     4.711E+01     1.649E-03
     71.2157     1.085E+02     4.231E-04
     62.0390     7.098E+01     3.178E-04
     32.8827     7.067E+01     5.970E-04
     17.4806     6.002E+01     9.538E-04
      8.0728     4.695E+01     1.615E-03
     46.7131     7.889E+01     4.691E-04
     35.9232     7.759E+01     6.000E-04
     33.7741     7.978E+01     6.562E-04
     40.3545     7.506E+01     5.167E-04
      9.2811     5.091E+01     1.524E-03
     83.2702     8.556E+01     2.854E-04
    102.2495     9.297E+01     2.526E-04
     57.1982     1.038E+02     5.039E-04
     13.0544     5.568E+01     1.185E-03
     27.9522     6.418E+01     6.378E-04
     79.7286     9.133E+01     3.182E-04
     32.2486     6.696E+01     5.768E-04
     40.1339     8.272E+01     5.725E-04
    142.3985     1.253E+02     2.444E-04
      8.1604     4.668E+01     1.589E-03
      7.4889     4.544E+01     1.686E-03
    101.1145     1.117E+02     3.069E-04
     11.2370     5.434E+01     1.343E-03
    145.5802     9.174E+01     1.751E-04
     35.0574     7.141E+01     5.658E-04
    140.6378     6.678E+01     1.319E-04
    200.5327     6.834E+01     9.467E-05
     13.4228     5.038E+01     1.043E-03
     12.8243     5.601E+01     1.213E-03
     64.9187     1.004E+02     4.297E-04
     68.7945     8.606E+01     3.475E-04
     13.5467     5.717E+01     1.172E-03
      8.3531     4.725E+01     1.571E-03
      8.1308     4.614E+01     1.576E-03
    119.4036     1.198E+02     2.788E-04
     12.3627     5.493E+01     1.234E-03
     23.3964     6.431E+01     7.635E-04
    179.8148     6.554E+01     1.012E-04
     79.7648     9.530E+01     3.319E-04
     45.5518     8.511E+01     5.190E-04
     69.6402     1.023E+02     4.080E-04
     44.2299     9.355E+01     5.875E-04
      8.0295     4.678E+01     1.618E-03
     25.9839     6.809E+01     7.279E-04
     15.8795     5.785E+01     1.012E-03
      8.9568     4.583E+01     1.421E-03
     46.3788     9.069E+01     5.432E-04
     17.8813     5.098E+01     7.919E-04
     18.0989     5.102E+01     7.830E-04
     44.5800     5.398E+01     3.364E-04
     10.2536     5.372E+01     1.455E-03
      8.6723     5.081E+01     1.627E-03
     34.1649     6.682E+01     5.433E-04
     25.4926     5.766E+01     6.283E-04
     11.5004     4.992E+01     1.206E-03
     36.3700     5.600E+01     4.277E-04
     23.0689     5.628E+01     6.777E-04
      5.4720     4.238E+01     2.151E-03
     32.3095     8.055E+01     6.925E-04
    210.7372     1.179E+02     1.554E-04
      5.9788     4.245E+01     1.972E-03
     29.5905     6.574E+01     6.171E-04
     49.3117     6.534E+01     3.681E-04
     15.2676     5.049E+01     9.185E-04
     56.3199     8.435E+01     4.160E-04
    167.1052     9.025E+01     1.500E-04
     14.6872     5.197E+01     9.830E-04
     12.0976     4.907E+01     1.127E-03
     11.0663     4.750E+01     1.192E-03
     19.6866     5.402E+01     7.623E-04
     12.9342     4.898E+01     1.052E-03
     57.9808     6.688E+01     3.204E-04
     36.6715     7.295E+01     5.525E-04
      8.6564     4.982E+01     1.599E-03
     27.4263     6.781E+01     6.868E-04
     11.9612     5.487E+01     1.274E-03
      6.7587     4.071E+01     1.673E-03
     11.1925     5.475E+01     1.359E-03
    107.1417     8.689E+01     2.253E-04
     22.0447     6.375E+01     8.033E-04
     29.1201     6.729E+01     6.419E-04
     55.7625     8.875E+01     4.421E-04
     27.9499     6.480E+01     6.440E-04
    161.6715     8.577E+01     1.474E-04
      8.9578     5.045E+01     1.564E-03
     19.5251     4.751E+01     6.759E-04
     84.1350     7.441E+01     2.457E-04
     20.3801     7.174E+01     9.777E-04
     80.2211     1.059E+02     3.667E-04
     23.3812     6.554E+01     7.786E-04
     35.0218     6.981E+01     5.537E-04
      7.7246     4.943E+01     1.777E-03
     10.1647     4.897E+01     1.338E-03
     36.9926     6.963E+01     5.228E-04
     76.5082     6.383E+01     2.317E-04
      7.9924     4.681E+01     1.627E-03
     86.8229     7.565E+01     2.420E-04
     17.3983     5.829E+01     9.306E-04
     11.4615     5.156E+01     1.250E-03
     16.2899     5.682E+01     9.689E-04
     50.0606     8.563E+01     4.751E-04
     94.5886     6.977E+01     2.049E-04
     36.0525     6.708E+01     5.169E-04
      6.6134     4.831E+01     2.029E-03
     44.8106     7.815E+01     4.844E-04
     10.8784     4.929E+01     1.259E-03
     11.1395     5.259E+01     1.311E-03
     22.0014     4.877E+01     6.157E-04
    614.7652     9.001E+01     4.067E-05
     22.2121     6.227E+01     7.787E-04
     11.4713     4.942E+01     1.197E-03
      7.9281     4.628E+01     1.621E-03
   1184.4686     6.094E+01     1.429E-05
      6.2950     4.421E+01     1.951E-03
     18.3304     4.801E+01     7.275E-04
     26.6504     8.282E+01     8.632E-04
      9.9569     5.158E+01     1.439E-03
     16.4362     5.943E+01     1.004E-03
     21.7469     5.295E+01     6.764E-04
     14.7898     5.793E+01     1.088E-03
     37.6546     5.703E+01     4.207E-04
     18.9585     5.187E+01     7.600E-04
     12.8848     5.390E+01     1.162E-03
    474.1764     8.809E+01     5.160E-05
     19.0956     6.176E+01     8.984E-04
     12.5992     5.590E+01     1.232E-03
     62.4878     6.024E+01     2.678E-04
     27.5849     6.731E+01     6.778E-04
      7.4554     4.501E+01     1.677E-03
     24.5103     6.654E+01     7.541E-04
     78.6735     9.383E+01     3.313E-04
     60.1151     5.589E+01     2.583E-04
     20.6216     5.037E+01     6.785E-04
      9.1960     4.985E+01     1.506E-03
     33.7219     6.448E+01     5.311E-04
     94.9677     1.173E+02     3.432E-04
    154.6639     1.197E+02     2.150E-04
     15.3788     5.460E+01     9.862E-04
     20.9452     5.970E+01     7.917E-04
     43.3308     8.635E+01     5.536E-04
     44.8002     6.179E+01     3.831E-04
     29.4903     6.909E+01     6.507E-04
    117.3070     8.466E+01     2.005E-04
     94.8751     8.828E+01     2.585E-04
     34.1692     6.248E+01     5.080E-04
     37.0128     5.303E+01     3.980E-04
     14.6706     5.651E+01     1.070E-03
     14.7787     5.020E+01     9.436E-04
     18.0669     5.167E+01     7.944E-04
     14.1592     5.629E+01     1.104E-03
      7.5093     4.793E+01     1.773E-03
     11.1565     5.018E+01     1.249E-03
     24.3458     6.502E+01     7.419E-04
     25.4835     5.681E+01     6.192E-04
     19.3518     6.199E+01     8.898E-04
     26.1309     6.759E+01     7.185E-04
     28.8098     6.405E+01     6.175E-04
     42.9443     6.486E+01     4.196E-04
     35.0629     7.313E+01     5.794E-04
     34.6690     8.136E+01     6.519E-04
      9.8042     5.094E+01     1.443E-03
     10.1800     4.966E+01     1.355E-03
      8.2550     4.741E+01     1.595E-03
      7.7531     4.649E+01     1.666E-03
     18.8009     5.370E+01     7.935E-04
      7.0880     4.253E+01     1.667E-03
     14.0354     5.427E+01     1.074E-03
     35.1787     6.211E+01     4.905E-04
     36.0334     6.544E+01     5.044E-04
     34.3385     7.632E+01     6.173E-04
     49.9451     7.198E+01     4.003E-04
     17.1995     6.339E+01     1.024E-03
      8.0260     4.712E+01     1.631E-03
     36.5489     7.715E+01     5.864E-04
     44.8637     7.264E+01     4.498E-04
     34.1408     7.048E+01     5.734E-04
     74.6840     9.363E+01     3.483E-04
     35.9811     7.591E+01     5.860E-04
    164.7524     1.117E+02     1.883E-04
     57.1018     6.668E+01     3.244E-04
    129.1553     8.962E+01     1.927E-04
     18.9105     5.622E+01     8.259E-04
     28.9459     6.733E+01     6.462E-04
     26.9186     6.601E+01     6.812E-04
     27.5092     7.016E+01     7.085E-04
     18.4488     5.954E+01     8.965E-04
     25.9139     7.290E+01     7.814E-04
     23.4466     6.077E+01     7.199E-04
    180.6241     7.132E+01     1.097E-04
     48.9894     7.955E+01     4.511E-04
     17.7238     6.009E+01     9.418E-04
      7.2104     4.779E+01     1.841E-03
      7.7405     4.581E+01     1.644E-03
     17.9932     6.106E+01     9.427E-04
     15.1810     5.265E+01     9.633E-04
     16.1911     5.582E+01     9.577E-04
     13.7094     5.627E+01     1.140E-03
     19.6562     5.253E+01     7.423E-04
     61.9292     6.683E+01     2.998E-04
     13.7331     5.334E+01     1.079E-03
     12.5917     5.100E+01     1.125E-03
     25.1001     4.992E+01     5.524E-04
    106.9699     1.052E+02     2.733E-04
     48.5351     6.742E+01     3.859E-04
    128.1704     6.728E+01     1.458E-04
     13.3015     5.330E+01     1.113E-03
     32.2475     7.922E+01     6.824E-04
     59.4157     6.331E+01     2.960E-04
     29.2244     5.795E+01     5.509E-04
     16.5050     6.013E+01     1.012E-03
     12.3048     4.798E+01     1.083E-03
     80.7780     8.806E+01     3.028E-04
     11.1952     5.132E+01     1.273E-03
      7.7261     4.982E+01     1.791E-03
      7.5116     4.318E+01     1.597E-03
     13.2840     5.144E+01     1.076E-03
     27.5478     6.636E+01     6.692E-04
     11.5397     5.664E+01     1.363E-03
      8.1699     4.354E+01     1.480E-03
     12.8428     5.381E+01     1.164E-03
     18.0144     5.964E+01     9.196E-04
     12.2358     5.419E+01     1.230E-03
     67.0374     7.928E+01     3.285E-04
    176.7639     1.011E+02     1.589E-04
     25.9410     7.398E+01     7.922E-04
     21.1146     6.174E+01     8.122E-04
     23.9039     7.042E+01     8.183E-04
     16.0457     5.890E+01     1.020E-03
     51.5851     8.998E+01     4.845E-04
      8.2718     4.665E+01     1.567E-03
     18.3584     4.712E+01     7.129E-04
     77.6017     9.527E+01     3.410E-04
     96.8027     9.711E+01     2.787E-04
     63.3079     8.266E+01     3.627E-04
     71.7215     8.165E+01     3.162E-04
     16.4515     5.879E+01     9.927E-04
     12.5481     5.450E+01     1.206E-03
     31.2509     6.331E+01     5.627E-04
     47.3423     6.105E+01     3.582E-04
     82.2210     9.463E+01     3.197E-04
     20.4486     5.516E+01     7.494E-04
     23.6241     5.755E+01     6.767E-04
     19.2118     5.895E+01     8.524E-04
     18.0486     5.629E+01     8.664E-04
     46.9667     6.728E+01     3.979E-04
     34.3670     6.584E+01     5.322E-04
     21.5005     6.070E+01     7.842E-04
    869.4465     7.922E+01     2.531E-05
    125.4027     9.265E+01     2.052E-04
     88.4266     6.191E+01     1.945E-04
     15.9122     5.797E+01     1.012E-03
     14.3809     5.250E+01     1.014E-03
    129.7941     7.874E+01     1.685E-04
     50.2593     6.824E+01     3.772E-04
     14.9939     5.350E+01     9.912E-04
      9.4521     4.832E+01     1.420E-03
     53.0828     5.616E+01     2.939E-04
    389.3072     7.426E+01     5.298E-05
      8.7721     4.607E+01     1.459E-03
     17.4022     5.988E+01     9.558E-04
     12.0124     5.469E+01     1.265E-03
     13.1487     5.583E+01     1.179E-03
     11.2038     4.741E+01     1.175E-03
    155.1789     9.052E+01     1.620E-04
     74.0762     9.280E+01     3.480E-04
     46.4663     8.279E+01     4.949E-04
     22.4853     5.874E+01     7.256E-04
      8.4637     4.789E+01     1.572E-03
      8.8119     4.398E+01     1.386E-03
     21.3878     5.281E+01     6.859E-04
     21.1059     7.051E+01     9.280E-04
     36.0659     7.090E+01     5.460E-04
     20.4410     6.534E+01     8.879E-04
     47.1715     7.242E+01     4.264E-04
     39.2170     8.673E+01     6.143E-04
     27.9225     6.437E+01     6.403E-04
     16.7909     5.567E+01     9.210E-04
     45.1550     8.919E+01     5.487E-04
     31.0571     6.763E+01     6.049E-04
      8.7419     4.702E+01     1.494E-03
     13.4035     5.401E+01     1.119E-03
    135.7139     1.166E+02     2.386E-04
     54.1966     7.060E+01     3.619E-04
      7.2726     4.676E+01     1.786E-03
     43.9412     6.322E+01     3.997E-04
     99.5474     8.370E+01     2.336E-04
     72.7430     8.510E+01     3.250E-04
    132.7581     6.972E+01     1.459E-04
     22.5041     6.960E+01     8.591E-04
     48.1768     8.067E+01     4.651E-04
     32.7248     6.147E+01     5.217E-04
      6.4180     4.479E+01     1.939E-03
    433.9668     6.309E+01     4.039E-05
    137.9506     8.833E+01     1.779E-04
     12.2113     4.844E+01     1.102E-03
     55.3680     9.537E+01     4.785E-04
     19.5394     5.731E+01     8.148E-04
     16.7197     5.335E+01     8.863E-04
     20.1967     6.282E+01     8.640E-04
     38.0482     6.943E+01     5.069E-04
      7.4291     4.526E+01     1.692E-03
     29.4588     6.490E+01     6.120E-04
     42.6317     7.635E+01     4.975E-04
      9.0874     5.060E+01     1.547E-03
     48.2965     6.621E+01     3.808E-04
     91.5439     8.768E+01     2.661E-04
     16.9269     5.895E+01     9.673E-04
     61.8939     8.434E+01     3.785E-04
     39.0203     6.823E+01     4.857E-04
    326.3966     1.091E+02     9.281E-05
     57.3496     9.773E+01     4.734E-04
     13.1498     5.668E+01     1.197E-03
     21.6022     5.764E+01     7.411E-04
